Company Name,Address 1,City,State,Zip,Phone,Google Link,Status
Lou Malnatis Pizzeria,1225 S Rand Rd,LAKE ZURICH,IL,60047-2960,8475508800.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.1767652,-88.0765744,17z/data=!3m1!4b1!4m5!3m4!1s0x880fa3cc197deddb:0x33bea2d1bdffd5c9!8m2!3d42.1767652!4d-88.0765744",
Lou Malnatis Pizzeria,1720 North Orchard Rd,AURORA,IL,60506,6305818550.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.7907255,-88.3762643,17z/data=!3m1!4b1!4m5!3m4!1s0x880ee5b151a6dc7d:0xbcee9aeb2b2a8d6c!8m2!3d41.7907255!4d-88.3762643",
Lou Malnatis Pizzeria,440 75th St,DOWNERS GROVE,IL,60516-4454,6302412400.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.7525847,-87.9953843,17z/data=!3m1!4b1!4m5!3m4!1s0x880e4ff2590e16d5:0x79225e2565460f6e!8m2!3d41.7525847!4d-87.9953843",
Lou Malnatis Pizzeria,4700 Gilbert Ave,WESTERN SPRINGS,IL,60558-1753,7082463400.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.8033893,-87.8902713,17z/data=!3m1!4b1!4m5!3m4!1s0x880e49992802baa7:0x5e194a8eda4393fb!8m2!3d41.8033893!4d-87.8902713",
Lou Malnatis Pizzeria,3315 Vollmer Rd,FLOSSMOOR,IL,60422-2003,7084166300.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.5285999,-87.6969721,17z/data=!3m1!4b1!4m5!3m4!1s0x880e19d81c57c97d:0x50172db7089d46cd!8m2!3d41.5285999!4d-87.6969721",
Lou Malnatis Pizzeria,5261 W 95th St,OAK LAWN,IL,60453-2450,7084252600.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.7196097,-87.7523882,17z/data=!3m1!4b1!4m5!3m4!1s0x880e3a6a14ec2e2b:0xf879fa1eb5151e8d!8m2!3d41.7196097!4d-87.7523882",
Lou Malnatis Pizzeria,3986 N Avondale Ave,CHICAGO,IL,60641,7732708330.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.9533552,-87.7320259,17z/data=!3m1!4b1!4m5!3m4!1s0x880fcdb4275fd479:0x1f8b49cc0821d844!8m2!3d41.9533552!4d-87.7320259",
Lou Malnatis Pizzeria,1520 N Damen Ave,CHICAGO,IL,60622-1967,7733952400.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.9090324,-87.6777701,17z/data=!3m1!4b1!4m5!3m4!1s0x880e2d45e5f0d1d7:0x806a2d81a0336963!8m2!3d41.9090324!4d-87.6777701",
Lou Malnatis Pizzeria,958 W Wrightwood Ave,CHICAGO,IL,60614-2317,7738324030.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@41.9291798,-87.6535523,17z/data=!3m1!4b1!4m5!3m4!1s0x880fd3038c6c77a9:0x429c82af4620827a!8m2!3d41.9291798!4d-87.6535523",
Lou Malnatis Pizzeria,8515 Redtail Dr,VILLAGE OF LAKEWOOD,IL,60014-3356,8154778100.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@42.2056688,-88.373744,17z/data=!3m1!4b1!4m5!3m4!1s0x880f13301a1d962f:0xb8775a9ebe18bd91!8m2!3d42.2056688!4d-88.373744",
Lou Malnatis Pizzeria,1890 1st St,HIGHLAND PARK,IL,60035-3102,8472669000.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.186709,-87.800569,17z/data=!3m1!4b1!4m5!3m4!1s0x880fc1bca24b9245:0xa46689e484af7448!8m2!3d42.186709!4d-87.800569",
Lou Malnatis Pizzeria,1326 Shermer Rd,NORTHBROOK,IL,60062-4537,8472910250.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.1290358,-87.8267447,17z/data=!3m1!4b1!4m5!3m4!1s0x880fc73036f4c5df:0x1f589773badc73a2!8m2!3d42.1290358!4d-87.8267447",
Lou Malnatis Pizzeria,1050 E Higgins Rd,ELK GROVE VILLAGE,IL,60007-1506,8474392000.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@42.0268954,-87.9711318,17z/data=!3m1!4b1!4m5!3m4!1s0x880faf0ae4dce981:0xedecab812dbf7296!8m2!3d42.0268954!4d-87.9711318",
Lou Malnatis Pizzeria,357 S Barrington Rd,SCHAUMBURG,IL,60193-5345,8475241900.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.0185489,-88.1438064,17z/data=!3m1!4b1!4m5!3m4!1s0x880fa9b412e33d15:0x3295284a936a0f89!8m2!3d42.0185489!4d-88.1438064",
Lou Malnatis Pizzeria,1504 N Elmhurst Rd,MOUNT PROSPECT,IL,60056-1011,8475901900.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.094584,-87.937437,17z/data=!3m1!4b1!4m5!3m4!1s0x880fba264150fb71:0x7de1195cccf5b913!8m2!3d42.094584!4d-87.937437",
Lou Malnatis Pizzeria,6649 N Lincoln Ave,LINCOLNWOOD,IL,60712-3605,8476730800.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@42.002147,-87.7255476,17z/data=!3m1!4b1!4m5!3m4!1s0x880fce44914c03cf:0xa50afe29a2d36651!8m2!3d42.002147!4d-87.7255476",
Lou Malnatis Pizzeria,903 S Randall Rd,ELGIN,IL,60123-3004,8477606500.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.0074816,-88.3351093,17z/data=!3m1!4b1!4m5!3m4!1s0x880f1b386290776d:0x4ebd2d3ecc99d270!8m2!3d42.0074816!4d-88.3351093",
Lou Malnatis Pizzeria,287 N Northwest Hwy,PALATINE,IL,60067-5326,8479630800.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.1163411,-88.0333413,17z/data=!3m1!4b1!4m5!3m4!1s0x880fa4ea32cd2913:0x343444e3510403f6!8m2!3d42.1163411!4d-88.0333413",
Lou Malnatis Pizzeria,1235 W Randolph St,CHICAGO,IL,60607-1517,3122434000.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@41.8839514,-87.6580375,17z/data=!3m1!4b1!4m5!3m4!1s0x880e2cd8787a1969:0x24b45c2b8d6ec97f!8m2!3d41.8839514!4d-87.6580375",
Lou Malnatis Pizzeria,805 S State St,CHICAGO,IL,60605-2225,3127861000.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@41.8715611,-87.6272861,17z/data=!3m1!4b1!4m5!3m4!1s0x880e2c99f4fba789:0x3391da854435bd98!8m2!3d41.8715611!4d-87.6272861",
Lou Malnatis Pizzeria,110 W Park Ave,ELMHURST,IL,60126-6201,6305160800.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.8992697,-87.9405455,17z/data=!3m1!4b1!4m5!3m4!1s0x880e4cacfc72bd0b:0xa4960c8d6c19f9b5!8m2!3d41.8992697!4d-87.9405455",
Lou Malnatis Pizzeria,369 W Army Trail Rd,BLOOMINGDALE,IL,60108-2358,6305829600.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.9400389,-88.1118912,17z/data=!3m1!4b1!4m5!3m4!1s0x880fab0bf2e0a05b:0x600343dc43eea216!8m2!3d41.9400389!4d-88.1118912",
Lou Malnatis Pizzeria,131 W Jefferson Ave,NAPERVILLE,IL,60540-4682,6307170700.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@41.7731813,-88.1508409,17z/data=!3m1!4b1!4m5!3m4!1s0x880e57c7a99760eb:0xdae450f9c3f9b60e!8m2!3d41.7731813!4d-88.1508409",
Lou Malnatis Pizzeria,1038 Lake St,OAK PARK,IL,60301-1102,7083580800.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@41.8887625,-87.8020363,17z/data=!3m1!4b1!4m5!3m4!1s0x880e34c5f88b3b29:0xd2706077b4457336!8m2!3d41.8887625!4d-87.8020363",
Lou Malnatis Pizzeria,9501 171st St,TINLEY PARK,IL,60487-6110,7084039700.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@41.5785925,-87.8496499,17z/data=!3m1!4b1!4m5!3m4!1s0x880e15568a7de237:0x422e9d53762ad268!8m2!3d41.5785925!4d-87.8496499",
Lou Malnatis Pizzeria,4340 N Lincoln Ave,CHICAGO,IL,60618-1712,7736544000.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@41.9606724,-87.6836008,17z/data=!3m1!4b1!4m5!3m4!1s0x880fd213e481b2a3:0x7d7aab2c4219c561!8m2!3d41.9606724!4d-87.6836008",
Lou Malnatis Pizzeria,85 S Buffalo Grove Rd,BUFFALO GROVE,IL,60089-2104,8472157100.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/@42.1528236,-87.9605513,17z/data=!3m1!4b1!4m5!3m4!1s0x880fbc6f1a35495f:0xca19b2e5290741bd!8m2!3d42.1528236!4d-87.9605513",
Lou Malnatis Pizzeria,650 N Northwest Hwy,PARK RIDGE,IL,60068-2554,8472922277.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.0189499,-87.843055,17z/data=!3m1!4b1!4m5!3m4!1s0x880fc83324098d91:0x325620a73326706!8m2!3d42.0189499!4d-87.843055",
Lou Malnatis Pizzeria,1436 S Milwaukee Ave,LIBERTYVILLE,IL,60048-3796,8473626070.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.2599647,-87.9476224,17z/data=!3m1!4b1!4m5!3m4!1s0x880f968a29ff95e1:0x882bdf9c977448cc!8m2!3d42.2599647!4d-87.9476224",
Lou Malnatis Pizzeria,6240 Mulford Village Dr,ROCKFORD,IL,61107,8154771100.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.2681188,-88.9951414,17z/data=!3m1!4b1!4m5!3m4!1s0x8808b99302503537:0xe1f06e8482a28e07!8m2!3d42.2681188!4d-88.9951414",
Lou Malnatis Pizzeria,114 West Lake St,ADDISON,IL,60101,6304131400.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.9346301,-87.9917051,17z/data=!3m1!4b1!4m5!3m4!1s0x880fb2f3261ff0a5:0x9d4f5465471c518f!8m2!3d41.9346301!4d-87.9917051",
Lou Malnatis Pizzeria,2279 Randall Rd,CARPENTERSVILLE,IL,60110,8477375550.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@42.1226525,-88.3343546,17z/data=!3m1!4b1!4m5!3m4!1s0x880f11e826b8e775:0x88830799f62fd060!8m2!3d42.1226525!4d-88.3343546",
Lou Malnatis Pizzeria,7550 Broadview Village Sq,BROADVIEW,IL,60155,7084008999.0,"https://www.google.com/maps/place/Lou+Malnati's+Pizzeria+-+Carry+Out/@41.8499918,-87.8518788,17z/data=!3m1!4b1!4m5!3m4!1s0x880e3594ea2f9cd9:0xdf354deeb08bd452!8m2!3d41.8499918!4d-87.8518788",
