Company Name,Address 1,City,State,Zip,Phone,Google Link,Status
Extreme Pizza,200 N Main St,BRECKENRIDGE,CO,80424,9704532802.0,"https://www.google.com/maps/place/Extreme+Pizza/@39.4814102,-106.0497569,16z/data=!4m8!1m2!2m1!1sExtreme+Pizza+200+N+Main+St+BRECKENRIDGE+CO+80424!3m4!1s0x876af668b16bf995:0x5a2b12c81a84bb03!8m2!3d39.483629!4d-106.0459405?hl=en",
Extreme Pizza,111 West Nolana Ave,MCALLEN,TX,78504,9565407790.0,"https://www.google.com/maps/place/Extreme+Pizza/@26.2375559,-98.2131569,17z/data=!3m1!4b1!4m5!3m4!1s0x8665a1e99d8353e9:0xc1a7ffacd30d31a6!8m2!3d26.2375559!4d-98.2131569",
Extreme Pizza,191 Blue River Pkwy,SILVERTHORNE,CO,80498,9709779003.0,"https://www.google.com/maps/place/Extreme+Pizza/@39.6285527,-106.0709526,17z/data=!3m1!4b1!4m5!3m4!1s0x876a5d585dcf762f:0xc624c480af152f0f!8m2!3d39.6285527!4d-106.0709526",
Extreme Pizza,3444 Fairfax Dr,ARLINGTON,VA,22201,5717771088.0,"https://www.google.com/maps/place/Extreme+Pizza+-+Virginia+Square/@38.883778,-77.1017208,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b682a5528daf:0xd8c21631dc9cadd!8m2!3d38.883778!4d-77.1017208",
Extreme Pizza,355 Merchant Walk Sq,CHARLOTTESVILLE,VA,22902,4342343239.0,"https://www.google.com/maps/place/Extreme+Pizza/@38.0114895,-78.5002156,17z/data=!3m1!4b1!4m5!3m4!1s0x89b386730ff54f8b:0xf8bfe22fe6fb4350!8m2!3d38.0114895!4d-78.5002156",
Extreme Pizza,638 Blossom Hill Rd,SAN JOSE,CA,95123,4082273800.0,"https://www.google.com/maps/place/Extreme+Pizza+San+Jose/@37.2492891,-121.8446824,17z/data=!3m1!4b1!4m5!3m4!1s0x808e3185f27778b5:0x15a41626b9841713!8m2!3d37.2492891!4d-121.8446824",
Extreme Pizza,2352 Shattuck Ave,BERKELEY,CA,94704-5207,5104860770.0,"https://www.google.com/maps/place/Extreme+Pizza/@37.8663052,-122.2701407,17z/data=!4m5!3m4!1s0x80857e9cd56f8f87:0x1db6e11fc7c42d88!8m2!3d37.866301!4d-122.267952?hl=en",
Extreme Pizza,3700 San Pablo Ave,HERCULES,CA,94547-3968,5109649990.0,"https://www.google.com/maps/place/Extreme+Pizza/@38.0121576,-122.2741628,17z/data=!3m1!4b1!4m5!3m4!1s0x808576d09f321199:0xfb7891330697f3fd!8m2!3d38.0121576!4d-122.2741628",
Extreme Pizza,1419 S Fern St,ARLINGTON,VA,22202-2810,7032711020.0,"https://www.google.com/maps/place/Extreme+Pizza+-+Pentagon+City/@38.8602396,-77.0559854,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7b72778ab8871:0x3762c646ac6ddfe1!8m2!3d38.8602396!4d-77.0559854",
Extreme Pizza,3100 Lakeville Hwy,PETALUMA,CA,94954-6958,7077638100.0,"https://www.google.com/maps/place/Extreme+pizza/@38.2335293,-122.599542,17z/data=!3m1!4b1!4m5!3m4!1s0x8085b16c047684fb:0xf39c03557a1e21bb!8m2!3d38.2335293!4d-122.599542",
Extreme Pizza,3120 Balfour Rd,BRENTWOOD,CA,94513-5513,9255133001.0,"https://www.google.com/maps/place/Extreme+Pizza/@37.92416,-121.7227886,17z/data=!3m1!4b1!4m5!3m4!1s0x808ff94a6949c845:0xabfa3c6174bd4759!8m2!3d37.92416!4d-121.7227886",
Extreme Pizza,590 S Broadway Ave,BOISE,ID,83702-7678,2089475675.0,"https://www.google.com/maps/place/Extreme+Pizza/@43.6052048,-116.192947,17z/data=!3m1!4b1!4m5!3m4!1s0x54aef85645b29f7b:0x45f70049c242a401!8m2!3d43.6052048!4d-116.192947",
Extreme Pizza,369 Fisher Rd,GROSSE POINTE,MI,48230-1602,3138815000.0,"https://www.google.com/maps/place/Extreme+Pizza+of+Grosse+Pointe/@42.390351,-82.903991,17z/data=!3m1!4b1!4m5!3m4!1s0x88252a0b2cd59adf:0x57d655a3150af6e8!8m2!3d42.390351!4d-82.903991",
Extreme Pizza,393 Miller Ave,MILL VALLEY,CA,94941-2838,4158883191.0,"https://www.google.com/maps/place/Extreme+Pizza+Mill+Valley/@37.8971513,-122.5362427,17z/data=!3m1!4b1!4m5!3m4!1s0x80859aa806819c3b:0x2227eda431f5f440!8m2!3d37.8971513!4d-122.5362427",
Extreme Pizza,104 Vintage Way,NOVATO,CA,94945-5033,4158986575.0,"https://www.google.com/maps/place/Extreme+Pizza-Novato/@38.091971,-122.556455,17z/data=!3m1!5s0x8085bcbf5350711f:0x7edf0a3ae642a865!4m5!3m4!1s0x8085bcbf260fa6c1:0x31cafa652abc646d!8m2!3d38.0919668!4d-122.5542663?hl=en",
Extreme Pizza,1888 NW 188th Ave,HILLSBORO,OR,97006-6485,5036454200.0,"https://www.google.com/maps/place/Extreme+Pizza/@45.5339962,-122.8703143,17z/data=!3m1!4b1!4m5!3m4!1s0x54950f6978dec919:0x402b5e9ba70d27e2!8m2!3d45.5339962!4d-122.8703143",
Extreme Pizza,1504 Webster St,ALAMEDA,CA,94501-3322,5102639797.0,"https://www.google.com/maps/place/Extreme+Pizza/@37.7736361,-122.2765119,17z/data=!3m1!4b1!4m5!3m4!1s0x808f8128a7c374cb:0xe1944c8440d072d6!8m2!3d37.7736361!4d-122.2765119",
Extreme Pizza,1140 Exposition Blvd,SACRAMENTO,CA,95815-4333,9169258859.0,"https://www.google.com/maps/place/Extreme+Pizza/@38.598427,-121.450756,17z/data=!3m1!4b1!4m5!3m4!1s0x809ada06a9453fa5:0x1cf8bd1ae14fa11f!8m2!3d38.598427!4d-121.450756",
Extreme Pizza,3227 Danville Blvd,ALAMO,CA,94507-1913,9258381122.0,"https://www.google.com/maps/place/Extreme+Pizza/@37.848124,-122.031559,17z/data=!3m1!4b1!4m5!3m4!1s0x808f8b03edbf0ef3:0x2a0e480e4c20be9!8m2!3d37.848124!4d-122.031559",
Extreme Pizza,1630 Cypress St,WALNUT CREEK,CA,94596-4506,9259306100.0,"https://www.google.com/maps/place/Extreme+Pizza+-+Walnut+Creek/@37.8989039,-122.0628195,17z/data=!3m1!4b1!4m5!3m4!1s0x808561eae974c7c3:0xaddf7e0b08911625!8m2!3d37.8989039!4d-122.0628195",
Extreme Pizza,218 County Rd 519,WANTAGE,NJ,07461-2800,9738752000.0,"https://www.google.com/maps/place/Extreme+Pizza/@41.2109934,-74.6944348,17z/data=!3m1!4b1!4m5!3m4!1s0x89c34207d3a0272f:0x43cbc4512bf1000d!8m2!3d41.2109934!4d-74.6944348",
Extreme Pizza,3204 College Ave,BERKELEY,CA,94705,5104200770.0,"https://www.google.com/maps/place/Extreme+Pizza/@37.8516395,-122.3003847,13z/data=!4m8!1m2!2m1!1sExtreme+Pizza+3204+College+Ave+BERKELEY+CA+94705!3m4!1s0x80857dc54277912b:0xaa3b7e694421a940!8m2!3d37.851033!4d-122.252622?hl=en",
Extreme Pizza,1730 Fillmore St,SAN FRANCISCO,CA,94115,4159299900.0,"https://www.google.com/maps/place/Extreme+Pizza/@37.7856929,-122.4330399,17z/data=!3m1!4b1!4m5!3m4!1s0x808580b85dbb203d:0x69c39db842db846e!8m2!3d37.7856929!4d-122.4330399",
Extreme Pizza,1062 Folsom Street,SAN FRANCISCO,CA,94103,4157019000.0,"https://www.google.com/maps/place/Extreme+Pizza/@37.7774739,-122.4072296,17z/data=!3m1!4b1!4m5!3m4!1s0x80858082271336d5:0xab644141c6463bd!8m2!3d37.7774739!4d-122.4072296",
