Company Name,Address 1,City,State,Zip,Phone,Google Link,Company Name Processed,Status
Deweys Pizza,3014 Madison Rd,CINCINNATI,OH,45209-1710,5137317755.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.1511881,-84.4339464,17z/data=!3m1!4b1!4m5!3m4!1s0x8841ad7bfe191d23:0xa74b2e9335361e28!8m2!3d39.1511881!4d-84.4339464",deweys_pizza,
Deweys Pizza,7663 Cox Ln,WEST CHESTER,OH,45069-6546,5137596777.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.3560063,-84.3662023,17z/data=!3m1!4b1!4m5!3m4!1s0x88405a0f35e10cb1:0xb25b6427d3e6af3d!8m2!3d39.3560063!4d-84.3662023",deweys_pizza,
Deweys Pizza,7767 Kenwood Rd,CINCINNATI,OH,45236-2803,5137911616.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.2022845,-84.3808584,17z/data=!3m1!4b1!4m5!3m4!1s0x8840533e98e59ee5:0x9cab0cb923e37a6f!8m2!3d39.2022845!4d-84.3808584",deweys_pizza,
Deweys Pizza,112 E Vandalia St,EDWARDSVILLE,IL,62025-1703,6186562200.0,"https://www.google.com/maps/place/Dewey's+Pizza/@38.8112918,-89.9548899,17z/data=!3m1!4b1!4m5!3m4!1s0x8875f9d0480956dd:0xe84c445406d3589e!8m2!3d38.8112918!4d-89.9548899",deweys_pizza,
Deweys Pizza,2949 Dixie Hwy,CRESTVIEW HILLS,KY,41017-2402,8593412555.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.0249772,-84.5814528,17z/data=!3m1!4b1!4m5!3m4!1s0x8841b821971aff3f:0x170aec1814210344!8m2!3d39.0249772!4d-84.5814528",deweys_pizza,
Deweys Pizza,131 Jasper St,DAYTON,OH,45409-2840,9372230000.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.7419467,-84.1832177,17z/data=!3m1!4b1!4m5!3m4!1s0x8840841d1965b25f:0x83f1ed6bad69c6b4!8m2!3d39.7419467!4d-84.1832177",deweys_pizza,
Deweys Pizza,425 Regency Park,O FALLON,IL,62269,6187263366.0,"https://www.google.com/maps/place/Dewey's+Pizza/@38.5791305,-89.9320336,17z/data=!3m1!4b1!4m5!3m4!1s0x8876014fd3a832d9:0x5d42c936a8e1d239!8m2!3d38.5791305!4d-89.9320336",deweys_pizza,
Deweys Pizza,559 N and South Rd,SAINT LOUIS,MO,63130-3920,3147263434.0,"https://www.google.com/maps/place/Dewey's+Pizza/@38.6590124,-90.3378741,17z/data=!3m1!4b1!4m5!3m4!1s0x87df34d61808bf81:0xe6a8adb07fd9c1ea!8m2!3d38.6590124!4d-90.3378741",deweys_pizza,
Deweys Pizza,265 Hosea Ave,CINCINNATI,OH,45220-1705,5132210400.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.143658,-84.518434,17z/data=!3m1!4b1!4m5!3m4!1s0x8841b386eb697b7d:0x1ac21882687aec25!8m2!3d39.143658!4d-84.518434",deweys_pizza,
Deweys Pizza,1327 W 5th Ave,COLUMBUS,OH,43212-2902,6144878282.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.9885638,-83.0418502,17z/data=!3m1!4b1!4m5!3m4!1s0x88388e5a1b7b75f9:0xe7f10e37c8743fa5!8m2!3d39.9885638!4d-83.0418502",deweys_pizza,
Deweys Pizza,6540 Perimeter Dr,DUBLIN,OH,43016-2536,6147992444.0,"https://www.google.com/maps/place/Dewey's+Pizza/@40.1056985,-83.1632568,17z/data=!3m1!4b1!4m5!3m4!1s0x88389351a317c4e7:0x681c43577ff6963d!8m2!3d40.1056985!4d-83.1632568",deweys_pizza,
Deweys Pizza,11338 Montgomery Rd,CINCINNATI,OH,45249-2313,5132479955.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.270951,-84.327837,17z/data=!3m1!4b1!4m5!3m4!1s0x8840569957136ac5:0xbc8257e1028a8b12!8m2!3d39.270951!4d-84.327837",deweys_pizza,
Deweys Pizza,1520 S 5th St,SAINT CHARLES,MO,63303-4127,6367241111.0,"https://www.google.com/maps/place/Dewey's+Pizza/@38.7660034,-90.4948739,17z/data=!3m1!4b1!4m5!3m4!1s0x87df2ef08ebe13fb:0x99fdb4946a774440!8m2!3d38.7660034!4d-90.4948739",deweys_pizza,
Deweys Pizza,1 Levee Way,NEWPORT,KY,41071-1652,8594319700.0,"https://www.google.com/maps/place/Dewey's+Pizza/@39.0882653,-84.6477829,11z/data=!4m8!1m2!2m1!1sDeweys+Pizza+1+Levee+Way+NEWPORT+KY+41071-1652!3m4!1s0x8841b16f2c61918f:0x6c1911c5f1cff242!8m2!3d39.0950702!4d-84.4958346?hl=en",deweys_pizza,
