name,stars,text,timeSince,openStatus,key
Chantay Robinson,5.0,"Always smells good here and always someone dining, gotta be a great place to eat",a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jade Lefebvre Vignati,5.0,"After reading the few reviews left on the owner Nick, we were unsure about going but finally it was a great decision. The food was great and so was the service. Highly recommend",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Reut Levi,1.0,"Let’s talk about their mozzarella and tomato DISH!!
What in the world ? I’m not gonna serve that dish even for my enemies!!!
The tomato tase like the bottom of the fridge (EXPIRED). the mozzarella was (OK) the only good thing about this dish was the vinegar !!!",a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jerome M,5.0,"Great staff, great pizza. Very family friendly so we find ourselves there with our 1yr old daughter there almost weekly when we need a break or just want a lively and welcoming ambience.",a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jessica Panicucci,5.0,"I love Anthony's but the two that are closer to me (Fair Lawn and Ramsey) are always super crowded and there is a long wait to get in. I was headed this was on a Saturday night so I called to make a reservation so I wouldn't have to wait and she said you can just walk in. I was shocked at how empty it was. The food and service was excellent. I think from now on, I will drive the little bit further distance to get my favorite wings, meatballs and some arugula and/or roasted cauliflower pizza.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Lisa Nachberg,4.0,The freshest tasting simply prepared and delish food. Always a great dining out experience. And so reasonable.,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Ken Hart,5.0,"Excellent pizza, the best I've had at any chain restaurant. Very attractive interiors, too, with dark wood and many autographed sports photos on the walls.",a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jordan Urbaczek,5.0,"Pizza was great, other apps were good. No complaints, staff was very kind.",a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Guillermo Builes,5.0,"Thursday nights at Anthony's has become part of my day. The service here is always phenomenal, the food is always delicious, and the drinks are always great. The staff is courteous, friendly, and make you feel at home. I guarantee that you'll leave satisfied.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Gina Palino,5.0,They have cauliflower 🍕!!How cool is that!!??Pizza is Better then the greasy pies you get elsewhere.,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Chiquita Ross,5.0,Great food.  Great lunchtime prices.   Great drinks.,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Wisetargo Bio,5.0,"Great place, and really tasty coal pizza and ribs ( very not)",a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Rani Rani,5.0,Excellent food and service,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Nelson Abrahante,5.0,Arleny's service was very good and the food was excellent.,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Karna Patel,3.0,Margarita pizza is ok everything else wasn't worth it.,10 months ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Aimee W.,5.0,Omg I love this can place. Their pizza is great but there salad is ...yum...This is a definite destinatiion every time I go back to the area to visit family.,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Te-Sheng Lin,3.0,I ordered the chicken wings & Eggplant Marino and they were good. We also got a small free pizza but it was kind of harder than we thought. Overall it was a decent pizza bar restaurant with outdoor seatings during summertime and is located on the Rt 4 east next to the Panera and a wireless store with plenty of parking spaces.,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Tom Shaw,5.0,Super good yummy,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
P I,1.0,"I was dining in at you Englewood location the other night and was totally disrespected by your manager Nick. I had my food come out incorrect and he got in my face and told me there’s no way it’s wrong i made it myself. Well first off he shouldn’t have got in my face, very disrespectful and second off if he’s handling money which i saw him do he shouldn’t be handling food. I will never set foot in Anthony’s again and will be posting the video i took of his rant to my social media profile. Shame on Anthony’s for not training your managers on how to treat customers. What a totally disgusting experience that Nick delivered.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Mark Thompson,2.0,Average pizza curiously devoid of any coal-fired flavor...  The beer selection is good...,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Michael M,5.0,Great pizza and wings. Fair price and great location. Definitely coming back,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
R Dell,5.0,Delicious pizzas and friendly service. Highly recommended.,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jason Sharp,3.0,"Friendly staff, good ambiance, but all I taste is burnt crust.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
steven perez,1.0,"horrible service, management from Rob is horrible always out of everything.",9 months ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Ty McCollum,4.0,"The pizza seemed a little light on the cheese but the crust, sauce, and meats were excellent.",a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Ernest Kruah,4.0,Alright for a quick bite,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Marty Singer,5.0,Excellent food and great service!!!,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Max Link,5.0,Always good Pizza and the wings are Great. Mike is a awesome waiter as well,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Vee p,5.0,Great customer service and food,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Chanda Fisher,5.0,"Great service, great atmosphere and great food",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Suranjit Mukhopadhyay,4.0,Great pizzas & excellent service!,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
tom phelan,3.0,"It's alright.  Had the white pie and some wings.  They were both good, but it didn't justify the price.  For those prices it should have been much better.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Lauren Scher,5.0,Really good food. Friendly staff.,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Sharon Tiensch-Forrester,4.0,"I visited this place on a Sunday evening with friends. They had great meatballs, the margarita pizza and cauliflower pizzas were great and they had a great beer selection. This is a pretty cool place, I'd totally go back.",3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Emily Jacobs,5.0,"Wings are excellent, the coal fired pizza hits the spot every time. Kudos",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Christina W,5.0,Didn't get anything but everything looked amazing and the atmosphere is very good.,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
David Weisenstein,1.0,Food was ice cold. Meatballs were in a sauce of watered down tomatoe sauce.  Nick “the manager” was rude and disrespectful to my group of friends. Avoid this place at all costs.i would give zero stars if I could. Nick should get -10 for his attitude.,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Cendy Rosario,4.0,"Came here for the first time this past Friday and had the eggplant and margherita pizza. Both were Delicious. However, service wasn’t that good. We decided to come back the next day since we were around the area the pizza was and decided to try the wings. Don’t believe the hype! The wings were just ok and to be honest I don’t know where the onions come into play. And service was again bad. I would come back for food and beer tho.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Philip Tribble,5.0,Very great food and good place to eat. Awesome service from the workers there.,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Sophia Pinzon,4.0,"Very nice place. Clean. Friendly staff. Prices are a bit expensive. The pizza tastes good but overpriced for the sizing/portions. Not many appetizers, especially ones you see in any other pizzeria (garlic knots, hot wings). Outdoor seating is available as well as bar, hightop, and regular tables.",4 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
thomas hanson,5.0,Great pizza and great service,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jake Tucker,3.0,Slow service and limited menue. Reason for the third star is the food is very good.,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Walter Croft,5.0,Easy parking off Rte 4 eastbound; nice table setup n bar area; very attentive service staff and great pizza;,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jacob Chavez,2.0,"Food was okay, nothing didn't really seem that great! The pizza was good, but the wings were burnt. I understand that the wings could be well done but not burnt. Theres a difference between the two and need to be learned. Beer was good, no much of a variety. All in all the pizza was good but the wings need to be less burnt.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jane Manzari,5.0,Great pizza,7 months ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Bryan Siddall,5.0,"Meatballs and wings, oh my!  Good service. Nice new space.  And great food with quality ingredients.",3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Charlie Unagast,5.0,"The chicken wings are unlike any wings i have ever had,  i am obsessed with them.  The onion and bread with the wings are phenominal too.  The pizza is about as top rate as you're going to find.  The crust is the most obvious thing you'll notice,   the coal fire oven really cooks everything perfectly.  One of my fav Pizza spots.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Miguel Villamil,5.0,Great pizza and drinks. I usually visit them for happy hour.,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Andrew Philipps,5.0,Great happy hour - drinks and food!  Plus amazing meatballs.,3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
claudio castillo,5.0,Excellent afmofer outstanding pizza duck a cool place,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Stacey Torres,5.0,Nice atmosphere. A little small though. Great beer selection and the food was very good and came out very quickly.,3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jessica Mancia,5.0,Amazing food. Meatballs are the best around.,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Gary Middleton,3.0,"A good pizza, fine service, nothing particularly notable.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Cherie Lambiase,1.0,I'm extremely disappointed and I will never order delivery from this place again. I ordered a 12 inch pie with the meatballs and ricotta cheese. It was so dry my tongue stuck to the roof of my mouth.The meatballs were tiny and burnt.  I needed two glasses of water to wash it down. I also ordered the chicken wings with the grilled onions and focaccia bread. The wings were a little better but still dry as well. I needed those grilled onions to help the dry food. The focaccia bread was also like cardboard. It cost me $42.45 for these two items which I thought would be absolutely spectacular and delicious but it was just so overpriced and so not worth the money. Your so much better off ordering from your favorite small local pizza place.If I weren't sick and I didn't have pajamas on in the comfort of my home I would have got in my car and returned the food items myself. I forgot to mention that I also paid a food delivery business to deliver the food and paid for that service and tip on top. Total bill was $59.52. This was the worst $60.00 I ever spent on food.,3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Joshua Carter,5.0,"Great food! Nice atmosphere, and the servers are ok!",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Christopher j Terzini,5.0,Excellent food 😀Excellent Staff 💥,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Todd Eosso,5.0,Good pizza great atmosphere,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Danny Bernstein,4.0,Been 3 times I have gone each time has been just as good as the last final a place in New Jersey that is okay,3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Roberto J Santana,5.0,"Happy to say, the food tasted very good and fresh. Good variety of specialty pizza.",3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Duran Sherzoy,5.0,An excellent place to stop by for drinks and the Pizza is absolutely great!,2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
AlktatStudios,5.0,The food is amazing and the service is incredible. Good place to go for some good and moderately priced food.,3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Nick Nehila,5.0,Love the food and service. Drink specials aren't bad either.,3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Mike Verdino,1.0,Pretty sure this place is not in business. There was an eviction notice on the window and it was closed.,3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Fritz Batroni,5.0,very delcious pizza and overall menu - meatballs and wings really tasty - service was great,3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Jay Rosenberg,5.0,Best wings and excellent pizza!!!,a year ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Alicia Giles,5.0,"Delicious vegetarian pizza, great wings and a nice house red wine....friendly staff and an inviting atmosphere",3 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Abraham H,5.0,"Best place you can buy yourself some good pizza, Highly Recommended.",4 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
Michael Morell,5.0,"Good pizza, good service.",2 years ago,Closed,Anthony's Coal Fired Pizza 10 Sterling Blvd ENGLEWOOD NJ 07631-4834 (201) 431-9404
