name,stars,text,timeSince,openStatus,key
Joey D,4.0,"I'm normally not a fan of thin crust pizza. I'm a New Yorker and enjoy a good NY style pie. To me the traditional California thin crust has always been like eating crackers with a little sauce. Anthonys pie has a nice chew to it. I had a small traditional with prasute and onion as added toppings. Combination of sauce, cheese, fresh basil and toppings was excellent. Crust was flavorful with a hint of the coal fire and a nice chew. I highly recommended taking the ride. Prices are higher then your typical 16.00 take out. My small pie with 2 extra toppings was 22.00. But I brought a third of it home. Nice ambiance.",11 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Natalie,3.0,"Thought the pizza was good and came out fast. Only thing I didn't like was that our waitor did not bring our food to the table and he did not to come to our table until after I finished eating. He walked past multiple times, making eye contact, and never stopped to ask if we needed anything or how our food was. Thought the price were kind of rediculous. My sister's small personal pizza was $23. That more than. A regular size specialty pizza. Kind of a rip off.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Kim Cah,5.0,"Food was great!! Our server,  Gianna V. was awesome!!!",2 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Anthony Gallo,5.0,The wings are phenomenal! Now they offer a spicy version too!,7 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Jeremy Gourgues,5.0,"Great service, very quick takeout",a month ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Steve H,5.0,"Excellent place! Good food, service and ice cold beer.",8 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
john c,2.0,"Used to come here often, but over the last year or so they just can't manage to properly cook a pie. Dine in or take out, its always been pizza soup... Completely undercooked. So disappointing.",8 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Melissa Perrino,2.0,"The food was fine as always but has become extremely overpriced for what it is.  At dinner tonight my husband and I ordered a calzone and forgot our leftovers. When we called exactly five minutes later to see if we could pick it up, we were told the table had already been cleared and the food thrown out and given a curt ‘sorry’. No one made an effort to actually go check.  I’m sure food gets left behind all the time, but it would be nice if they saved the leftovers for just a few minutes so the other poor saps like us who forget their $25 calzone can go back and get it.",10 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Matteo Foglia,5.0,White pizza fresh basil sausage & pep very well done!!!!,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
O'Connor's Auto Glass,5.0,"Good food, warm enviornment and Beautiful ladies to help you.",6 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Isch Michel,5.0,Great food and great service! I have been to multiple locations and have yet to be disappointed.,8 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Fred Treiber,5.0,Always love eating here. Bartenders are great!,8 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Shawn Baron,5.0,Friendly staff! Wings are delicious. Try the new dry rub ones with the gorgonzola sauce they are outstanding.,11 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Caliber Time,5.0,The pizza is great. Wish there was more of a traditional trattoria style pizza toppings like prosciutto di Parma toped with arugula.,10 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Bambi Interligi,4.0,"Today we are at the bar. Food is always on point... Wings, pizza... With the best thin crispy crust but this time... OMG!! The vinegar pepper ribs were to die for!!
The kitchen was a little stingy with the ricotta for the meatballs but the bartender took care of that for us.
It's always fun to hang and chat it up at the bar and we always come back.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Juanita Alston,4.0,I ordered spaghetti and meatballs and cheesecake. They did forget my meatballs so I had to go back but the manager was willing to make a whole new dish. I opted for extra meatballs .. they were very apologetic. I would go back.. were all human righ.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Steve Bonanno,5.0,Wings and pizza are always over the top good,8 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Christine Pisani,5.0,"Fantastic pot of (13) Meatballs! What a great idea!
Delicious!!!",10 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Matthew Tursi,4.0,"Great food, but the appetizers and main course always come at the same time, so you rush to finish",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Retired 747 pilot,3.0,"Did not meet our expectations.
We went back to verify the poor service we received on our last two visits was due to poor staffing.
This is not the root cause of the poor quality of service or the tasteless food .
It is not the same",11 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Barbara Ericksen,4.0,"The bartender Corey is great, he greets everyone and makes them feel like he has known them forever. The wings weren't as good as they were in the past, they were dry. But otherwise an enjoyable time.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Mark Goldman,5.0,"This place was great
Excellent bartender and Anthony the manager was very nice. Food was great as well.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Mary McMahan,2.0,"Wings would be much better if they were fresh, ours came out less than 5 minutes after we ordered them and were very obviously previously cooked and were reheated which made them dry and gave them that funky reheated chicken taste. We ordered the margarita pizza which was edible but not great. One little sprig of somewhat fresh basil in the middle, not nearly enough to tear up and have a bite on each slice. Sauce tasted old. Ate at this location about 4 years ago and it was much better, now it seems they have traded quality and freshness for speed...getting the food on the table. I would rather wait for freshly cooked food.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Jason Spatz,4.0,"This place was good!  It was recommended to try the wings, which we did and I was not a giant fan as I like my wings spicy and not charcoalie!  We tried the meatballs which were good but not out of this world.  Would go for the meatballs over the wings next time.  The pizza however is delicious.  We went on Mothers day so the place was packed and service was still reliable and friendly.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
william McDonald,4.0,I love the thin well done pie that they serve. Service is  usually pretty friendly.,11 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Lin Gibb,5.0,Great food. Friendly service.,10 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Michelle Benoit,3.0,"While the food was good, it's not what I expected. I was really in the mood for some meatballs...I wasnt wowed",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Bill Stewart,3.0,"Expensive, over-rated, and just ok. Menu is pretty limited for a pizzeria too... no mozzarella sticks? No zucchini sticks? No garlic knots? No garlic bread?! There is another coal fired pizza place not too far from here that I prefer.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Trekel Francis,4.0,Margarita personal pizza was delicious. It was baked to perfection. The crust was thin and crunchy. The mozzarella cheese and basil leaves top the slices nicely. The tomato sauce was a good balance of sweet and salty. I would come again but probably eat in next time to see how the service and experience it overall.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Lauren Izzo,5.0,pizza is delicious and the staff always so accommodating. even for large groups (like my extended family),a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Achmed Davidian,3.0,Like how Tex-mex and Taco Bell isn’t real Mexican food... this place is close but no cigar.,10 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
חיה רחל,4.0,Excellent service and friends said the pizza was amazing. Wish it was kosher!,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Shawn Cohen,4.0,"Good, if pricey Italian chain. Portion sizes are all over the place but the quality is good and most things are freshly made. Pizza is the cracker-crust variety and tends to be overdone.  Good for large groups.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Hank Thompson,2.0,"This price tag doesn’t match what you’re getting. Dough tasted like cardboard and had too much flour underneath, margarita pizza didn’t have basil. Reviews hyped it up, and I was let down. I’ve had pizza in Sicily and Sicilian style brick oven pizza in nyc, this doesn’t hold a candle.",11 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Lee Krill,5.0,Anthony our waiter was great! Got us in and out for our show!,10 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
anthony,4.0,Service great and food was  good.. little over priced,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
R. H. Yalçınkaya,5.0,Delicious brick oven pizza.  Nice and clean bathrooms.,3 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Anne Joseph,5.0,"I always love this place. Its never bad. Great wings, salad and pizza. Always consistent. Win win!!",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Michael Russo,4.0,"Pizza and wings were very good, the bartender made one of the best mules l've ever had! My issue was after making a reservation through a google search using the open table option on a busy weekend night I found out upon arrival they ""don't really do reservations"" according to the staff. Do us all the favor and update the SEO for google and eliminate the reservation option. Granted this one my first time dining in so now I'm well aware. Overall the food and service was good and I would go back despite the miscommunication.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
laRubia Snow,5.0,"This place has the best pizza, it's a must go to place...",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Scorpzilla25,5.0,The white pizza is great. My wife loves the wings from here.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Ron Pagliarulo,3.0,It's ok. Really right smack in the middle of just mediocre. Can't understand for the life of me why they proudly refuse to have any type of dipping sauce for their wings. Most NY strip store pizza shops just do it better. Their menu is limited and food is alright.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Glenn Ryan,5.0,Consistent food every time,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
eddie finley,5.0,excellent try the chicken wings they were recommended to me at 1 point and now they are very addicting 5 stars all around,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
John Basso,5.0,Great place for your family,9 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Gaurilla Unit,5.0,"Thin and crispy pizza provides a different and tasty take on pizza, and the same applies to the wings. Great decor, parking available.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Evis,2.0,This place has no slices. Smallest option is a $10 personal pie that is the size of two regular slices at a normal pizza restaurant. Pizza is nothing to write home about. Staff is pleasent and professional. Store is clean.,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
AClayton,5.0,Good pizza.but no veggie selections good service,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Chika Dominick,4.0,"Uber eats driver, I didn't try the food but the food looked delicious, the aroma from the food was intoxicating. The people their is extremely polite and helpful. Nice atmosphere.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Richard Ferrari,3.0,"Nothing Special, Good Pizza. Menu is lacking. Good to bring a young Family.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Alexander Rock,5.0,Excellent pizza in this slightly pretentious Commack pizza establishment.,10 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Daniel Pas,4.0,They have good pizza. But I think the wait for the food is way too long. Also They don't have al ot of tables.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Tom Dahill,4.0,"The place is called Anthony's Coal Fire Pizza. The pizza is great but, the wings are what I ultimately keep coming back for. The wings at Anthony's are one of a kind you can't get then any where else.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Dan Schwartz,4.0,Typical Anthony's with friendly service. Margaret's pizza lunch was was fine. Just expect a bit of time to get your food. Not a quick lunch stop.,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
John Innis,4.0,Full press only but quite good. Cauliflower pizza delicious.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Erik D,5.0,"Always great food! Service was also great! I've been here multiple times, and will continue to patronize Anthony's Coal Fired!",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Zachary Meyer,5.0,One of my favorites! The food is delicious and great management at this location. Monica is doing an excellent job making sure the customers are happy.,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Stephanie Infranco,5.0,Delicious food and fabulous service!,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Aage Clenden,4.0,Good pizza. Great service.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Lisann Natoli,4.0,"I'm not a fan of charred pizza crust, & being there's no other options I give it 4 stars .Service was very good and there are plentiful of other menu items besides pizza. Prices are reasonable. Outside dining is also a plus.",3 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Ruben Friedman,3.0,The salad had too much dressing. We asked for the wings without onions but they came with onions. When we told th waiter he took the wings off the bill.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Ryan Foley,5.0,Best darn coal fired pizza around. Amazing for a chain restaurant. Only complaint are the prices but the foods so good that I look the other way.,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Anthony Paschitti,2.0,Food was not worth the expensive price,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Gary Beekman,5.0,"Friendly staff, casual atmosphere, a bit noisy, great tasting food",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
George Moss,5.0,Great tasting Pizza ;),6 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Alex Young,3.0,"I've been here several times. Still not ready to rate over a ""good"".",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Jenette Adams,5.0,Great happy hour ambience. Food was good.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Mehul Sharma,5.0,yummy pizza,5 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Rjs Fun with Videos Taylor,5.0,Crazy good pizza,9 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Jennifer Hagemann,5.0,Was a quiet nice. Great food and service,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Steve Torre,5.0,"Best pizza,calzones,and salad",10 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Jackie Langella,5.0,Delicious. Timely service. Excellent cocktails. I wish I could eat everything on the menu!,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Joseph DeRosa,4.0,Dont miss there chicken wings with grilled onions. They are great. Meatballs very good sause on suite side. Pizza excellent thin crust.,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Charles Mirabile,1.0,"Terrible. Never go there again. Food burned drinks watered down

Worst dinner I ever had.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Adam Wiener,4.0,"Good food, nice family place.",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
He Detector,5.0,Get the wings...incredible,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Cleveland Johnson,4.0,"To me the mark of a good Italian food establishment is its marinara (red sauce). The marinara here is excellent!! I had the hand-rolled meatballs in Marinara with ricotta and basil. It was wonderful!

The weather was great so we asked to dine al fresco and were ushered to a table outside close enough to still feel just a bit of the restaurant’s A/C. Any closer might have been too cold. Might want to bring a jacket just in case.

Service was also excellent. Our waiter, Ralph, was knowledgeable and accommodating and has been there for years. On his recommendation I ordered the house Chianti which paired very nicely with the food. He also saw to it that we got slightly more than their average pour in our glasses. 🍷👍

While I cannot argue with the business model, I must say that one drawback is the limited menu. (They have a chicken sandwich but no chicken parm. Hmm...) Still, if you’re going to have limited offerings, make sure you execute well and that they did... right down to the cheesecake and cappuccino, which you have to have!!

Great meal, great atmosphere, excellent service and a decent price. Like Arnold said, we’ll be back.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Maryanne Tzanetos,5.0,The food and service is so great our waiter Danny is Especially welcoming and makes ya wanna go back just to see his smile and warm welcoming personality.  Califlower pizza is superb Especially dipped in there house Italian dressing . And the meatballs are one of the best I ever had . Five star rating all the way around I'll be back next week .Thank you Anthony's coal fire ....,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Tony Sandoval,4.0,"Food was awesome, especially the pizza.  Took a bit too get our orders.  We were with a big party though",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Chris DeRosa,5.0,I love the small personal plane Coal Fired Pizza.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Darren Brachman,5.0,"Excellent salad, wings, and pizza!",a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Kirk Davidson,4.0,You'll be surprised by the ribs and wings! Amazing!,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
dinette stools,5.0,best place to eat,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
mags,2.0,"Ordered a pie 1/2 meatball for takeout...$22!!! The staff was very helpful and nice. Polite, courteous. The pizza was nasty! Overpriced, tasted burnt...well beyond ""coal fired"" extremely salty and dry. The minuscule meatballs had an odd flavor...sort of like old lady perfume. The topper to it all was that I actually bit into a piece of coal!!! YUCK",7 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Catherine Herlich,5.0,I was pleasantly surprised.  It was excellent.,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Suzanne W,5.0,Awesome wings.  Probably ma favorite. No souce and with burned marks. Meat well done comes off the bone. You can also grab a drink. A +,3 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Melissa Gearity Pabon,5.0,Food was great and pizza delicious.  Came with my mom for lunch and we left very satisfied!,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Ricardo Bejarano,5.0,"Definitely the best Pizza that me eat !
The trick owen to cook it is incredibly taste !
The attention and service is very nice !
The prices is incredibly sheap !
The slogan restaurant is :
OUR PIZZA IS WELL DONE !!!!
That's true, is well done the taste and ingredients are the best !",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Pete Mayo,3.0,Average at best Meat Balls. Very small Menu that left a lot to be desired. Good service some what dirty (commack).,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
James Murphy,5.0,Wings are amazing,6 months ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Roy Scarlett,5.0,Love going there! Different than the pizzeria you are accostumed too. We sit at the bar and enjoy the bartenders and Monica.,3 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
mary ryan,5.0,"Awesome great food, great waittress, bus boys ect. Over all atmosphere is great.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
R F,5.0,Always great food and friendly attentive service here.,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
cookie bomb,2.0,The food was not very good - especially for the high price that you pay- and the place was dirty,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Lisa Guariglia,5.0,Sat at the bar and the service was really good there. Food was great as always,2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Alan Cieslak,3.0,Pizza and wings were ok. The service was a little slow.,a year ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
George Pappas,4.0,"Chicken wings were amazing ,fast friendly service.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Tricia King,4.0,"Great, inexpensive food that's served quickly. Good atmosphere for families.",2 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
Vicki D'Angelo,5.0,My family and I eat here regularly.  Highly recommend it.  My son loves their regular pie with EXTRA cheese!,3 years ago,Open,Anthony's Coal Fired Pizza 6401 Jericho Tpke COMMACK NY 11725-2832 (631) 858-2625
