Company ID,Industry ID,Industry Name,Company Name,Address 1,City,State,Zip,Listing Type,Country,Phone,Parent_ID,Parent Name,Parent City,Parent State,Parent Zip,Headquarters ID,HQ Name,HQ City,HQ State,HQ Zip,Store No,Store Weekly Volume,FIPS,FIPS_DESC,CBSA,CBSA_DESC,MSA,MSA_DESC,PMSA,PMSA_DESC,Lat,Lon,GeoLevel,MatchStatus,Score,Drive-Thru Window,Wi-Fi
1000936571,51,Locations: Chain Restaurants,McDonald's,1560 Broadway,NEW YORK,NY,10036-1537,Location,United States of America,2129218900.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,68360.0,36061.0,NEW YORK,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5602.0,"NEW YORK-NORTHERN NEW JERSEY-LONG ISLAND, NY-NJ-CT-PA",5600.0,"NEW YORK, NY",40.758728000000005,-73.984779,Approximate,,,Drive-Thru Window,Wi-Fi
1000936933,51,Locations: Chain Restaurants,McDonald's,1600 S Azusa Ave,CITY OF INDUSTRY,CA,91748-1697,Location,United States of America,6268102667.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,52700.0,6037.0,LOS ANGELES,31080.0,"Los Angeles-Long Beach-Anaheim, CA",4472.0,"LOS ANGELES-RIVERSIDE-ORANGE COUNTY, CA",4480.0,"LOS ANGELES-LONG BEACH, CA",33.994505,-117.926608,Approximate,,,Drive-Thru Window,Wi-Fi
1000938745,51,Locations: Chain Restaurants,McDonald's,1798 Old Stage Rd,DECORAH,IA,52101-7497,Location,United States of America,5633826384.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48550.0,19191.0,WINNESHIEK,,,,,,,43.291818299999996,-91.7545761,Approximate,,,Drive-Thru Window,Wi-Fi
1000938417,51,Locations: Chain Restaurants,McDonald's,1744 Pj Keller Hwy,LEXINGTON,IL,61753-9761,Location,United States of America,3093658833.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48550.0,17113.0,MCLEAN,14010.0,"Bloomington, IL",1040.0,"BLOOMINGTON-NORMAL, IL",,,40.643678,-88.8048448,Approximate,,,Drive-Thru Window,Wi-Fi
1000939160,51,Locations: Chain Restaurants,McDonald's,1830 Galleria Blvd,CHARLOTTE,NC,28270,Location,United States of America,7043212333.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49580.0,37119.0,MECKLENBURG,16740.0,"Charlotte-Concord-Gastonia, NC-SC",1520.0,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",,,35.138664,-80.731831,Approximate,,,Drive-Thru Window,Wi-Fi
1000938685,51,Locations: Chain Restaurants,McDonald's,1785 Cobb Pkwy S,MARIETTA,GA,30060-9288,Location,United States of America,7709801194.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50800.0,13067.0,COBB,12060.0,"Atlanta-Sandy Springs-Roswell, GA",520.0,"ATLANTA, GA",,,33.909895,-84.48853100000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000939019,51,Locations: Chain Restaurants,McDonald's,1815 Hawthorne Blvd,REDONDO BEACH,CA,90278-3420,Location,United States of America,3103716653.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,57640.0,6037.0,LOS ANGELES,31080.0,"Los Angeles-Long Beach-Anaheim, CA",4472.0,"LOS ANGELES-RIVERSIDE-ORANGE COUNTY, CA",4480.0,"LOS ANGELES-LONG BEACH, CA",33.8713527,-118.3549994,Approximate,,,Drive-Thru Window,Wi-Fi
1000940328,51,Locations: Chain Restaurants,McDonald's,1990 El Camino Real,SANTA CLARA,CA,95050-4161,Location,United States of America,4082440281.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,56700.0,6085.0,SANTA CLARA,41940.0,"San Jose-Sunnyvale-Santa Clara, CA",7362.0,"SAN FRANCISCO-OAKLAND-SAN JOSE, CA",7400.0,"SAN JOSE, CA",37.3520598,-121.95860220000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000940699,51,Locations: Chain Restaurants,McDonald's,2000 W Memorial Rd,OKLAHOMA CITY,OK,73134-6506,Location,United States of America,4059360050.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51240.0,40109.0,OKLAHOMA,36420.0,"Oklahoma City, OK",5880.0,"OKLAHOMA CITY, OK",,,35.6056974,-97.54626590000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000940953,51,Locations: Chain Restaurants,McDonald's,2010 Value Dr,TARENTUM,PA,15084,Location,United States of America,7242740531.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48230.0,42003.0,ALLEGHENY,38300.0,"Pittsburgh, PA",6280.0,"PITTSBURGH, PA",,,40.564096899999996,-79.804128,Approximate,,,Drive-Thru Window,Wi-Fi
1000940981,51,Locations: Chain Restaurants,McDonald's,20131 Highway 59 N,HUMBLE,TX,77338-2351,Location,United States of America,2815407403.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48520.0,48201.0,HARRIS,26420.0,"Houston-The Woodlands-Sugar Land, TX",3362.0,"HOUSTON-GALVESTON-BRAZORIA, TX",3360.0,"HOUSTON, TX",30.009475800000004,-95.2703369,Approximate,,,Drive-Thru Window,Wi-Fi
1000940985,51,Locations: Chain Restaurants,McDonald's,2014 S Irby St,FLORENCE,SC,29505-3420,Location,United States of America,8436623545.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48890.0,45041.0,FLORENCE,22500.0,"Florence, SC",2655.0,"FLORENCE, SC",,,34.155265,-79.76411800000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000939519,51,Locations: Chain Restaurants,McDonald's,18550 Willamette Dr,WEST LINN,OR,97068,Location,United States of America,5036997675.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51960.0,41005.0,CLACKAMAS,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",6442.0,"PORTLAND-SALEM, OR-WA",6440.0,"PORTLAND-VANCOUVER, OR-WA",45.3898988,-122.64369740000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000941464,51,Locations: Chain Restaurants,McDonald's,207 S Edwards Blvd,LAKE GENEVA,WI,53147,Location,United States of America,2622490268.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48630.0,55127.0,WALWORTH,48580.0,"Whitewater-Elkhorn, WI",,,,,42.5911433,-88.4114778,Approximate,,,Drive-Thru Window,Wi-Fi
1000939660,51,Locations: Chain Restaurants,McDonald's,1900 Shorrock St,LAKEWOOD,NJ,08701-7324,Location,United States of America,7329205409.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51560.0,34029.0,OCEAN,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5602.0,"NEW YORK-NORTHERN NEW JERSEY-LONG ISLAND, NY-NJ-CT-PA",5190.0,"MONMOUTH-OCEAN, NJ",40.054674,-74.163657,Approximate,,,Drive-Thru Window,Wi-Fi
1000941893,51,Locations: Chain Restaurants,McDonald's,2109 Smizer Station Rd,VALLEY PARK,MO,63088-2200,Location,United States of America,6362255665.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51230.0,29189.0,SAINT LOUIS,41180.0,"St. Louis, MO-IL",7040.0,"SAINT LOUIS, MO-IL",,,38.537803100000005,-90.4943843,Approximate,,,Drive-Thru Window,Wi-Fi
1000942527,51,Locations: Chain Restaurants,McDonald's,220 N 35th Ave,PHOENIX,AZ,85009-4726,Location,United States of America,6022725723.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,54910.0,4013.0,MARICOPA,38060.0,"Phoenix-Mesa-Scottsdale, AZ",6200.0,"PHOENIX-MESA, AZ",,,33.4510103,-112.1349956,Approximate,,,Drive-Thru Window,Wi-Fi
1000941138,51,Locations: Chain Restaurants,McDonald's,2028 N Center Ave,SOMERSET,PA,15501-7436,Location,United States of America,8144456347.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48490.0,42111.0,SOMERSET,43740.0,"Somerset, PA",3680.0,"JOHNSTOWN, PA",,,40.052096,-79.0706405,Approximate,,,Drive-Thru Window,Wi-Fi
1000942337,51,Locations: Chain Restaurants,McDonald's,2164 Bayport Blvd,SEABROOK,TX,77586-2811,Location,United States of America,2814743494.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51210.0,48201.0,HARRIS,26420.0,"Houston-The Woodlands-Sugar Land, TX",3362.0,"HOUSTON-GALVESTON-BRAZORIA, TX",3360.0,"HOUSTON, TX",29.5720387,-95.0267468,Approximate,,,Drive-Thru Window,Wi-Fi
1000942513,51,Locations: Chain Restaurants,McDonald's,220 Century Blvd,BRISTOL,TN,37620-6721,Location,United States of America,4236522150.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48320.0,47163.0,SULLIVAN,28700.0,"Kingsport-Bristol-Bristol, TN-VA",3660.0,"JOHNSON CITY-KINGSPORT-BRISTOL, TN-VA",,,36.545369,-82.235102,Approximate,,,Drive-Thru Window,Wi-Fi
1000942905,51,Locations: Chain Restaurants,McDonald's,223 N Myrtle School Rd,GASTONIA,NC,28052-1257,Location,United States of America,7048610220.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48410.0,37071.0,GASTON,16740.0,"Charlotte-Concord-Gastonia, NC-SC",1520.0,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",,,35.2609081,-81.2265075,Approximate,,,Drive-Thru Window,Wi-Fi
1000944936,51,Locations: Chain Restaurants,McDonald's,2544 Anderson Hwy,POWHATAN,VA,23139-7507,Location,United States of America,8045986289.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49110.0,51145.0,POWHATAN,40060.0,"Richmond, VA",6760.0,"RICHMOND-PETERSBURG, VA",,,37.5231013,-77.8226146,Approximate,,,Drive-Thru Window,Wi-Fi
1000945892,51,Locations: Chain Restaurants,McDonald's,2717 Highway 54,PEACHTREE CITY,GA,30269-1031,Location,United States of America,6783646640.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49580.0,13113.0,FAYETTE,12060.0,"Atlanta-Sandy Springs-Roswell, GA",520.0,"ATLANTA, GA",,,33.401234,-84.599971,Approximate,,,Drive-Thru Window,Wi-Fi
1000943953,51,Locations: Chain Restaurants,McDonald's,2400 N Lincoln Ave,CHICAGO,IL,60614-2415,Location,United States of America,7733883621.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,59300.0,17031.0,COOK,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1602.0,"CHICAGO-GARY-KENOSHA, IL-IN-WI",1600.0,"CHICAGO, IL",41.925619,-87.64925500000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000946566,51,Locations: Chain Restaurants,McDonald's,2840 Highway 95,BULLHEAD CITY,AZ,86442-7792,Location,United States of America,9287638222.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48600.0,4015.0,MOHAVE,29420.0,"Lake Havasu City-Kingman, AZ",4120.0,"LAS VEGAS, NV-AZ",,,35.0819214,-114.59437820000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000946836,51,Locations: Chain Restaurants,McDonald's,2901 SW 9th St,DES MOINES,IA,50315-2202,Location,United States of America,5153093539.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51110.0,19153.0,POLK,19780.0,"Des Moines-West Des Moines, IA",2120.0,"DES MOINES, IA",,,41.5587665,-93.62525090000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000945018,51,Locations: Chain Restaurants,McDonald's,25550 Interstate 10,HANKAMER,TX,77514,Location,United States of America,4093742100.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48320.0,48071.0,CHAMBERS,26420.0,"Houston-The Woodlands-Sugar Land, TX",3362.0,"HOUSTON-GALVESTON-BRAZORIA, TX",3360.0,"HOUSTON, TX",29.839273499999997,-94.64962009999999,Approximate,,,Drive-Thru Window,Wi-Fi
1000945628,51,Locations: Chain Restaurants,McDonald's,2680 N Roberts Ave,LUMBERTON,NC,28358-2860,Location,United States of America,9106744512.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48880.0,37155.0,ROBESON,31300.0,"Lumberton, NC",,,,,34.6435093,-79.0098712,Approximate,,,Drive-Thru Window,Wi-Fi
1000946101,51,Locations: Chain Restaurants,McDonald's,2752 MacArthur Rd,WHITEHALL,PA,18052-3631,Location,United States of America,6107768122.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51640.0,42077.0,LEHIGH,10900.0,"Allentown-Bethlehem-Easton, PA-NJ",240.0,"ALLENTOWN-BETHLEHEM-EASTON, PA",,,40.646643100000006,-75.49542459999999,Approximate,,,Drive-Thru Window,Wi-Fi
1000946715,51,Locations: Chain Restaurants,McDonald's,2890 W 104th Ave,FEDERAL HEIGHTS,CO,80234-3539,Location,United States of America,7208892291.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,54700.0,8001.0,ADAMS,19740.0,"Denver-Aurora-Lakewood, CO",2082.0,"DENVER-BOULDER-GREELEY, CO",2080.0,"DENVER, CO",39.8847149,-105.02146609999998,Approximate,,,Drive-Thru Window,Wi-Fi
1000947226,51,Locations: Chain Restaurants,McDonald's,3 W State St,BINGHAMTON,NY,13901-2310,Location,United States of America,6077230222.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49900.0,36007.0,BROOME,13780.0,"Binghamton, NY",960.0,"BINGHAMTON, NY",,,42.108345799999995,-75.90757009999999,Approximate,,,Drive-Thru Window,Wi-Fi
1000947275,51,Locations: Chain Restaurants,McDonald's,30 Trinity Point Dr,WASHINGTON,PA,15301-2974,Location,United States of America,7242297500.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49250.0,42125.0,WASHINGTON,38300.0,"Pittsburgh, PA",6280.0,"PITTSBURGH, PA",,,40.183006400000004,-80.2209952,Approximate,,,Drive-Thru Window,Wi-Fi
1000947838,51,Locations: Chain Restaurants,McDonald's,3050 E Hwy 69,PRESCOTT,AZ,86301,Location,United States of America,9287170045.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48870.0,4025.0,YAVAPAI,39140.0,"Prescott, AZ",,,,,34.55422720000001,-112.40801270000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000948065,51,Locations: Chain Restaurants,McDonald's,310 Governors Dr SW,HUNTSVILLE,AL,35801-5122,Location,United States of America,2565341031.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51450.0,1089.0,MADISON,26620.0,"Huntsville, AL",3440.0,"HUNTSVILLE, AL",,,34.7202668,-86.5840177,Approximate,,,Drive-Thru Window,Wi-Fi
1000948536,51,Locations: Chain Restaurants,McDonald's,317 Broadway,NEW YORK,NY,10007-1127,Location,United States of America,2127326407.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,63090.0,36061.0,NEW YORK,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5602.0,"NEW YORK-NORTHERN NEW JERSEY-LONG ISLAND, NY-NJ-CT-PA",5600.0,"NEW YORK, NY",40.715771000000004,-74.005234,Approximate,,,Drive-Thru Window,Wi-Fi
1000948669,51,Locations: Chain Restaurants,McDonald's,320 E Hanes Mill Rd,WINSTON SALEM,NC,27105-9135,Location,United States of America,3363772554.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48460.0,37067.0,FORSYTH,49180.0,"Winston-Salem, NC",3120.0,"GREENSBORO--WINSTON-SALEM--HIGH POINT, NC",,,36.192038000000004,-80.27371099999999,Approximate,,,Drive-Thru Window,Wi-Fi
1000951984,51,Locations: Chain Restaurants,McDonald's,400 Butler Cmns,BUTLER,PA,16001-2496,Location,United States of America,7242823399.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49030.0,42019.0,BUTLER,38300.0,"Pittsburgh, PA",6280.0,"PITTSBURGH, PA",,,40.878180799999996,-79.9431961,Approximate,,,Drive-Thru Window,Wi-Fi
1000950357,51,Locations: Chain Restaurants,McDonald's,354 Private Road 288,SOUTH POINT,OH,45680,Location,United States of America,7408941133.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,47860.0,39087.0,LAWRENCE,26580.0,"Huntington-Ashland, WV-KY-OH",3400.0,"HUNTINGTON-ASHLAND, WV-KY-OH",,,38.410833000000004,-82.524609,Approximate,,,Drive-Thru Window,Wi-Fi
1000951431,51,Locations: Chain Restaurants,McDonald's,38400 W 10 Mile Rd,FARMINGTN HLS,MI,48335-2808,Location,United States of America,2484777869.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,53270.0,26125.0,OAKLAND,19820.0,"Detroit-Warren-Dearborn, MI",2162.0,"DETROIT-ANN ARBOR-FLINT, MI",2160.0,"DETROIT, MI",42.468752,-83.42594190000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000951678,51,Locations: Chain Restaurants,McDonald's,39142 Natchez Dr,SLIDELL,LA,70461-2142,Location,United States of America,9856462086.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49190.0,22103.0,SAINT TAMMANY,35380.0,"New Orleans-Metairie, LA",5560.0,"NEW ORLEANS, LA",,,30.278465999999998,-89.74891600000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000953629,51,Locations: Chain Restaurants,McDonald's,4343 Park Rd,CHARLOTTE,NC,28209-2233,Location,United States of America,7045239777.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,53990.0,37119.0,MECKLENBURG,16740.0,"Charlotte-Concord-Gastonia, NC-SC",1520.0,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",,,35.1724654,-80.85048470000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000954150,51,Locations: Chain Restaurants,McDonald's,450 5th St NW,WASHINGTON,DC,20001-2727,Location,United States of America,2026287469.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,56280.0,11001.0,DISTRICT OF COLUMBIA,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",8872.0,"WASHINGTON-BALTIMORE, DC-MD-VA-WV",8840.0,"WASHINGTON, DC-MD-VA-WV",38.895975,-77.019471,Approximate,,,Drive-Thru Window,Wi-Fi
1000952913,51,Locations: Chain Restaurants,McDonald's,416 Oberlin Rd,RALEIGH,NC,27605-1329,Location,United States of America,9198339101.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,52210.0,37183.0,WAKE,39580.0,"Raleigh, NC",6640.0,"RALEIGH-DURHAM-CHAPEL HILL, NC",,,35.7905899,-78.6625423,Approximate,,,Drive-Thru Window,Wi-Fi
1000953439,51,Locations: Chain Restaurants,McDonald's,430 State St,ERIE,PA,16501-1131,Location,United States of America,8144524406.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50200.0,42049.0,ERIE,21500.0,"Erie, PA",2360.0,"ERIE, PA",,,42.130494299999995,-80.0864931,Approximate,,,Drive-Thru Window,Wi-Fi
