name,stars,text,timeSince,openStatus,key
courtney schalk,5.0,"There was a mishap with my order and the way it was handled was extraordinary! Kayla, the manager that I spoke with, went above and beyond to make sure my experience was outstanding. In the midst of a very busy night, she personally made a special effort to make a customer very happy! As usual, the eggplant pizza was phenomenal and we can’t wait to go back.

-Lisa S",8 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Paula Owen,5.0,"I love the taste of pizza and pasta here because it was truly delicious and mouthwatering. This restaurant and its staff really did a great job of providing food and services to us, and I would be happy to endorse their restaurant to all of my friends. Thank you so much! You guys must keep this up!",2 weeks ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Sunny'Day In'Florida,5.0,"What a WOW experience!!! In a hurry I called to place an order of wings not realizing I placed the order with the other Anthony’s location. When I arrived at the South Tampa location I sat in the to go spot for about ten mins. Bill the manager saw me sitting there and came out.. I advised him I was picking up an order I placed over the phone. We both realized I placed the order at their other location which I had already paid for over the phone. Instead of sending me almost a half hour in the opposite direction he whipped up a batch and had it out in ten minutes!! He also gave me a discount for the wait even though it was my error! Great customer service!! I’ll be signing up for the rewards program online because I’m completely hooked on their wings!! I’m  On the Keto journey and their delicious wings have saved me time and time again!

Customer For Life!",3 weeks ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
reuben1127,4.0,"Food tasted amazing, the waiter was even better. Best customer service that i have ever received. I cant remember his name but he would usually wait by the bar making sure his customers were well taken care of. Giving it a 4 star because some of my favorite menu items were not there.",3 weeks ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Rico S,1.0,Super disappointed this is not a representative of coal fired pizza superflop no crisp real Dowie,3 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
rtencza,5.0,"They were amazing and so kind! I appreciate their service, amazing pizza and their respect for all Healthcare workers!",4 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Tom Browne,5.0,Great service. The pizza was amazing.,2 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
RICHARD LLOSA,5.0,"Great pizza! This place is phenomenal. The staff is friendly and the restaurant is clean and has a nice layout. Prices are reasonable. If you haven't tried Anthony's, you are definitely missing out on some tasty pizza.",10 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
John Dsurney,1.0,"We have eaten here many times and always had been pleased.  However, since it was a saturday night I looked to see if I could make a reservation.  Sure enough, they had a place to make a reservation using open table.  I made the reservation and received a confirmation.  When we arrived, there was not a table available.  I asked for the manager who informed me that they do not take reservations.  I suggested she look at their own website.  They offered to put our name on the waiting, so accommodating.  Do not plan on making a reservation or being treated with any degree of customer service.

As you can see the response from the owner describes their error as a ""misscommunication""  this implies that I share some blame in their failure to honor the reservation.  Now in addition to provide poor service they blame the customer.  That makes me really want to go there, I wonder what other problems I can bring upon myself.",7 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Elvin Rivera,5.0,"I want to say that service is excellent the waiter went over and beyond and make our experience very pleasant, the pizza and calzone are really good ,not for your every Friday night with family ,but for special occasions is great since is a bit pricey , the salad is delicious and the meatballs like my Mama use to make ,great beer tabs and wine selections , last thing do not expect any special sauce for dipping your wing's and pizza's apart from that everything is great",2 years ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Michael Umlauf,5.0,Very nice atmosphere very good food and service . A little expensive but well worth it. Would definitely return,2 years ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Roy Hemion,4.0,"Good pizza. This is coming from a hardcore NY native pizza muncher. I love trying pizza from independant pizza joints, and Anthony Coal Fired Pizza did not displease me. When I tell Tony and the boys at the joint about this great pizza they will spread the word to the godfather. Who has no problem eating this pizza with his dentures.",11 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Donald Palmer,5.0,"Friendly, knowledgeable staff... Pizza & salad were very good. Can definitely recommend this location!",7 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Tgb Morris,5.0,Amazing.....just amazing. I had Anthong cater a pizza party at my job. The party was great and the pizza and salad were a hit. Everyone loved it. I would so recommend trying them for catering. Nothing was needed but an appetite. I would like to thank Jessica and her team for an outstanding job. They were terrific. I cant give enough kudos to them for going above and beyond for me. Thank you.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Xavier Torres,5.0,5 stars on TERRIBLE SERVICE!. The moment we walked in the door no one greeted us. Two people walked in after us and were helped to a seat right in front of us. A table was then made available and the lady assisting with customers completly ignored us. Highly discourage going out to this location. Best service is actually the location in Brandon.,6 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
j c,5.0,"Wow 🤩 BEST NY PIZZA 🍕 I’Ve tried, worth every penny! Very tasty and cheesy!!! Highly recommended",7 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Robert Boyette,3.0,Low on menu items. Kind of pricey. But the staff is great. And the food is good.,9 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
LD SR,5.0,"Really good pizza, nice atmosphere and cold beer! Good service, too.",6 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Eliza Fisher,5.0,"It's family-friendly with a good atmosphere. The staff are knowledgeable, attentive, smiling, & nice. The food is absolutely delicious! The pizza is NOT your Pizza Hut pizza. To get a pepperoni pizza you build your own; you're likely to order one with meatballs and ricotta cheese. We ordered both of these! Yum!",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Caleb Swigart,5.0,Excellent pizza and beers. Neat idea of meatballs in their own pot that you can keep.,3 years ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Donna Wishart,5.0,We always have a great time at Anthony’s! Our entire family always has such a fantastic time - the staff makes us feel like family and they roll out their red carpet for us ☺️ We celebrated my best friends birthday tonight and everything was PERFECT. Our server Kaylee was so sweet and all the food delicious! Love it here,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Jeremey Butler,5.0,Love me some Anthony's pizza. Great customer service and they work hard to get everyone there food in a timely manner. Even when there slammed they never miss a beat. Job well done to all your employees.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Justin Jones,5.0,Best around for that authentic N.Y. style. Best tomato sauce in town.,6 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Rena Snow,4.0,So we made a reservation for Saturday before side splitters show. We arrived few minutes before and I gave my name to I believe his name was Paul... he said NO they do not have reservations on side only call ahead a proceeded to keep aggravating me. Jessica took us away from this argumentative fool and sat us down. At that moment my phone notified me about the reservation so I showed it to Jessica and she said it’s ok I believe you. Well you know once the greater aggravated us  it was very disappointing. The food on the other hand was good Jessica was awesome and the prices were fair. I would recommend this place but stay away from the negative man with a iPad. Really fool? Costumer always right no matter what you say so suck it up buttercup!,11 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
lori mondor,5.0,"Jessica and staff are always so accommodating and friendly. On our last visit, the number in our party increased after we were seated. Within about 2 minutes we had the seats and table added with our friends sitting and enjoying the appetizers. The food is always excellent, great drinks and wonderful service. Thank you to the whole team!",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Stevie Shumate,5.0,"The manager at the S. Tampa location, Jessica, is one of the most professional, genuine, and thoughtful people I have met.  She turned a bad experience from Grub Hub into an amazing one - because of her quick thinking and willingness to help, I will be a repeat customer of Anthony's Coal Fired Pizza!  I would highly recommend NOT ordering through Grub Hub.  The first pizza I received was delivered cold and the delivery itself was messy and awkward.  The pizza wasn't contained in any sort of hot box/bag and was basically tossed to me from the passenger side - the driver and his sidekick quickly drove off after saying they didn't need a signature.  You'd think the recommended 20% gratuity for Grub Hub would at LEAST involve the driver getting out of the vehicle and handing it to you after verifying the order is correct.  I called the store immediately to pass along this information so that they knew how a 3rd party was representing their company.  Chris answered the phone and was very kind - he immediately passed me along to Jessica.  As soon as I told her the story, she was very quick to offer not just a short term solution, but a true remedy to the issue.  She offered (basically insisted) that she drive a fresh pizza to me personally - that was not expected and I really appreciate her making that extra effort.  Overall, I'm still very unhappy with Grub Hub and do not plan on using them ever again.  I will be visiting the restaurant in person next time to enjoy the next experience!",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Bradley Bunn,5.0,"Always delicious, the salad is awesome, pizza is some of the best for a chain and wings are unique and tasty. Bathroom is clean and smells nice. Friendly staff.",3 years ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Pamela Rowlett,5.0,The pizza was outstanding after it was brought home.,4 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Nathalia G,4.0,"Nice pizza, very delicious, I would really recommend it. However there was a bit of arugula in mine though I didn't ask for it, so that's why I didn't give them the 5 stars, but regardless of that it was a great pizza. I recommend more going to the restaurant instead of using uber eats, specially if you got a coupon from uber, because I tried to use it and after not being able to, I called them, they told me to place it in the app anyways and after that they would reimburse me the money for the free pizza (I bought two pizzas) and then they refused to honor what they told me.

So, go to the restaurant if you want their pizza and don't use uber coupons. I know it is not their  fault, otherwise I would've given them 1 star, I just want to advice someone that might be thinking about using that coupon.",9 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Tom Demetrovich,5.0,Great pizza and wings. Staff are very welcoming,7 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Amy Bartley,5.0,"Love the wings and the pizzas. We had great service and got perfectly done pies. All the while the staff was handling a group of 27 people who walked in with no warning. Clean dining room, friendly staff, great pizza with quality toppings.",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Judy Norlin,5.0,Best restaurant ever for both service and quality of food. This is a weekly outing for our group and we look forward to it every week. Manager Jessica runs a tight ship and makes it very special every week.  Great vibes!,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
JDoggg,1.0,"Takes over an hour any night to make a dang salad
:(",7 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Trevor Austin,4.0,"Pretty good pizza.
Got pepperoni, sausage, and kalamata olives and the coal-fired wings.
Good on all fronts. Only concerns : a couple of the wings were SUPER charred and inedible because of it. The ones we could eat were fantastic though, the grilled onions were a nice touch.
And a bit pricey but hardly OVER-priced...
Overall solid experience",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
melodie justice,5.0,"We love their pizza, oven roasted wings with carmelized onions and the salads. Their staff is always friendly and give great service .",10 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Barry Fleishman,5.0,"If there is an ""upscale"" pizza place this is it.  Great pizza and superior quality ingredients.  Do not miss their Meatball appetizer.  Delicious.  Staff very nice.",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Insurge Tech,1.0,"Very disappointing! Yesterday I ordered a pizza for pickup. I went to pick it up  exactly at the time given and usually they come out to the Take Out parking section to collect payment and give the food. But this time, I'm just waiting.....and waiting....and waiting. MEANWHILE, the other cars coming in the SAME section are being attended to while I'm still waiting. I had to actually FLAG the worker down to ask about my order. I ended up just leaving. They didn't deserve my hard earned money. I wonder if I was WHITE, would I have been IGNORED like that?   hmmmm",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Alejandro De Quesada,4.0,Good pizza at fair prices. Not crazy about their Italian sausage.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Carrin James,5.0,Love this place!!! Great food and service.,6 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Gabriella Leone,4.0,This used to be one of my favorite restaurants! Everything is always served fresh and usually in a timely fashion. Consistency hasn't been excellent. I used to love the consistency with Anthony's and I find that things aren't always the same on different occasions. Sometimes the items are cooked differently than the last time and it's not the way it should be. The food is still good regardless and so is the service.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
LyZandra Serrano,5.0,"Quick, friendly service and good food.",4 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Michelle Dones,5.0,Delicious! All I can say!!,a month ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Rob Stabile,5.0,Ok initially i was not happy with the service becauae the got tha appetizer wrong but fixed with a smile.. Then they forgot to add muahrooms to our pizza again fuxed with a smile. They remade our pizza instead of justbthtowing mushroom on it and reheating it... Big props for that...we finished dinner and ask for the box and the check got a box and the waitress asked if we could pay in cash because their computers had been down for several hours... IE the food being wrong. Needless to say the food was really REALLY good and the 1st time dining at Anthony's was an experience. We will be returning soon with friends The wings were fantastic and rhey even let me sample their broccoli raab. Which was not great. But I am italian and make it all the time so there is no comparison...,10 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Carlos Diaz,5.0,Great pizza wings food super fresh was very impress with this restaurant.,8 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Stephanie Poynor,5.0,"This has become our Date NIGHT go to!!  Excellent pizza, great patio and a generous MILITARY discount!  Can't ask for more!",10 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Betty Norlin,5.0,"Great, friendly staff. Good food. Clean, casual atmosphere. Definitely a place I plan to return to often.",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Donna Wishart,5.0,This was a great dinner and we celebrated my husband’s birthday! Jessica and Kaitlyn helped us celebrate. The food was great but the service was even better!! Thank you,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Andre Big Grizzly 813,5.0,"Great staff that made my sister’s birthday a fun time! Food was great, place was clean and staff was so accommodating! Thank you Jessica!",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Tiffanie Jansen,5.0,Amazing pizza and the staff is super friendly! Well run establishment. Will recommend!,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Scott Wyler,5.0,"This was my first visit to any Anthony's Coal Fired Pizza locations, which is odd, being as I consider myself a bit of a pizza connoisseur. My initial impression of the restaurant was great. Clean, neat, well-staffed and inviting. Permeating with the scent of pizza; I couldn't wait to eat.

Service was prompt and very courteous. They have a bar with outdoor seating, which was tempting, but I chose to be seated at a table today. I ordered a cheese pizza, in an attempt to sample the unblemished goods in their most natural state.

My order came out quickly and correctly. The pizza is thin-crusted with ample cheese and a fresh splattering on tomato across the top - a nice touch, both to the eye and the palate. It was 'love at first bite'. Perfectly cooked, you get the coal-fired crunch to start. The sauce was completely on point! Fresh cheese and fresh ingredients gave it the sensational one-two punch that you've come not to expect from a lot of other pizza places these days. No shortcuts here. It was absolutely extraordinary and I (embarrassingly) found myself devouring the entire pie in less that 10 minutes! 😳

While stuffing my face, I was greeted by the manager, Jessica, who couldn't have been more welcoming and friendly. We got to talking a bit and it only took me a few moments to recognize that this is a person who truly loves what she does and takes great pride in her store. There's a lot to be said for that and it's much of what drove this review.

Anthony's Coal Fired Pizza earned themselves a loyal customer today, based on my overall experience. I will DEFINITELY be back again and again, and I can't wait to share my recommendation with others. Great job, all!!",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Monica Valdez,5.0,"Amazing crispy dry rub, juicy wings & delicious stuffed shells with meatballs!  Great, friendly service too!",11 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Tony P,5.0,"They get 5 stars for having good pizza at a GREAT PRICE ANNND they give military discounts of 50 PERCENT when in uniform (not sure of what they do out of uniform). All my food here has been good or great, never bad! Try the calzone .. and of course the pizza! #approved",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
mary Martinez,5.0,Delicious pizza! Friendly staff! Great environment! The food reminded me of my time spent in Naples.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Tom Knotts,5.0,Awesome wings! The ribs are also some of the best ever.  Usually seating is no issue.  Service is always great.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Arjay Ruiz,4.0,Best fresh pizza!,2 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Kristen Carvill,3.0,"The wait to get a table wasnt bad, but we waited 50 minutes at our table to get food which was crazy. Plus we sat directly infront of the kitchen and every single person behind the counter had a scowl....not one was smiling or looked like they enjoyed life...
Putting a 3 star because the food was good....service was mediocre and the wait was horrendous.",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Teresa Walker,5.0,Philly cheesesteak pizza was oh so yummy and gave us an awesome military discount while there for lunch.  Will definitely go back,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Robert Mondor,5.0,"Great food, great staff always attentive to the customer and very personable. Would highly recommended to anyone in Tampa!",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Robert Denehy,5.0,"Pizza was fabulous. Got a side of meatballs, they were good, not great. Meatballs need a little bread in the mixture to make them moist.
Good military discount.",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
rebecca collins,5.0,I will eat at the south Tampa location all the time. The people are wonderful and always have it ready when you're ordering. Love this place.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Robert Fields,5.0,Server did an excellent job.  Pizza was excellent.  Price was very reasonable.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Doris Guenther,2.0,Ordered a lunch piazza for 2 and it was served burnt and dry. Could have used more tomato sauce and more cheese. Dining with friends after church. A big disruption to our visit to send it back to the kitchen.  There were 8 of us.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Nicholas Bunch,5.0,"If you havent, you need to!! This place is so delicious. It's so fresh and you can tell. I will be thinking about the Philly Cheesesteak pizza for a long time.
Update: It's been 2 years and I can honestly say I still think about this pizza. I came back today (Feb 16, 2020) and the pizza is still as wonderful and consistent as ever. Every single ingredient was FRESH. From the sausage to the onions to the sauce and more! I can honestly say, without a shadow of a doubt, this is the best pizza I've ever had in my life. And if you look at my past reviews, one could consider me a tad bit of a ""foodie"". Anyways, I sat there and tried to find fault in this pizza and I found NONE. Even the price was more than reasonable! I wish there were more locations on the west coast because this place is perfect in every way.",7 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Patti Barcena,5.0,"Great service, excellent friendly staff. The food is absolutely wonderful!  I will defniately go back again.
I saw a comment about price, the prices are on the menu.",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Greg Melton,5.0,Fresh food and good service.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Leo,5.0,"Was there today with my boyfriend and our server was absolutely great and we had a great experience, plus the pizza was delicious!!",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Laura Anne Roman,4.0,"The coal fired crust is an interesting and unique flavor. All the vegetables are precooked (so no crunch), which was different and delicious. The temperature was very cold. The dining room was very full of Air Force pilots, which was nice. We would come back, but it wasn't worth the hour drive to get here.",2 years ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Steve Gagne,5.0,"Menu limited but pizza is heavenly. The pizza is nearly on a par with the great New Haven coal-fired brick oven pizza joints I was raised on. The meatballs are outstanding. The curated craft beer selection is limited but well thought out. My son loves the wings. The big hole for us is the lack of a Caesar salad. Their meatballs are so good, I would expect to see a meatball sub on the menu but not the case. For me, this is 5 stars for the pizza alone but there is room for improvement in the limited offerings.",2 years ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Ju Mc,3.0,It was pretty good pizza although I preferred the wings,3 years ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Natalie Pletcher,5.0,Amazing food and service! Thank you for a great night out.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Jeremy Burke,5.0,"Awesome wings, calzones and sangria! Jessica the manager is outstanding! Definitely coming back.",a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
Victor Orloff,5.0,"One of the best pizzas I've had!
Delicious!",11 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
J C,3.0,Happy hour special 4-7pm Monday to Friday at patio or bar only! Don't be tricked! Glad we caught on before we ordered and moved to a different table.,a year ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
María del Mar Muñoz,5.0,It was excellent! Great Food and amazing staff!,11 months ago,Open,Anthony's Coal Fired Pizza 1901 S Dale Mabry Hwy TAMPA FL 33629-5816 (813) 258-2625
