name,stars,text,timeSince,openStatus,key
Whendeer Godsmith,5.0,I had this last night with my kids and I loved it! My 2 kids and I ate 3 whole Pizzas! I recommend this place if you like Pizza! Customer service was amazing!!!,2 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Mark Moko,4.0,"I must admit, the tomato sauce on the top kinda threw me off ... I'm used to seeing cheese there ... but once I got used to the visual, I had no problem sinking my teeth into Anthony's Coal Fired Pizza delectable pizza.

Definitely will be back to try more ... to be continued.",a week ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Barry Bluth,4.0,"Good pizza and grilled wings.  Fairly consistent food among their locations.  Definitely not fast food, it's a big step up from the low prices chains.  Nice brick oven style pizza.  Not the best pizza ever, but a solid menu that delivers consistent pizza sure to satisfy a hungry crowd.",2 weeks ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
sir epii,5.0,Great servers. Very good pizza and food. A must try if in the area.,2 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Educate and Create,1.0,"One would think for the price that this would taste good or at least be of substantial quality. I was hungry, but severely disappointed when the food arrived and it wasn't even on par with a frozen pizza let alone restaurant quality. It was burnt and the wings tasted horrible. My kids wouldn't eat it, we ended up throwing it in the trash and making something at home because it was so disgusting.",a month ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Edely Abreu,1.0,"This place is not a good place to order from, their customer service is lacking. I have been to other chains of Anthony's Coal Fired Pizza in the Aventura and North Miami, FL area, which I can honestly say were superb in terms of their customer service and served delicious fresh pizza. They were very attentive to their customers needs. I wanted to try this location in Ft. Lauderdale and ordered a pizza. Once I picked it up I noticed it did not have tomato sauce in it, who wants a pepperoni mozzarella cheese pizza without tomato sauce? It's just a slap of cheese on bread if you ask me. The pizza looked very dry, thus I asked if the pizza could be remade to include the sauce. I did not mind paying for the difference. However, I instead was told that there was ""nothing"" they could do and that I could order a new pizza if I wanted the problem corrected despite the fact that I had already paid $21 for this pizza. Then they suggested I take a side of tomato sauce if I'd like. Dipping my pizza in a side of tomato sauce is not what I expect when I order fresh pizza from a restaurant. I am extremely disappointed in the service I received in this location, far from what I expected.",4 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Victor Lucas,5.0,"Last Friday we ordered pizzas and when the young delivery man bought the pizzas he wasn’t wearing gloves and he had to come back three times to correct our order and every time he wasn’t wearing gloves, we had paid over the phone with a CC but he said I still had to sign the receipt and handed be he’s pen!
Don’t get me wrong we appreciate that their delivering food but a little more care needs to be taken.",6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
alan booth,5.0,"Came in after a long flight and didnt want to eat at the airport and we were all craving pizza, pulled up google and found this place. After a quick 8 min Lyft we arrived with the Appetite of the 300 Spartan Army. We ordered the Mozzarella, Tomatoes and Peppers(was amazing but def needed some dashes of table salt), 10 Spicy Italian Wings and a Large Pizza and the Spaghetti & Meatballs. Some of the best Italian style food I've had in a long time, it was so good I thought we'd demolish everything we ordered between the 3 of us with our giant appetites but the portions were so generous we actually needed 3 boxes to go! Highly recommended if you're in the mood for some hearty delicious comfort food!",7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Rashiid Hinson,5.0,"The pizza here is very good and the servers are polite and professional. Our server, Brittany, was the perfect balance of attentive and respectful.

Get the eggplant appetizer. It's delicious.

The pizza was fantastic. I ordered the Mediterranean pizza (vegetarian).Here's my rating using the Charlse Boyle rating system. (0 - 12)

Texture: 11
Crust (structural integrity): 10
Cheese: 12
Mouth-feel: 12
Sauce: 9
Cheese-to-sauce ratio: 12",8 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Billy Robinson,5.0,"Went here on a suggestion of a friend. The pizza was so freaking good. The toppings were all fresh and top notch. The sauce was perfect, and the way the crust turns out is incredable. This is probably the best pizza I have ever eaten. I would definitely eat there again.",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Bellin Mrs,1.0,"People please take you time and read reviews from this place,  i order online and i was so excited and hungry,  but unfortunately the pizza was burning the chicken wings too and taste old 😫 im wish never order and speend  $70 wen to my garbage 🗑,",2 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
A Baiden,5.0,"This place for me is about great food and nostalgia. The char on the pizza reminiscent of Italian outdoor ovens, the dough crisp yet also soft and chewy like my dad used to make, the toppings always fresh and flavorful and well-seasoned. The tastebuds will be thrilled with any selection on their menu. It's a trip to Italian restaurants of days gone by, when quality, flavors, and simplicity combined for a taste of the old country, USA style. It's one of a few places I consider worth going out to.",7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Edwin Lucas,5.0,I often take my friends to this place with my highest recommendations. I visit this place often. This recommendation is always successful. The dishes they serve are flavorable and the stuff is generous and cooperative. always when we visit this place we have a lovely evening.  highly recommended.,7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Leanne Channey,5.0,I love their happy hour meatball special for $4.  It's delicious and filling. Their wine is tasty and a great happy hour special as well. We meet some very interesting people there.,6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Derek Matchette,5.0,So I was part of a large party (13) and had no control over the situation. We got there at 9:30 knowing they closed at 10. Long story short we were there (and another table) till about 10:30. I felt super bad about it but the employees were super cool and handled it well. I had a slice of the cheese and the veggie pizza and they were very good. Lots of veggies and a good flavor on the cheese. The crust is a bit thinner than I usually like but it tasted great. Had a singe to the bottom that really set it up for success. Thanks for being cool with us! It was great,a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
J Hudson,5.0,"Clean, stylish restaurant and bar. Indoor outdoor seating and great food!",6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Joseph Wang,5.0,"Had half pizza in pepperoni sausage and other half in Paulie's Pie (Meatballs, Sausage, Hot or Sweet Peppers & Ricotta Cheese). Love it.",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Jim Shuler,5.0,"Great service an a no-nonsense, yet interesting menu that's really well done. Obviously the focus is thin-crust pizza but other great items like meatballs and chicken wings provide variety.",10 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Thomas Willhoite,5.0,"Anthony's is a favorite of locals and visitors. Parking is limited, so it's a good idea to avoid predictable evening rush times.",10 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Verityisme Thomas,5.0,"Sunday evening the place was packed. We had a party of six. Thought for sure we would have to wait an hour to get food. WRONG. The waitress was great and the food was Awesome!  I lived in Sicily and the food here was just as good. Authentic taste. Only drawback is parking was tight and limited. After eating the food I understand why people parked down the street and walked to the restaurant.  Very friendly staff and if you like sports there are tvs all around with multiple sports to watch. Check it out for youself, you will get a real taste of Italian  food.",6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Jill Hollingsworth,5.0,"Love this food, its not just for pizza. Amazing wings!!",3 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Giorgio V,4.0,"Delicious and always a good meal. Try the wings, rapinni,  and pizza. This location is close to the airport, have it before you leave if you are visiting the town. Parking lot is small so you may have to park on the street. Service is good and you can watch sports here. You can also make reservations online.",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
dash1 dashdash,5.0,Went for sandwiches. Very very good! :) Love it. Will come back again anytime. I have here a roast beef sandwich and a meetball sandwich.,a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Dwight Petersen,5.0,The pizza here was really good.   Something we don't get out west.   The crust was really soft and crispy at the same time and the toppings were really delicious.   The service was great and we really enjoyed trying something different.,9 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Cheryl Perez,5.0,Food is always good. Service is awesome. Just wish there was a bigger parking lot can be very difficult to get in and out of.,6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
clive worrall,5.0,"An excellent pizza. As good as any I've ever had. Service was brilliant too. No frills, great food. Hope you enjoy too.",8 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Joe Avena,5.0,Arugula salad was great along with an awesome pizza.  The pizza was well cooked and ingredients were very good.  Service was excellent.,7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Judy Bordson,5.0,"We were staying at a nearby hotel and decided to walk to Anthony's Coal Fired Pizza. We ordered a 12"" pizza, sausage,  onion and mushrooms. We both agreed it was definitely the best pizza we have ever had. Done to perfection, crust had crisp edges, lots of melted cheese and toppings were perfect. Our server was very helpful and knowledgeable. Will definitely  return  the next time we visit Ft Lauderdale",10 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
danielle motta,5.0,"The pizza was fantastic. But the management is just simply amazing.  So helpful, so accommodating. A definite place to visit again.",8 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Megan Koch,5.0,"So good!! My family owns a pizzeria, and this is the only other local spot where we’ll pay for pizza. The whole menu is delicious, though. We had great service at this location recently. The Boca location has offered iffy service lately.",9 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Michael J Walsh,3.0,"Very mediocre, which is sad because it used to be very good.",3 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Hunter Melrose,5.0,"Daniel Espina is the best server, great service, great food.",2 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Mac Serda,4.0,"Great pizza, but best enjoyed at the restaurant. The crust gets soft when taken home.

Salad dressing a bit too acidic for my liking, but otherwise a “can’t miss” place.",10 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Russell Hamilton,5.0,I tried this place in the past with my friend and I am addicted since then. I enjoy the fantastic vibes and flavorful food and drinks. Keep it up.,7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Dave Rowe,4.0,Great pizza. Great wings.  Great service.  (terribe parking...but better than it used to be),8 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Serge Tchougo,5.0,"These Guys are all about taking care of hungry, thirsty customers like me. On point 100%. Food always Coal oven Hot. Staff always smiling. One of the best place to wine and dine Downtown Ft Lauderdale. I go back again and again. You guys rock 🎸!!!",11 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Paul Hogan,5.0,Very good pizza. We had a large group with no reservations. Got in right away,7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Ean Sugarman,3.0,"Have dined at a few of this chains Resturant’s before including this location but this time the food was not up to their usual delicious standard. We had wings and a square margarita pizza. The wings were over cooked, dried out and bland tasting and Luke warm. The Pizza was soggy with too much sauce and cheese. Usually I will marvel at the unique taste of the food here but not sure what happened this time. We were there in the last hour of the day, maybe that contributed?
The staff was pleasant and attentive but also disappeared for a little spell. The atmosphere was warm and friendly.",2 years ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Danielle Greene Coaching,5.0,"The service was on point and the pizza was AMAZING! Thin crust, done perfectly, firm but not to firm and just the right amount of crisp. The sides of fresh basil and fresh garlic took the pizza experience up another level! The best pizza place we’ve found in Fort Lauderdale yet!!",11 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Edward Sichler,4.0,Anthony's always has good food and service. My only ask is for them to add more local craft brews to their beer menu. They should look to Lauderale and Invasive Species for regular and seasonal craft beers to add to their menu. They can test it in FL locations and then move the same philosophy to other states,11 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Brian Gibson,5.0,"If there were 10 Gold stars, Anthony would get all of them. Once again, the ""charter"" store for ACFP, wins again. Luv the Runnway. Love Anthony's.",7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Bry Brat,4.0,Great menu! The only thing I didn't like is that the wings were plain. (No sauce),7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Marlene Casella,2.0,"We go here often. Love the chicken wings. Loved the pizza, but this time it was not well done and crust was thick and chewy. Hope it was just a bad nite
.",8 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Yakira Chavis,5.0,"Bangin!!! Italian wings wat better than ""hot"" wings, but the onions && bread that came with ""hot"" wings were yummy..
Crust on calzone sooo beautifully crispy!!!
Drinks yummy, esp. Sicilian Shanksky was great!!!",6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Skipper Janczewski,5.0,"I’ll try to keep this short and sweet! First the bad news - they don’t have a location in Phoenix. I ordered the calzone and chose pepperoni, olives and mushrooms, and skipped the ricotta cheese. A order of wings comes with incredibly delicious onions. Top notch on point! Who knew that baked wings could taste so good? Definitely a must visit, they have a few locations and if you are lucky it’s one close by. Über Delicious...",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Garrett Chabot,5.0,"Same great food and atmosphere, and great staff, glad to have Anthony's back!",3 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Michelle Brewer,3.0,"It's good, but it's not the best thin crust pizza in the area. They are slightly overpriced. Otherwise, service was good and I appreciate the amount of bacon added to my traditional coal fired pizza. 👍",2 years ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
rhonda buckner,3.0,Not the same as past years.  Pizza and wings greasy with no taste.  Much different.  Looks like new people.,8 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Phyllis Rubin,4.0,"Food is great, but parking lot is waaayyy to small. Only one handicapped spot!",6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Team-Marceezy's Adventures,4.0,A bit pricey. The outdoor dining is nice.,6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Eric Mohr,5.0,This is some amazing food. Service was outstanding. Definitely a stop we will be making a ain't.,11 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
sabrina James,5.0,I did like the pizza but didn’t care much for anything else,3 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Tanner Godfrey,4.0,"The food and environment was good. A little bit a of an odd hyrbid between a sports pizza bar and an ethnic nicer place. Service was a little slow, but overall it was a nice place.",2 years ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
John Dietzman,5.0,"Great food for the price, service was fast. Quality is great.",2 years ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Steve Schenck,5.0,"Best  coal fired pizza,try the roast beef sandwich,with the wings . Pic up also try the pot of meat balls to go. A little pasta, at home you're styling an dinning first class, at home!",9 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Edin Selimovic,3.0,"For a pizza place this place is a 5 star but as a restaurant no pizza place can get 5 star.  The food was very good, staff was pleasant and helpful. I would recommend if you are in the area to definitely visit them.",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Armando Dacal,5.0,Love the Italian salad and pizza. Staff is awesome. We will be back.,10 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Michael Connor,4.0,"ITALIAN STAPLES,
including pasta and robust sides and salads, are expertly prepared and presented in decor celebrating famous Italian Americans such as Joe DiMaggio. The playlist included the theme from “The Godfather”! Staff was attentive, while parking was snug. Pizza crust was outstanding. Above average casual dining.",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Stuart Smith,4.0,"Philly cheese steak pizza is AWESOME!!! I would highly reccomend it to anyone that loves the classic hoagie reinvented into a pizza, and while you're at it grab a side of wings and enjoy your blissful food coma because you wont be able to stop once you're fill",9 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Joey Raheb,5.0,I wish I could bath in the pizza sauce. I love this place.,6 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Freddie Guzman,5.0,The new Italian spicy wings were phenomenal. Pizza was awesome as always. And service was great at this location as well.,a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Jason Rohde,5.0,"Pizza was great.  Came out much, much faster than I thought possible.  Hot and fresh.",11 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
ClipperKings Inc,5.0,"Love this place, great food and the tuna was fabulous. Pizza was awesome too",2 years ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Lynda Adel,5.0,"Fantastic! Eggplant marino a favourite. Salad, meatballs,  pizza hit the spot! Our server was a charming young man. Can't wait to return.",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Hakeem G,5.0,I regularly stop by buying some food in here. I liked the rapid customer service and well made dishes. 5 stars from me.,a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Carol Fuchs,5.0,Very good salad and pizza. Service was fantastic.,7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Julio Hernandez,5.0,Great food and well training staff.,4 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Dee B,2.0,"Service is good ant that's why two stars but the food is ""meh"" at best!
Wings were dry and barely seasoned (and I like well done meat)
Pizza we had was even worst than that, crust is paper thin (no chance to experience the oven flavor on the dough).",3 years ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Kristen Chandler,4.0,Delicious food! Nice outdoor bar area,7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Samantha Emberton,5.0,"Coming from Pennsylvania, I'm weary of out of state pizza and wings. I have a hard time believing you'll find anything decent outside of the Northeast, but I was wrong. Prices and service were great, the food was fantastic as well. The dry rub wings were new to the menu and they even told me up front that if I didn't like them I would not be charged (still a work in progress).",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Chris Gonzalez,5.0,I'm good chicken wings good pizza good service,7 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Sophia Barrier,5.0,Great pizza and amazing service,a month ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Damir M,5.0,"Nice place with good food and beer. Had to literally swallow everything since I was in a hurry and did not even remember waitress name because I have memory span like a goldfish... But anyhow, she was polite, pretty, had glasses and was nice enough to call a cab for me since I was in a hurry to catch the ship :) So if she reads this: thank you thank you :))) had chicken wings with caramelized onions and they were excellent :)",2 years ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Linda Hagadorn,5.0,We ordered the large salad which was so good amd enough for the 5 of us. Then we ordered 2 different pizzas and both were delucious. Our server was very sweet. The restaurant had beautiful music on too. We had a wonderful time.,a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
harvey bird,5.0,We always eat at Anthony's at one of their locations in New Jersey.  We often head to the Fort Lauderdale location whenever we are staying in Florida.  The service is always very good and the food is prepared perfectly.  We always enjoy coming here.,a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Fergus Stewart,4.0,"Anthony’s is a typical Italian restaurant conveniently located to the hotel we were staying at. Although they had no record of the reservation we made through the Open Table web site the restaurant found us a table on a busy Saturday night, the menu was very good and our pizza and salad were excellent, we would certainly eat here again",9 months ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
Roger Mick,5.0,"Exceptional pizza and salads!  Worth the price.  However, they need a larger parking  lot to handle the demand.",a year ago,Open,Anthony's Coal Fired Pizza 2203 S Federal Hwy FORT LAUDERDALE FL 33316-3593 (954) 462-5555
