name,stars,text,timeSince,openStatus,key
E K,5.0,"The best chicken wings in Delray Beach. I’ll come back to try their pizza soon, also the waitress was great and wonderful customer service. Love their caramelized onions.",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Joan Finley,5.0,"Always great food!  Always great service!  Yesterday my kids called in an order and I got held up and didn't pick up for two hours.  When I walked in, they insisted they make me fresh pizzas even though it was my fault.  I appreciate their customer service!",3 weeks ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Megan Foster,5.0,"The best, hands down! This is our go-to order in meal. We get the square margarita, Italian salad and classic wings to share. The service is impeccable, always consistent quality and deliciousness.",3 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
DV8 Garden Supplies,5.0,"I stopped by today to get some New Pictures. You can see that Anthony's is one of the best place for a bit too eat. Plus you have your view from the outside patio area's, yes they have a few of the. They are in compliance with the Covid19 Issue. Don't let that stop you from getting yourself a great Meal..",2 weeks ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
ERIC KASHMANIAN,5.0,We had the Pauly pizza and the Steak and cheese pizza. All 6 of us enjoyed the pies with a large salad to share. It was great! We were able to talk in the busy restaurant and the waiter kept our drinks full. Overall the night was great and everyone enjoyed the food. Thanks for the experience,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Dalton Schmidt,5.0,Great pizza in a great location. Located right next to downtown Delray and Veterans Park.,a month ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Joseph Anorosso,1.0,We ordered 2 meatball heros and we picked up the worst meatball hero wich was not even a hero it was peter bread .no sauce the worst ever we had i plead to everybody do not go there they insult the italians by even being open let alone think they can cook absolitly the worst i ever had,2 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Jack Miller,3.0,"Ordered take out a week ago, and it was good. Went to order again today and they claimed that they aren’t cooking chicken this evening. Being one that counts macronutrients, this was the only healthy option on their menu, so had to choose a different option. Shouldn’t be a fluctuation in the menu, day to day.",4 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Manou Hibou,5.0,"The food was delicious, I will definitely be back",3 days ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Alex De Corte,4.0,great pizza. limited parking for curbside pickup however.,a month ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Marsha Per,4.0,"Great pizza.  Though they tend to be stingy on toppings.

Recommend their cauliflower pizza...wonderful.

Very good salads.

Tends to be noisy!

Can be very pricey when adding toppings.",4 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
M. Klein,4.0,Just off the main strip but worth the walk.  Especially if you like a slightly well done pizza. Generous pours on the wine.  Friendly staff.  Indoor and outdoor seating oprions.  Great bar across the street as well (trendy).  We at there twice on our last stay!,9 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Heather W,5.0,Amazing pizza! Coal fired pizza is the best. We got the meatball and ricotta cheese pizza. It was so worth it 🤤 cant wait to try other pizzas here.,6 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
G B,5.0,A great restaurant for a special delicious pizza and meatballs (always get them for a meal) among other things in a beautiful setting . Especially love the place at night. Great service and staff and all are happy. Simply awesome.,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Mike Vv.,5.0,"Always very good, quality food. They make a pizza just right.  Love their wings too. Grilled & burnt, with onions- delclious! Just tried their dry rub wings and love them even more... uniquely seasoned, they're Salty with a little spice. I highly recommend them.",9 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Shayla Stepter,5.0,Pizza was so tasty. Would definitely go back when full menu is available.,3 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Luis Ramirez,1.0,I gave this place a chance based out how nice the actual establishment looks. Unfortunately I didn't expect them to not serve by the slice. Realistically what pizza place doesn't serve by the slice? I was basically forced to order a personal pie. Once I got back to my work truck  I open the box and 3 out of the 4 tiny slices are  burnt. On top of it being overpriced the slices were pretty small for what I paid which was about 13 bucks. NEVER AGAIN.,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Steven Shermer,2.0,White pizza was awful and crust tasted like cardboard.I won't be returning.,5 days ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Zineb Halhoul,5.0,"Always a fabulous time when I go into this place. I always have fast service and delicious food by Pedro and John.I love going in to see Michele behind the bar, making the best drinks!! I have never had a bad experience here, and will be a customer for life, guaranteed.",7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Mary Ford,5.0,"Delicious, safe, efficient.  A great start to going out after so much time indoors.",4 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Doug Marek,4.0,"I had the new spicy chicken wings. Normally I have the 5 wings lunch portion. The social wings were very good, however the regular wings come with bread. According to the waitress the spicy wings don't come with bread. Five wings without the bread was not enough food for lunch. I don't really understand why no bread. The spicy wings couldn't cost more than the regular wings, since they seemed like the regular wings, just with more spices.",9 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Blanca Simlick,4.0,"There pizza is awesome, so delicious and fulfilling. I've tried their Bacon and Onions, Sausage, Onions pizza, and Eggplant Pizza, and so much enjoyed it. As for the service, staff was great with a friendly smile.",6 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
jim ahrens,5.0,"Coal fired pizza done to perfection , served by a friendly and courteous staff. The manager Francesco takes the time to engage with the customers even in the busiest times . A great neighborhood find. Reminded my wife and I of the restaurants in “ little Italy “ NYC .",7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Tamaraaa B,5.0,Amazing pizza and reasonable prices! Friendly and courteous staff! I would recommend to anyone.,6 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Jessica Klein,5.0,"Been eating here since it opened, the food is always excellent, the service is always fast and efficient, it is on the pricier side when it comes to pizza and wings but you get a quality product. We always end up eating leftovers, which are surprisingly good for days! Recently we tried the spicy Italian wings and they were very tasty with just the right amount of heat!",9 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Laura Mason,5.0,"Came In here over the weekend with my family and I was so floored by this place. It’s has a nice feel to the place with the outdoor seating area. I really loved the small fire pit outside to sit by while waiting for the  table. The menu had a good range of food and drinks. We ordered the house salad for 2 (which can easily feed 4), the wings, meatball pizza and the diavalo  pizza. The wings were okay not terrible but just okay. The house salad was pretty good but really we came for the pizza. The meatball pizza was fantastic it doesn’t have that weird overly or oddly spiced taste that some meatball pizzas from other places have. The diavalo was fantastic. It was spicy in flavor but not in heat which was great. I will definitely try to come back here when I visit again.",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Simon Glockfield,5.0,"This location is great. The place is fun with a full bar and outstanding services. Sit inside or outside. I recommend the meatballs and square margarita. If you enjoy craft beer and pizza, this place is an absolute hit.",11 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Sumit Srivastava,4.0,Great Pizza place. Very friendly and courteous servers. It was my first time there as a visitor in the town. I tried their half and half (Eggplant Merino and Margarita) option and it was delicious. I had ordered a large pizza which is more than enough for two. I couldn’t finish it. Ambience is cozy yet casual. There was live music which a nice extra.,a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Andrew Marsh,5.0,"Coal fired pizza - hmmmm.. nothing like it.. great service, taste AND price. Love it!!!",6 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Sonia Maria Green,5.0,"My favorite pizza!  My son asked me where I wanted to go for my birthday. It had been awhile since I had this delicious pizza and so I selected this Anthony's location in Delray Beach.  My first time at this location.  I had the pizza and everyone else had their favorite.  Service was excellent. Our waiter (Luca)  surprised me with the cannoli birthday desert tray which was amazing.  For a chain restaurant, Anthony's is consistent with their food but more important the servers and managers never cease to amaze me.  Thank you guys for a wonderful experience!",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Carlos Sosa,5.0,"Pizza Caprese is very good and the chicken wings, the best",a month ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Jennifer Hartigan,5.0,"A staple if this soflo pizza experience! Good array of menu items especially the pizzas which are usually cooked on the well-done side. Your cheesecake is to die for and the meatballs are delectably saucy. Nothing but delicious food there, had my wedding rehearsal party there and everyone loved it. Definitely worth a try if you're in Delray",11 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Phong Truong,5.0,Excellent pizzas and wings. Anthony’s takes them up another level. Brick oven taste & wings unlike the kinds you’re accustomed to. Good bar & grill menu. Friendly service. Small parking lot with shade & clean bathroom.,10 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Andrew M,5.0,Surprisingly good for being Florida pizza! They've got a repeat customer right here.,4 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Andrew Mercer,2.0,"They're okay and that's it, I've ate Little Caesars pizza that tastes just as good, just spent $40 on 2 pizzas 1 topping each, and I'm so disappointed to say it was only ""okay""",3 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
scott d,5.0,"Unlike, most Anthony’s, the delray location has fire pits and lots of tables outside, the atmosphere is casual and laid back. It’s a fun place to, ppl watch and eat. The food like most Anthony’s is very good and the staff is excellent. Of all the Anthony’s I have visited, this is by far the best.",9 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Rob Sullivan,4.0,"Energetic spot in downtown Delray Beach. Was there for lunch--nice waiter and friendly manager. The pizza is thin crust fired at high temperature for a short while. If you like pizza on the well dine side it's great, if you don't make sure to tell your server.",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
edith torma,1.0,"I wish I could give zero star to this rude people.  The delivery came a full 35 minutes late.  Cold as ice pizza.  The dry rub wings had a ton of seasoning poured into the container and was inedible. 830 PM on Tuesday 2.18 when I called to complain I was not apologized too ,but told very rudely by a snippy girl ,that next time i order the wings , to specify lightly rubbed.  Like I was lying about the ton of seasoning poured on top that ruined the wings. No apology for the cold pizza and late delivery either.  Never again",7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
S Dub,5.0,"Great place, awesome food!",a week ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Aaron Abelha,5.0,Excellent food and service.  Reasonable prices.  Away from the noisy crowds.,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Peter Salzman,3.0,"The restaurant name says ""pizza"" but it's actually a restaurant.  You can get all kinds of fare here: ribs, sandwiches, meatballs, wings, etc.  I wouldn't say our dinner stood out as a memorable culinary adventure.  It was good.  A-OK.  I didn't think that the food deliciousness was commensurate with the menu price, though.  It was a tad pricey.

What I didn't like was the ambiance.  It was so loud and chaotic.  They pack too many people in, and the acoustics were deafening.  When the place gets hoppin at night, it becomes slightly understaffed: the servers get overwhelmed.  Good luck on having a conversation when the place gets packed!",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
chick c,4.0,"The family style salad is great. The wings are the best. But ask for crispy they are oven baked not fried and topper with caramelized onions. The pizza has a great crust, not soggy. I don’t eat many meatballs out but these I do
Topped with Ricotta and loads of sauce. Excellent",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Mark Machine,5.0,This place is awesome I put every topping on my pizza they had and it was delicious,6 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
J W,3.0,Great food but the service was lack luster. The waitress only came to me to take my order and to give me my check. She didn't even comeback to as if I needed a refill on my drink. Other than that it was an ok experience.,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Roselin Marin,5.0,My 1st time in this location. Very good service and food. Love the outside patio,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Libby Roeger,5.0,Great pizza. Relaxed atmosphere. Easy and delicious.,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Eddy G,4.0,Their limited menu makes me sad...but the service is always good ❤🌼,3 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
LaDonna Nichols,5.0,"Our waitress was the best.  She was very nice and so helpful, super smile.  Pizza was exactly as ordered and so good, nice crisp crust.  Super salad with a great dressing.  We will be buying some of the bottled dressing to take home with us.  👍👍",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
cfitchben,4.0,As far as florida pizza goes. One of the best I've had,6 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Melissa Devine,4.0,"Great pizza and wings. Nice outdoor dining, pleasant help and reasonably priced.",7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
John Fries,4.0,Excellent pies. The crust is great! The 900° ovens really do make a difference.,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Andrew Eisner,5.0,"Excellent service, crispy delicious wings, superb pizza - and all at reasonable prices.",9 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Anthony Saltarelli,5.0,It was pretty decent pizza!,a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Rocco Wang,5.0,Had a awesome experience here with my son. The food comes fast and the service is just good. Prices are reasonable.,a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
dina vamvakis,5.0,"Fabulous  pizza ,salad  and eggplant dish
We will definitely be back .
Service was also friendly and terrific!!!!",8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Karl Dickey,4.0,"Anthony's is a chain of Italian restaurants that originated in South Florida and is expanding into other states. It is their attitude and the way they operate that sets them apart.

This is a very busy pizza spot in downtown Delray, visited mostly by the locals. The staff is incredibly nice and very accommodating. Recently I organized a large party for a friend's birthday and while every other restaurant turned away our business, Anthony's came through and made it work. The staff at this location are great!

I wish they expanded their menu to include pasta, but it is pretty much mostly pizza. Their sauce is very good. I will not go so far to say the best, but it is good and also wish they would stock vegan cheese. This is one reason we end up at Mellow Mushroom down the street more often than Anthony's. They also use Delivery Dudes, so if you want to stay in, you can still gets your Anthony's pizza.

I'll miss listening to Anthony on the radio each week with Paul & ""Young Ron"", he's an entertaining fellow.",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Heidi Posada,5.0,Great place for share with family and friends. I love the space outside and a great service,10 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Steve Gerken Highland Beach Realty,5.0,Excellent cuisine and friendly service,a month ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Gary Roy,5.0,Great food and service. Manager was very helpful.,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Fran Johnston,5.0,"Best pizza in all of Delray will now only order pizza from here. Wed is the best happy hour, half priced drinks & free food. felt like I was at a wedding with the cocktail hour as the way just came around with two different foods for you to taste!",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Lisa Glachman,4.0,Very good pizza atmosphere meh.,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Edward Pavey,5.0,Alsways a good experience!,2 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Mel Schindelheim,5.0,"Consistantly good, very accommodating... child friendly",8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Ann Lopp,5.0,Nice good family place dont take long to get food nice place food is good,10 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Anni R.,5.0,"Excellent pizzas brick oven and craft beers to enjoy sitting outside, good attention.",9 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Daniel Barakat,5.0,It's between here and mellow mushroom for the best pizza. But the atmosphere here is super inviting,2 years ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Maryann,5.0,"Fabulous! I recently hosted baby shower for first grandchild and the celebration exceeded my expectations.
Pedro and Zena were wonderful to work with, very helpful and always with a smile.
The food was excellent. Variety of pizza, meatballs, stuffed shells, eggplant, chicken wings, salad and bread.
Thank you so much for a truly memorable event.",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
William Jonacks,5.0,This place is not a joke. Best pizza in Delray and great service. The tomato sauce is tangy and sweet. The rolls are warm and crisp to the bite and the pizza is out of this world.,a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Frank Fiumera,5.0,The service was great and the food awesome.,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Carolien Staaks,5.0,"Cool vibe, friendly staff and excellent pizza.",8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
kevin webster,4.0,Meatballs were great. Was busy on a Friday but that's to be expected.,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
jimmy b,4.0,Love the wings and happy hour is 4 to 7pm,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
heather abel,5.0,"Always delicious, miss their location in CT!",7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Stacy Frasca,5.0,Best pizza and wings ever,2 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Pasqual Leone,5.0,Excellent service food and drinks 👍👌😀,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Robert Hughes,4.0,Good pizza and a nice atmosphere.,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Ismary Hernandez,5.0,Amazing! Best Wings and Pizza ever😋,a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Lori Enselberg,5.0,Delish. I had the wings & as usual were AMAZING,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Derick Bayersdorfer,4.0,Always good food. Place has a stale restaurant smell though.,8 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Rita Fasano,1.0,"We came Wednesday the 24th, for happy hour, meatballs and martinis. We got there at six and literally had two meatballs and two wings. The pizza never came out. The service was slow. You shouldn’t advertise free bar foods with a happy hour and then not serve them to your customers. I probably will not come back here again.",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Elan Hasson,5.0,"Excellent food! Friendly staff.
Our appetizers didn't come out before our pizza did, however they were quick to remedy the situation.

Very fast on the diet Coke refills. A+",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Lucky Lucian,4.0,"Anthony's definitely serves some of the best pizza that I have ever had. The crust and toppings were phenomenal and was among the better coal fired pizza I've had in south Florida. Service was fast but not very attentive and could be improved. Otherwise, I would recommend this place if you want very good pizza on Atlantic Ave.",a year ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Randy Stanfa,5.0,Great food and atmosphere.great happy hour meal deals,7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Sean Mulry,4.0,"Love sitting at the bar.
Inside tables can get a little loud",7 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
Ganu Master,5.0,Superb pizza. Try the long chilli one. It's unusual but you'll be glad you tried.,11 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
ERNEST DIANA,5.0,Very good food great service,9 months ago,Open,Anthony's Coal Fired Pizza 115 NE 6th Ave DELRAY BEACH FL 33483-5422 (561) 278-7911
