name,stars,text,timeSince,openStatus,key
Annette Bechtel,5.0,Great food and atmosphere. We had a very nice server Meghan.,7 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Jocelyn Hughes,5.0,"Great food, staff and atmosphere! My fiance got the dry rub wings and loved them! Then we ordered a 12"" pizza (6 slices) and is was a perfect amount for us! One of my favorite placed to eat!",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Sarah Halupa,5.0,"We came with a large group of people and our waitress, Meghan, was very accommodating and nice to everyone.",7 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Wayne Hawk,5.0,My pizza was delayed due to a shortage of ingredients. As a bonus for the delay I was rewarded with an order of meatballs. Very Nice and the food was well worth the wait.,9 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Eddie Burgess,5.0,GREAT FOOD!  Had my pizza burnt but it was great both times. Pricey,7 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Santo D. Marabella,4.0,Little wait initially but server made up for it with great attitude and service!  Food was great!,8 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
no name,2.0,The food took over 45 minutes to get to the table with only 2 other couples in the restaurant. The  waitstaff could have let us know that they were only working on food for the delivery dudes as those orders were msde first. When the food did arrive it was very bland. We used to enjoy this establishment but are unlikely to return.,10 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Jason Bailey,3.0,"Went for lunch the other week and even though the wait can be a little long from time to time, this time it was extreme (40 minutes for two pizzas). The manager was awesome though and gave us a business card noting two free pizzas afterward.",9 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Christian Deangelo,5.0,Shout out to Meghan she was a great waiter and a lovely person,7 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Gopal Merchant,5.0,Awesome pizza and hot peppers on side.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Laree Michaels,5.0,Excellent food! Love the burrata salad and the wings.,8 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
sanjay kapoor,5.0,"Awesome food, pizza was extremely good. What a great service. Would definitely recommend everyone to try.",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Ashley Ramos,1.0,We arrived at 12:45 and 2 hits and still NO meals. Not only our meals but all of them surrounding tables. This was my first and last time I will be there. We ended up leaving no food.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Rimali Patel,5.0,We had great customer service experience here! And the food was delicious. Would definitely come back.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Jordan Gensemer,5.0,I really like the pizza here. I like the thin crunch crust. Its different but its a good different. The service is always nice. I like the beer selection here as well. This is a good place to go and have pizza and enjoy a few drinks and relax.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Dennis Bavaria,5.0,"Just the best place to eat!  I eat at Anthony's in Clearwater every winter.  Customer service and the food is excellent!  The place in Wymossing, PA is the same way.    Thank you for what you do for the military and public officials that risk their life in support of this country.",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
yaneli m,5.0,Had great service and wonderful time thanks to Ethan !!,6 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
MICHAEL LOPEZ,5.0,Wow first time ordering from Anthony coal fired. Great Service and best brick oven pizza. Thank you.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Joseph Buchert,5.0,"Food very good. Service excellent.
Would recommend to others",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Emily Reaman,5.0,Meghan was an amazing server!  Amazing food!,7 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Dan Burkett,1.0,Pizza is OK...the baked hair is a bit undercooked and stringy.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Lissette Sweigart,5.0,Brian Gold was grwat best service ever,6 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Susan Beckwith,3.0,"Awesome food.
But have to give 3 stars. Made reservations on their website only to find out when we arrived they don't take online reservations cause their 1 pad is not working. And that don't except reservations for parties less than 5. Not the only customers to come in with online reservations to be told this. This should be on their website or better yet remove reservations from the site.
Thinking you have a reservation for 7 to be told you now have to wait 35 minutes is terrible customer service.",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Danielle M,5.0,"Really good pizza, and staff was very friendly even though we walked in super late, close to closing.",11 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Cayla Cannon,5.0,One of my top favs!,4 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Rosa Henne,2.0,"As a Assistant Manger in another Restaurant I would like to say the structure of taking control seems not clear. let me explain...
I came in on a Sunday for lunch12pm with a few of my colleagues, HAD A GREAT PIZZA LUNCH, we like to look around to observe what transpire in a dinning setting. We first look over at the cook area- and saw a mid teen handling the ovens- doing an extremely well job ( thought to my self- I would like him to work for me) while scanning thru the room, notice the person who is on the floor (male & female) does not interact with the customer(s) although they had no problem pointing finger and giving out orders to other employee about their job. It was distasteful, we were looking around to acknowledge the supervisor/manager, but could not tell. At, end of our lunch we figured out who is in charged, realized that their is no structure or control. I held back - all i know if it was me- the ones causing issues AND not keeping them self busy would not last long.
It seems there is a lot of animosity not a team...",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
DEB WEST,3.0,"Good food that is fast but had a bad experience.  Three senior women dining alone, one had an eye patch after surgery.  After seated by the waitress, we ordered the lunch special.  The manager came to table and said we had to move to bar stools to have lunch special.  We were forced to move friend in her 70's with limited vision to a bar stool. The place was not busy and lots of empty tables but he said we had to move to the bar stools that were right beside our table.  NOT CUSTOMER FRIENDLY.",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Nancy Gehret,4.0,Pizza and my martini was good. The people are friendly and attentive.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Bryan Hayward,4.0,"The food is not your typical sports bar/pizza place. The atmosphere is misleading.   You think you're going into (yet another)  ""pizza place"" that is really a sports bar.   However,  the food is *amazing*.  The ingredients are top notch.   The wings are actually flavorful,  not just drowned in dressing or hot sauce (in fact, they aren't normally served with any coating).  They come skillfully marinated,  naked, and grilled with onions.   The pizza ingredients are fresh and though the crust is crunchy,  the ingredients still taste like their fresh counterparts without being overcooked.   The sandwiches are delightfully green (including arugula and basil) and yet satisfying for carnivores.  The cannolis are tasty all the way through,  from the handmade filling to the crunchy and flaky  shell.  The service was outstanding. The only reason it isn't 5-star is the sports bar atmosphere.",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Costa Costa,5.0,"Experience was awesome, staff is very friendly and efficient. Food is delicious!!! Always a pleasure to be there!!",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Erica Snyder,4.0,"Fresh, tasty salad. Yummy pizza. Meatballs are out of this world. Our waitress Lily was helpful and attentive. Prosecco cocktails were perfect on a Sunday afternoon. The front of the restaurant was opened up to allow inside diners to enjoy the beautiful weather.",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Catherine H.,5.0,"My wife and I find ourselves at the Wyomissing Anthony’s often. The servers and hosts are very friendly and accommodating. All of the managers we’ve met have been kind, chatty, and, above all, welcoming. It’s a wonderful atmosphere. The food is prompt. The food is good, no, it’s great! Definitely recommend to anyone in the area! It’s right between Masa and Chipotle, I believe, yet it outshines both!",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Ivonne Alvarez,5.0,"Definitely the best pizza around!!!
Great place, fast service.  We're coming back again!",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Rich Castle,5.0,We love Anthony's. My wife is very picky about her pizza but never hesitates to drop in for a pie!,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Sarah,4.0,This restaurant puts a refreshing spin on pizza. The coal fired pizza has a wonderful taste that you won't find any other way. The wait staff is attentive and will greet you upon entering the restaurant. The outdoor seating is an excellent bonus!,2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Erin McMullen,5.0,"Ate here yesterday and honestly had the best ribs EVER.  I couldn't wait to come home tonight to eat left overs.  The peppers and juice that they were served in well so different than a normal bbq rib dish...it was unbelievably good.
The burrata salad is what we came back for and the  tall brunette bartender was wonderful. Sorry, I didnt catch her name)   Also recommend the coal fired wings.  They were pretty great, too!",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Hyper Nike,4.0,Super flavor in their pizza crusts!,9 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
M C,5.0,This place is awesome and is exactly how a five should taste. The staff was awesome and very helpful. The menu was easy to choose from with lot of choices. I recommend going here when you're in Reading!,2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Steve Wolfe,5.0,"We have driven by a number of times and today we finally stopped in. Traditional pizza was outstanding, complimentary wings were very good, we ordered more. Nice selection of drinks, lots of other things we saw looked great. Staff was very nice and accommodating. We will definitely be back!",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Andrew McMullen,5.0,"Ribs, wings and their arugula salad...awesome!",10 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Karen Parkinson,4.0,Great eggplant pizza and salads! Nice atmosphere to eat indoors or outside!,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Vicky Miller,1.0,I've been here before and had a much better experience. So I guess I'll give them another chance. This time they got the order wrong twice. We sent it back because the pizza had wrong toppings both times. Just a bad experience all the way around. I'm sure next time will be better,2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Dalene Hepburn,3.0,"First I should say we did not eat. It was a hot day they had the big front doors open. Flys were the first problem, 2nd problem the music was pretty loud. I just can't handle eating with flys landing on me and all over the table. Why are to doors open?",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Stephen Longenecker,5.0,Cooks are great,a month ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Tom Harris,5.0,"New waiter was flustered but did a good job, despite losing a days worth of tips.  Comped us a beer for a mix up.  Pizza was great!",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Vanezza Rosas,5.0,Just had the best service ever all thanks to Bryan G. !!!!!!!!,6 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Joseph McClelland,4.0,"Great Pizza,beer, salads and roasted garlic wings.  Had a roast beef last time and I enjoyed that.  Service is good. Only drawback a little pricey for family I think it would be a great date night.",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Michael Carter,5.0,Great place for family and friends. Great drinks and great food for all to enjoy. Great brick oven pizza and cold draft beer. Can't wait till patio is open so we can dine outside.,2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Laura T,1.0,Service is horrific...am done..no waiter..no nothing..bartender had to get our drinks..,7 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Carlissa Hall,5.0,Service was great and warm welcoming. Me and my boyfriend loved it.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
kcivic99,4.0,Good pizza BUT Need to learn the order of ingredients on their pizza,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Emil Rekasi,5.0,Well done well done pizza...or anything else you get. Delicious. Go now,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Michael Stump,5.0,"Excellent food, some of the best pizza I’ve ever had. Also definitely try the wings, ribs, or meatballs. Good beer selection. If you can grab a bar seat on a Wednesday there is food tasting for free. Nice atmosphere, good staff.",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
David Heinz,5.0,Some of the best pizza I have ever had. Had some wongs and a pepperoni pizza with some drinks which were phenomanol.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Daniel Gonzalez,5.0,"Wow, if you like pizza this place is over the top, pizza straight out  of a coal oven, trust me when I said is good.",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Eric Rothenberger,5.0,"There's something about the taste of stuff cooked over coals that just appeals to me on some primal, industrial level.

I highly recommend the wings. The caramelized onions that accompany the wings are good enough to eat on their own. The char on them is just perfect.

Pizza is another staple here. I have tried 4 or 5 different kinds and haven't been disappointed. The crispness of the crust from the coal stove is what makes it for me.

Fairly good drink selection and prompt service as well. Reasonably priced. Can't recommend this place enough.",3 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Carol Cooper,5.0,Best pizza ever! Great service too!,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Wade Gettle,4.0,Great family atmosphere. Pizza is some of the best in the area. Service is great.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Robin Giunta,5.0,"Love this pizza place. Excellent atmosphere and delicious pizza.  Craft beer selection is good, wonderful wine for a chain. Pizza rocks better them any pizza from local pizza shops in Berks county. Consistent staff who remembers you. What is not to love?",3 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
jonni salamone,3.0,Not as good as it usually is service was great but it just seems like it's not being well kept ... floors and bathroom were dirty,11 months ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Jason Pfennig,4.0,good food nice atmosphere,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Philomena Burchfield,5.0,We enjoyed a late lunch (~2 pm) on a Saturday and had great service without a wait.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
610 OWL,1.0,Terrible service. Do not order take out. They'll have you sitting there for a long time and the food is right in front of your face!,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Michael Carter,5.0,great food and drinks love the meatballs.,2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Todd Moyer,4.0,"A bit pricey for casual food, but it's really tasty and service is excellent",a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Nikki,5.0,I met my parents there after work and I can’t say enough about it.  Food was excellent but the overall experience was topped off by the whole staff.  Great evening and will definitely be meeting them there regularly!,2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Giuseppe Calo,4.0,Nice place..fantastic chicken wings..pizza not bad,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Rick Danger,5.0,"Reminded me of a tapas restaurant. Shared a plate of wings as an appetizer. The wife had eggplant, me a small plate of Italian sausage with broccoli rabé. Both dishes nicely executed. Friendly and efficient service too.....",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Linda Forbes,4.0,"This place has a great pizza, workers, old happenings on the walls. Excellent employees and manager and service. I recommend this place.",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Michael Czwartowski,5.0,Oh my God everything was so delicious you have to try their meatballs,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Andrea Reber,4.0,What I bought there was good a little expensive but it was good,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Mary Cutrufelli,4.0,Yeah food is delicious... Esp the wings! Love it there. The only weird moment we ever had was for my son's bday dinner.... It was a group of us and we got  a bottle of wine. The server couldn't open the bottle.... Had no idea how to do it. My husband ended up doing it for her. Then we were served the wrong pizza. They made us the correct one but waiting while other people ate kinda sucked.,3 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Richard McGarrigle,5.0,NICE PLACE GREAT SERVICE GOOD PRICES,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Daniel Jan,5.0,Great service. Great food. Love their well done pizza crusts.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Anne Allshouse,5.0,Great pizza and salad choices to choose from! We enjoy going here when out shopping nearby.,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Rodger Myers,5.0,"We had the nicest waiter, Chris. So attentive.
The food was fabulous, nice & hot.",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Aticilef Flores,5.0,"The atmosphere was nice and the people serving were OK. I think they were a bit overwhelmed but over all nice. Their food, well don't take my word for it... It was DELICIOUS!!!",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Rob Chilcott,4.0,Pizza was good. We like our pizza thin crusted and well done so this is built just for us,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Gerri Lea Witzel,5.0,Food was fresh and hot. Very clean,a year ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
Michael Shade,5.0,"Enjoyed a brick fired 12in pizza w/mushrooms and a cold beer, service was good and friendly!! Pizza was awesome!!! 🙂",2 years ago,Open,Anthony's Coal Fired Pizza 2733 Papermill Rd WYOMISSING PA 19610-3339 (610) 816-5722
