name,stars,text,timeSince,openStatus,key
Bob Shipley,4.0,"Good pizza. Thin crust. Crispy. We had the meatballs and ricotta pizza. Very good
Acid test: Yes, I'd go back.",10 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
The neiborhood weeb person,5.0,"The margarita pizza was good. I just don't like all the pictures of guys in the bathroom. There in the stalls,above the sink, as you walk out, just creepy. I'd like to give it 5 stars bet the whole bathroom thing creeped me out so it'll be 4 stars from me.",8 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Dria Jean,3.0,"I honestly like Anthony's Coal Fired Pizza in general. However the quality is not always consistent. I prefer the Edison location over the Marlboro location , they do not pay attention to detail in my opinion. I go to this location more often as it is closer to my home. The Cauliflower pizza is my favorite and my children love it as well. The oven roasted wings are amazing as well.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Kate Kate,1.0,I just ordered take out. got a small plain pie and BUFFALO WINGS. And if they didn’t have buffalo wings they should have told me instead of giving me something I did not want to order. I get my order home and I got wings with onions. Which was not what I ordered they had no ranch or blue cheese. They charge extra for everything little condiment. The pizza had no sauce is served literally with just cheese paid 24.00 dollars for this and I am honestly the most disappointed if I can rate this place lower I would. And the food was terrible . Overcharged and messed up my whole order pretty upset. Wish I could get refunded for this because it was definitely a waste of my money and went right in the trash. DO NOT EAT FROM HERE YOU WILL REGRET IT,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Maria Corredera,3.0,"We have been waiting for close to an hour for the food we ordered .some at our party got theirs and the rest nothing
They said they r backupef but honestly that is not my problem they need to fix it
I used to give 5 starts but today is 3
Going downhill here
Might not come again ☹️  too bad I used to like the place
Based on what I am seeing it is all due to take out
If that is the case do not take so many orders and outtake care of the people sitting here and waiting for an hour",7 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Louis Rainer,5.0,"Enjoyed this restaurant. The meatball sandwich was very good. It came with the meatballs inside a folded pizza shell instead of Italian bread. The eggplant was also very good. They have a nice selection of wine and beer, to go along with multiple TV's to watch sports. I would recommend this restaurant to anyone who enjoys good food",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Anthony Lafemina,1.0,I worked there nothing is fresh... the managers are on polite but crazy.... half the stuff is frozen or 3 dates late. When making a recipe no one uses the book  ... takes forever to get your food .I something use to prep drops on the floor its is use again in that same recipe ..... alot of this chaos happen because of the lack of management .....I've seen silware fall on the floor an then brought to the table the plate are rinse nd if still dirty wiped with a napkin,7 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Manolo Martinez,5.0,"The New coal fired Italian hot wings are delicious. Must have, and the bar service is great.",9 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Joanne Mongelli,5.0,"Their menu isn't very big but everything they make is absolutely delicious especially the broccoli rabe and the meatballs!
STAFF ARE THE BEST!!! IT'S MY HOME AWAY FROM 👍😋💞🍷🍕",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Corrin Sanford,5.0,"Amazing. Best wings ,salads and pizza. Fridays they still have happy hours at the bar. Beer $2.50. Great atmosphere. If you wait they serve pizza as well. Coming from NY this is a must go to place",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Geneen Graziano,5.0,"GREAT GREAT GREAT! From the service to the menu! Have only visited for dinner, so never got to see the lunch menu until a table next to us ordered sandwiches...OMG I wish I would have seen those listed on their regular menu WOW they look incredible! Now I'll just have to go back for lunch!",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Casper Everhard Jr.,5.0,"Great pizza and wings. My first time there,  the waitress was wonderful. Great atmosphere.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Robert Stawitz,5.0,Very good food and service even when busy.,9 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
vijayanand hongal,3.0,"The pizza ordered was too dry.
Drinks were good.

But the waiter Told other customers were asking for ketchup or hot sauce and they don't have any of it. Since it was too dry, having something on side like ketchup or hot sauce is required.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Denielle Avila,3.0,"Food was really good, but service was soooooooooo slow!",10 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Chris Tina Trubac,5.0,"OMG Anthony's Coal Fired Pizza where have you been all my life !!! Next time someone says ..pizza? Take it to next level & try Anthony's.
First time ever having coal fired I am hooked! First, super friendly staff, we arrived 15 minutes before closing they were more accommodating than family. We had Paulis pizza. It was amazing, big fresh veggies with the smoky char flavor. We will definitely be back, earlier for the sake of the awesome staff. Clean & Cool vibes, good music environment made it perfect. They do serve alcohol but with a family friendly layout of tables, aside from the bar area.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Anthony Triano,2.0,"Over an hour for curbside pickup, pizza is mid.",a month ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Volha Tryputsen,5.0,"This is by far our favorite pizza place in the hood. The interior is clean and modern with the city feeling. Pizza is super thin and crispy- perfection! 🙌We usually get 1/2 pepperoni 🍕 and 1/2 bacon 🥓, goes really well with a small Blue Moon 🌙 🤗. Keep coming back here for a weekend guilty pleasure  😅",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Alex Ioannou,5.0,Great food. Pricey but totally worth it. Not your basic pizza place with greasy pies and sub par buffalo wings. Unique take on pizza and wings.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
James,5.0,"In my Top 10 for pizza in the area. Good bar and crispy pizza, I love it",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
dianne fonte,4.0,"Great place for pizza! Went here on a Friday night. I waited over an hour for a table. I figured if all these people are waiting, this place must be good. I was disappointed in the chicken wings. They were scorched which is their way of cooking, but they lacked flavor. We also ordered ribs, but we were told it would take an hour to prepare them. What?! That's ridiculous. The salad was nothing special. But, but, but, the pizza is the reason you go here. We had a meatball and ricotta pizza that made my taste buds sing. The crust was amazing with cheese all the way to the end of the crust. I was impressed with that. It was so flavorful and perfectly topped; I wish I had another stomach because it was so filling. I absolutely loved the meatballs. I recommend coming here for the pizza. The prices are fair too.",2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Bala M,5.0,Best pizza in town,2 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Anthony Todaro,5.0,Good pizza and food and excellent service!!,10 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Lawrence Dimino,5.0,Very good food.  Nice service.,11 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Alfonso V,5.0,"The place is amazing for a weekday or weekend lunch or dinner date, great selection of Italian American dishes. I highly recommend the tuna lunch sandwich if you are not sure what to get",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Frances Casale,5.0,"Great wings,pizza& salads. Oh try the grilled cauliflower it was,excellent",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Lorraine Barbera,4.0,"The staff at the Marlboro NJ location was great. Special thanks to Jessica for calling me back right away, after receiving a message from me. And thanks so much for replacing my food order. The young female hostess, the manager and the chef were awesome too. Thanks again for everything. 👍😊",2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Jason Caponetto,4.0,Small menu but mostly good choices. The wings are amazing. Decent selection of beers on tap. Very friendly staff.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Ralph Fulton,5.0,"Great food, upscale setting, love in the summer when they open up the front windows.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Bert Miglino,1.0,"Unless you have 2 to 3 hours to wait i suggest not to visit this location. Not enough help busing tables, waitresses, food good but it is only pizza.",8 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
bill rohs,5.0,The pizza is awesome. Bar is relaxing and our bartender Chris was friendly and attentive. Chris made us feel special.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Linda Saunders,4.0,Live the food and drinks and atmosphere.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Albert Haggerty,5.0,My daughter and I loved this place! Great service and fabulous pizza in this area of NJ.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Teresita Homza,5.0,Delicious chicken wings & pizza. Thin & crispy.  Our waitress was very nice .,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
J R,5.0,"Let’s start off with the restaurant itself, it’s awesome.     You are immediately greeted and felt comfortable by the decor.  Tvs at every angle if your in the mood to catch a game, but at the same time it’s not a sports place.
The food.  Ok there were 2 hiccups.  We ordered a large pie and were brought a personal pie (easily fixed).  My wings came out burnt (minus a star for sending them out like that) but the server replaced them with some of the best wings I’ve ever had (Star gained back).
The pizza.  My wife immediately said this is awesome.  Which for her says something as there are many pizza places around and outside of Giuseppe’s in old bridge, she loved it.   It was an awesome pie hands down.
5 stars all around.  I read reviews about the wings.   Listen they are NOT “buffalo” wings.  As in not or Spivey.  They are flavorful juicy and awesome.
Totally recommend this place hands down.  If you want cheap goto dominos want awesome come here.  Yes 7 bucks for 2 meatballs is expensive.  7 bucks for wings (but decent sized wings so I’ll take it)
Pizza was 17 for a large (not bad).  So not cheap but not incredibly expensive.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Rachel Weiss,5.0,"It was out first time visiting Anthony's Coal Fired Pizza and was well worth our time.  Nice local and lively place.  The meatballs were delicious and the ribs and wings for appetizers were some of the best we've had.  I'd highly recommend the cauliflower pizza.  Tommy, the manager, was super attentive and his service made the experience even more satisfying.  Also, get the pineapple infused martini...you can't go wrong!",3 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
john Perry,5.0,Love this place we need one in Greenville south Carolina,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Joe Emerson,3.0,"Full transparency, I don't really like coal fire pizza. So that definitely weighs into the review. The toppings tasted fresh and I feel their drink menu was limited. The sangria was good.",2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Ryan KS,5.0,"Great food, great atmosphere",11 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Karen Giurici,5.0,My husband and I went for our first visit and we enjoyed our dinner and service. The regular pizza was very very good. We loved the broccoli rab and chicken. We will definatley will be back as I hear their wings are amazing.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Kevin Citron,5.0,"Can’t go wrong with the Italian salad, a pot of meatballs, and a large pie or 2.  Excellent.
-Kevin Citron",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Mark Sincavage,5.0,"Good food. Good service. Nice casual place to go for pizza, wings and drinks.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Barbara Altman,5.0,I have had better pizza at Alphonso's in Somerville N.J.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Nathalie Pagan-Medina,5.0,The wings and cauliflower pizza were amazing! The Italian margarita is dangerous because it tastes so good that you'll get tempted to order a few.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Charles Frazier,5.0,Excellent food and the staff is friendly,6 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
John Homza,5.0,"Nice people, friendly atmosphere, and really good pizza.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
John San,5.0,Love this place. The wings and pizza are great and the bartenders are always very friendly!,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Frank Pensabene,5.0,"We love this place ! Wings , salads and peroni on tap can’t go wrong !",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
eric loewenson,5.0,Huge salad and nice assorted draft beers,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
John Grennen,5.0,Great pizza and service.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Catherine Commander,4.0,Food and atmosphere were good. One of our entrees was very late coming out of the kitchen. The waiter was very apologetic and took it off the bill without even being asked.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
JACK Holden,4.0,Great pizza done right enough said,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
yvonne,4.0,Pizza is wonderful and the meatballs are really good!!!!  Service always with a smile.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Kristina Fernandes,3.0,"Pizza  is  a really good!  The place is nice not too noisy, clean and staff is very friendly.  Don't bother with the wings, they are too dry and burnt to enjoy.",2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Karen Kartis,5.0,Me and Anthony love Zone here for a nightcap and some snacks great food great atmosphere so is wonderful company plated roasted cauliflower was slamming and the eggplant was extremely flavorful and one of the best chicken wings ever in my opinion definitely going back for more,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Jim Stelman,5.0,Service was Outstanding and food was delicious.   We will be going back soon,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Robert Carinci,4.0,"I'm a big fan of Anthony's. This was my first visit to this location, it's a bit small but it's very nice and the service was good. The front windows/doors open, so it feels like you are outside. The only problem I had, and it's a big one, is the children at the bar. There should never, ever be children at a bar. The management must reconsider this as it will keep me away.",2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Karie Gonzalez,3.0,"Great concept but there's a fine line between ""well done"" and burnt. You can't serve pizza with burnt crust. From looking at the other reviews this location clearly needs some more training. The meatballs were good and wings were uniquely prepared. Pizza was very good (except for the burnt crust). Too pricey but worth the experience if you can afford it.",4 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Valsen Varghese,5.0,Great food and friendly atmosphere.,10 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Bodhi Ganguli,3.0,"Not great,  not bad. Good. Decent hangout spot. Service is good, too.",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Ken P,5.0,What's great about Anthony's is that they are all exactly the same. Delicious food. Great pizza and wings. Usually good service. And this place didn't disappoint.,2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Mit Kalola,1.0,They make decent margarita pizza. White pie is alright. The plain pie taste like rubber. The problem with their pizza is cheese and sauce. The sauce has no flavor or taste. The crust isn't well done like it should be if you are using coal fired oven. Eggplant was really bad. Lacked sauce and had an unpleasant smell. Pretty much any pizzeria in the area can make better pizza than Anthony's. And very overpriced.,4 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Demetrios Panayi,4.0,Good place good service decent food reasonable priced,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Fred Ott,4.0,"Friday evening, pretty busy, 40 min wait for a table, sat at the bar. Drinks in a few minutes, pizza about 20. Paulie's pie with mini-meatballs, sausage and peppers excellent.",2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Bryan Santamaria,1.0,Pizza Dough was good. Everything else sucked.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Walleska Gutierrez,1.0,"I wish I can give 0 starts. I literally just walked out with my family. I actually love their pizza but this is the second time that I’ve been there and the service is terrible. Last time we waited forever before our waiter came over but we decided to give it another try. We just sat there for about 20min and nobody came over. 2 families were seated after us and received their drinks as we waited as well as a party of about 12. We got up and walked out and were told to have a great day by the smiling hostesses at the door who didn’t even seem concerned that we decided to leave. Thanks ladies, I guess you’re used this.. never going back!",2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Adriana Perry,5.0,Love the food and the service,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Larry D. Deutchman,5.0,"Excellent service, terrific tasting, fresh food, try for lunch and of course dinner",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Chris Scaffa,2.0,"I have been to two other Anthony's Coal Fired Pizza places one in upstate New Jersey and the other in Delaware. This one pales in comparison with both of those. Their ""coal-fired"" pizza is mediocre at best and the atmosphere/staff is...well leaves something to be desired. The location is much smaller than their other locations and feels more cramped. Their only good thing in my opinion is their dish of chicken wings with the cooked onions and the bread. Overall, eh.",4 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Michael Vaccari,5.0,A nice place for a slice and a beer!,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
DAVE YOUNG,4.0,Fantastic pizza.. Very crispy crust.. Drink prices are a bit high.. Clean restaurant. Great service!,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Gregg Linder,2.0,"The Food Pizza And Wings Was Ok. 2 Stars
The Waitress Was Great. 5 stars
Very turned off By the Additional $3 charge for Refill of Coffee. Waitress Asked if I wanted a Refill and Said Yes. Got the Bill and Was Charged $6 for 2 cups.
Never Go back.",3 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Jeff Dack,5.0,One of the best pizzas I have ever had. Waiters waitresses also attentive. Decent priced.,3 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Nancy Dee,5.0,"IMHO, the best pizza around, closest to my mother's meatballs that I have ever had and love the classic salad.  AND, the staff are so friendly and efficient.  First tried Anthony's in Ft. Lauderdale, Florida and now we're SO happy that they opened up just 15 minutes from home.  LOVE THIS PLACE!!!",5 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
WAYNE STEINER,5.0,We first went to Anthony's in Florida and loved the pizza.   We were excited to find out they were coming to NJ.  We were not disappointed it was awesome.  Pizza crusty meetballs awesome.   Only issue was it was a bit noisy.  Would highly recommended it.,4 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Michael Perez,5.0,The best pizza and chicken I've had awesome,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Tanya Levchyk,5.0,"Delicious pizza, warm and inviting staff and overall a great place to go to. Will go again!",a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Kevin Davis,5.0,Excellent quality ingredients. Well prepared and presented dishes. Service is good.,2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Kozy's Korner,4.0,Pizza is very good.  Think crust  with good varieties of specialty pies.,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Chris Green,5.0,"Love our bartender Adam. Yesterday, went to Anthony 's with husband and son. Was waiting for our pizza a little longer than usual, so manager offered us meatballs and a drink for my husband. That is why I love going there at least 3 to 4 time a month, always wonderful service.",3 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
karen renaud,4.0,Great stop for lunch,10 months ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
John Fear,5.0,Great food and service,a year ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Josef Mark,4.0,The pizza was really good. The waitress gave us some free wings to try and they were pretty good too. Will definitely be coming back soon,4 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Marguerite Amato,4.0,We are here on martinis and meatballs Wednesdays and the meatballs were outstanding. They serve free hors d'oeuvres from 5-7 but we were a little disappointed with the amount served however.  Pizza was also excellent. Overall would definitely recommend.,2 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Connie Diller,5.0,Very Nice Place to Eat. Their Meat Balls are Great. The Atmosphere was Nice as well. I would Definitely Go Back.,3 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
Karen Cannizzo,5.0,"The best restaurant in Marlboro! Absolutely love the menu, love the atmosphere, love the cocktails! The best pizza, salad and meatballs in the area. Go early, waiting time on weekends can be long.",4 years ago,Open,Anthony's Coal Fired Pizza 98 US Highway 9 ENGLISHTOWN NJ 07726-8229 (732) 780-2625
