name,stars,text,timeSince,openStatus,key
ELTIGRE LATINO,5.0,"People.Let me tell You, How amaze this place is.I went Nigh time.The first impression at The Door.Mr. Dakota Greet Me and Family like we knew each other for Years.It was our first time in this place.The Place is Clean The people are Friendly.Dakota explain the menu to Us.and was like Magic.We order The Chicken wings to try out first.""The Best Chicken wings in Town"".The Coliflower Pizza is Unique its Have a Flavor and Spice like no other.Not hot spice,but flavor spice.Then I order The Meatballs Pizza with sweet peppers.Another hit of wonders.And Eggplant dish is a Must try,Not sour, perfectly serve with sauce.and Pizza Bread.Its Perfect.Finally Mr.Carlos Valladares, came up to our table to ask how was the food.He is the Manager.He know how to treat Customers.At the end We try their Cheesecake.""The Best"" In Freshness Taste,& Flavor.My 1rst. Time and now I Definitely will come back for More! Thanks for Such Service You Guys Deserve 10 Stars.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Scott Erickson,5.0,"This place is Tops when it comes to an amazing fresh  and unique zest for Pizza and the dry rub wings are unique and amazing.  Service was awesome, friendly, professional, fun staff that work together well and enhance the experience   so much that I want to take all 5 kids back often. Even my oldest daughter never tried it before and is very finicky eater and truly enjoyed it all.  Pricing  is great  for the uniqueness  and flavors unmatched by high-end gourmet pizza joints.  Thanks to the whole staff.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Felipe Barreda,5.0,"The wings are awesome and the arugula salad is the best.  If they dont burn your pizza which can easily happen, the pizza is quite good.  Their pizza sauce is the best.",7 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Eugenia Guerra,5.0,Amazing charcoal pizza in Coral gables!,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Jack Siriani,5.0,"Excellent pizza, meatballs in sphagetti were not that good but sphagetti sauce was good, good atmosphere, friendly service.  Calzone is huge!!!    4 people ate without any drinks paid $60 +$10 tip = $70",6 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Andreina Saade,5.0,"Great pizzas!! The restaurant is in a great location, the food came in time and it was delicious.",7 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
John-Paul Nicholls,5.0,Love the pizza and wings here. My mom put me on to this place. Definitely recommended it.,8 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Cristina Benitez,4.0,Delicious square Margherita pizza and very kind staff! Restaurant may be in better conditions.,8 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Zion Martinez,5.0,Very elegant and welcoming restaurant. They provide large meals and for reasonable prices. We liked the food a lot and the staff members were super affable and chatty. Will definitely recommend this place.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Joel Garcia,5.0,"My favorite, quick & delicious lunch stop!!!  Though they also are great all the time, with some real nice H.Hour specials at the bar too.  Just so simple & quick, and price and flavor are always on point.  And if you can, sit at the bar, Nelson is probably one of the best bartenders in the Gables, and you won't meet a nicer person.
Try it, you'll love it!!!!",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
michelle duthrie,5.0,Best pizza and service! Great place for group parties!,8 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Eric Charest,5.0,My go-to place for this city's best pizza/wings/salad meal. The coal fired oven makes the chicken wings taste as crispy as if they were fried. The Paul and Ron Pizza pie will have you coming back again and again. The flavors and textures of the food here are outstanding.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
D Thomas,5.0,"I have been going here for a while. I love the food here. The Anthony's favorite sandwich is delicious, and the pizzas are fantastic. Absolutely one of my favorite pizza restaurants. The service staff are helpful and friendly. The manager (Carlos) was helpful and personable. I highly recommend this place.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Antonio Molina,1.0,Nothing like ordering 3 pizzas and wings being told half an hour and showing up and they are just starting your order because of a mistake. I have a hundred please that need my business right now. I don’t need this!!!,5 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Ana w,5.0,Excellent service by our waitress Kat. The food was really good too and good portions for the lunch specials. Definitely coming again.,11 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Alfredo Gonzalez,5.0,Hey from one Pizza guy to Another - this is as good as it gets! Thank you for the pie,8 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Darryl Dansby,5.0,Love the food and delicious drinks and employees/Staff are professional and polite,7 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Jcmr305video Murcia,4.0,Lov there wings and pizzas,4 days ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Hugh Williamson,4.0,"Only had lunch at this store but the food and service fit within the ACFP template. Quick turnaround for lunch, a huge plus.",10 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Nancy Smith,4.0,"Decent sports bar - surprisingly good wings, pizza was ok but then we only tried one on this one occasion.",10 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Olimpia Martinotti,5.0,"As a Gables local this is the BEST place for pizza anywhere nearby, hands-down. I usually do delivery and it's always delicious, but when we dine in it's always a great time. It's a plus that some nights they even have live music!",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Jason Swift,4.0,Food and service is good.  I wish they had more options for single diners.  A lot of the menu is geared towards groups and families..,11 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Toronto Marketing Group,5.0,"Great place for a quick and delicious lunch spot. The staff are very kind, and the pizzas are amazing. Recommended!",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Rosa de la O,4.0,"Good great. Nice atmosphere. Disappointed my son's food took too long, my husband and I were served before him and they forgot a side.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Nobody Hears,5.0,Perfect brain food. Go Cheifs,7 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Alexander V. Fornino,3.0,"Food is good, but they get too busy too easily, every weekend.",10 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Oscar Bracho,4.0,Like their chicken wings and their meat balls in marinate sauce. Sometimes the bread is burned but usually has good service. Their Tuna Sandwich is Epic. Fridays are great for Happy hours until 7:00 PM,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Mariano Sanchez,5.0,"Pretty good pie, quick service, I usually order to go but its a nice place to go and eat.",10 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Alex C.,4.0,This particular restaurant has great service and they work as s team.,10 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Maggie Lou,4.0,Good pizza a bit expensive but good for a weekend out with friends.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Ezequiel Ginard,4.0,"The place has a limited menu, but what they do make is outstanding and  well chosen. Of the service I can only say that it was tremendous . The young woman that served our table, Maya, made us feel like family. Excellent!",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Ismael Gallardo,5.0,Great pizza salads food and drinks are great for the price,6 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Ann Reilly,5.0,A little pricey but worth it. We went last night and Have not been here for a while but most definitely will be back! Our bartender who must be new was very professional and accommodating towards both myself and my husband. Over all nice ambiance. Bathroom did not have toilet paper.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Jenny W,5.0,Best food..best service..awesome entertainment..definitely recommended,8 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
keith gatermann,5.0,I Highly recommend this place. They have great pizza and the crust is amazing.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Arcides Castellanos,2.0,Too expensive for the type of food.  Food not that great. Won't go again.,9 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Abel Fernandez,4.0,Good pizza. Our server was nice. The place is nice too. There is no parking.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Nick Caride,3.0,"It's like a master chef taught a blind and drunk man to make pizza. Great ingredients and recipes, but assembled in a dark cave in the middle of an earthquake.",10 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Ajoy Mallik,5.0,"Lovely italian place on ponce, live music too",8 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Linda Thomas,2.0,"The chicken wings were absolutely delicious, nothing else was memorable.  Very clean, awesome service.",10 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Willy Garrido,5.0,"Really good pizza. Not gonna lie. Safe bet when not sure, go to Anthony's.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Sandra Mallot,2.0,"Ordered a pizza for delivery through Delivery Dudes. It was cold, burnt and extremely dry, to the point of being inedible. It was also a 16 inch pizza with 3 toppings that cost $ 40. Not a good experience at all.",11 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Loggan Wolf,5.0,"Very good coal fired Pizza, staff are very friendly, not expensive and it is on the hearth of Coral Gables... I highly recommend it :)",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
dam collins,5.0,Always great food and atmosphere 👍,10 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Matt Breton,5.0,"This pizza was SO good!! It was a really laid back environment as well, friendly waiter. Very positive experience",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Andy Lay,5.0,A little pricey but closest thing to pizza served in Italy I've tasted in a long time.  Called ahead for take out and orders were accurate and on time.  Enjoyed it do so much I call in for lunch sandwiches the next day.  Not disappointed.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Patrick Martin,4.0,"Good, tasty pizza w/variety of choices",11 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Dachel Miqueli,5.0,"I haven't eat in this place but I have purchased to go and wow!! It's been a long time since I tasted such a delicious pizza. If you are wondering about good they are stop right now and order. The service is super friendly and the price was just right, I will be ordering more from this place for sure.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
victor suarez,2.0,"We arrived around 2:30 the very loud music that we could not talk about. We told the waiter that he could lower the music a bit but he never got off. Very dry pizza and lack of tomato sauce, burned around the edges. and an orange juice with a rotten taste ... to finish we do not come back anymore",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Sun City Travelers,5.0,"Good food, pleasant atmosphere",9 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Cesar Torres,1.0,"I placed an order over the phone for pick up . The perosn told me it was going to be ready on 15 min. I arrived 20 mins after and none had my order. The order was not even in the system. It was a Sunday. There were only 3 customers in the whole store. They were not even busy.
The acted like nothing happened. They make it seem like it was ok.

Horrible customer service",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Daniel Reyes,5.0,"4.5 stars. The place is consistent just like the other Anthony's locations. The pizza is excellent with high quality, fresh ingredients. It's thin crust and well done in the coal-fired oven similar to how they do Neapolitan pizza in Italy. It's expensive for pizza, but you get what you pay for: a delicious, fresh, and high quality product.",2 years ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Lilian Vega,5.0,Anthony's chicken wings taste like no others in town. Make sure you order some if you are a chicken lover. 😋,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Walter Antunes,3.0,Fair food. Nothing special and service was sub-par with the restaurant not busy.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Guille Castillo,5.0,"I've been to this place couple times already and all I can say, this is amazingly good Pizza. The meatballs are to die for as an appetizer, the place feels welcoming and the people are super nice to you. There's nothing wrong about this place and for what I can tell, I'll coming coming here for the years to come.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Bettie Boylan,5.0,The best pizza I ever had. The service was fast and friendly even though they were super busy. I will be back again and again,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Bryan Siddall,5.0,"I love Anthony’s from New Jersey to Coral Gables with some stops between!

This location is perfect.  Indoor and outdoor seating. Nice big bar with great service.

Pizza is always hot with a high quality cheese and a nice tangy sauce.  The red wine vinaigrette that they use on their salads is top notch!

I highly recommend any Anthony’s, but definitely love this Coral Gables location!",2 years ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Liz Lavina,3.0,The place may look good but it takes forever and the pizza is not that good,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Rebecca Lee,5.0,"Food is always great. I love the sauce on their pizza. At this location, they didn't burn the crust. Not sure why there is such an inconsistency with this at different locations. I really hate eating the burnt crust because it tastes yucky, and it is carcinogenic. Service was great until the end. Took forever to get the check.",2 years ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Verdell Luedke,5.0,"We just finished our first visit to Anthony's (7-20-18). Pizza was excellent! We had a very friendly personable waiter named Johnathon, he brought us out a complimentary sampling of wings because we were newbies. Thanks Johnathon, now we MUST return to have those absolutely delicious wings as a main course.",2 years ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Manu Williams,5.0,"Great food, great location and great pricing! On Wednesdays they have happy hour with Iive music, will definitely return",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Heather Ufarte,5.0,Delicious - the wings are die for it !!!,4 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Peter Mathews,5.0,"Great happy hour. Solid beer selection, could use a sour or two to stay ahead of the curve. happy hour has food options also.  Paul and young Ron is the best",2 years ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Francisco Acevedo,5.0,Very good pizza!!,3 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Matt Waldron,5.0,They still do the broccoli rabbi and sausage pizza if you ask....,11 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Lenin Otero,5.0,Pizza was great but the service was even better.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Danny Rodriguez,4.0,"Can get really busy on fridays, get there before 12 or before 1.  Otherwise it's gets packed, and the staff is simply too busy. Food is great and always comes out quick even on a Friday.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Amy Kutell,5.0,I love the meatballs and large salad. Food is consistently yummy and it's pleasant to dine outdoors.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Diana Reyes,5.0,Excellent coal fire pizza. Are well done crunchy,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
natalie sultan,1.0,"NEVER order Anthony’s for delivery. I’ve placed several orders in the past and they’ve never, not once made my order correctly. TERRIBLE customer service.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Aliza Shoop,5.0,"Great pizza.  The crust is AMAZING.  Fair warning, not $5 pizzas but you do get your money's worth.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Leonor A,4.0,Good pizza good beer if you have good company what else do you really need?,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Kim Jacobs,2.0,The food was very good but they let the clientele let their kids run all over the place screaming hollering climbing under tables running into the waitresses and it was very disturbing and I've never go back there again,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Darson Pace,5.0,Had a nice meal and they give a firefighter discount. Need more people so we can keep up this establishment,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Ernesto A,5.0,"Looks like a new management is in place, awesome. Last one was not that good. Got to the place almost at closing time and I was able to order my food. Food and staff good as always.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Yandra Mrls,5.0,Best place ever when it comes to pizza love going there when I have the chance to enjoy really high quality of my favorite food good wine n atmosphere.my boyfriend n I always eat healthy but pizza is our favorite so we rather choose the best one in town which is this location!!,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Luca Gambino,1.0,Good pizza and service but please stop with the terrible live music artists that blast your ear drums in a small restaurant. I will not return if this continues.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Alex,4.0,Good thin crust pizza and Italian salad.  Great dressing!,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Tommy Stitt,5.0,Nothing better than pizza and wings...fire.,11 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Luis Molina,5.0,Pizza is delicious. Good selection of beers.  Genuinely friendly and helpful service.,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
William Carey Locke,5.0,"Okay, so a small pie is $16. It'll last you two days I promise. Their mildly charred, coal fired oven taste is just awesome. If you're looking for quality pizza, this is a great choice. Easy pickup service too.",3 years ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Casey Lister,5.0,"Best experience at a Anthony's I've ever had. Usually service is mediocre to say the best. At this Anthonys food was fresh and hot and our server was great. The busboy was breaking a sweat , and was really on his A game!!!! Dont remember servers name but busboys name was George,  very good job !!!",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Muhammed Ali ÖRNEK,5.0,I love every part of Anthony! Visit as soon as you see,a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Leo Sanchez,5.0,Best pizza in town 🤪🤪,6 months ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
abraham saad,4.0,"They have one of the best pizza in town, always delicious best ingredients, it's what makes the difference., Try the eggplant parmesan delicious, nice wine and beer selection, good service.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Daniel Jofre,5.0,Great experience. Food comes out of the kitchen in a timely manner. Courteous waiting staff. Open windows let the fresh air blow though.,2 years ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Vargas The Mechanic,5.0,Nice place if your new to the area highly recommend this place has a waiter forgot his name African American guy had a cool personality hooked it up with some amazing drinks called middetaranean  mule.  Good time and super economical,2 years ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
Francisco Fonseca,5.0,"we have gone several times and the food, drinks, and service have been consistently great.",a year ago,Open,Anthony's Coal Fired Pizza 2626 Ponce De Leon Blvd CORAL GABLES FL 33134-6054 (786) 456-9200
