name,stars,text,timeSince,openStatus,key
Jacob Lulley,5.0,The manager Austin And his team were great to work with in providing food to the COVID floor at the local hospital! Everything was clean and sanitized; not to mention the food was absolutely delicious! Austin went above and beyond and showed tremendous respect and appreciate for the work being done at the hospital.  I would Higher recommend for any catering event. Thank you Austin for making our small celebrations a success.,3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Jimmie Gonzalez Jr.,5.0,Love their pizza and meatballs! Fresh ingredients bring the flavor to life. Great service and good folks working there.,a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Mark Bennett,5.0,Amazing pizza. Coal fired pizza is a must try. I ordered online and picked up in the store. They have a special on Wednesdays that comes with wings which are also good.,a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Marsha Belicino,5.0,"Went in to get lunch. Nice place. Employees were wearing masks and gloves which is great during the pandemic. Was asked if it was my first time, said yes, and received free meatballs hand delivered by manager. Overall happy with my visit and will be back.",3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Chris Gillyard,5.0,I love the crust on this pizza and the flavor from thr Cole fired grill .. very good they do pizza different with style and flavor 😋,5 days ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Victoria Mariella,5.0,"On 4/19/2020, my boyfriend and I had lunch at this cute, very authentic styled restaurant. Our food was ordered and served fast, hot, and so deliciously! Our server was so kind, helped us decide what to order as we were new to this pizzeria, and was thorough with checking in and making sure we had what we needed. After our amazing meal, we had the unfortunate luck of a broken down vehicle. Our waitress, went out of her way to bring us ice cold waters, and even offered a helping hand with my car troubles. This is probably the most outstanding customer service experience I’ve encountered ever! Thank you young lady for your kindness, for going above and beyond your job description, and just overall being you! You are truly amazing! This woman needs a raise! Stay blessed and thank you again for making my day!",7 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Grace Styron,1.0,"Was told this pizza was the greatest unfortunately I never had a chance to try it.
I ordered from Anthony’s website for delivery about 5:15 for delivery at 6:00 but never received it.
I called Anthony’s twice and was told they gave it to a door dash delivery man and were not
Responsible after that. They said they had no way of tracking the delivery guy to find out what happened
Also said another customer had called with the same complaint.
Very disappointed that they do not take any responsibility for the delivery.
I had already paid for the pizza so I am out not only the pizza but the money.
Lesson learned never order again.",a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
dee pee,4.0,"LOVE my PIZZA ... Had to give you 4 STARS.
PIZZA was good. Cheese, sauce, dough was Very good, BUT with most COAL Fired ovens... Will cook AND Dry out pizza crust / Dough rather quickly. Not a fan of dried out / OR /  crispy dough. This is COAL fired pizza joint.

Decor was warm and inviting. Menu had   extensive Micro Beer selection.",6 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Anthony Valesano,5.0,This place is a gem!! Try the meatballs they are the best in town. The pizza sauce is the true hero. The Food is top quality and it won't hurt the wallet.,2 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Alex,5.0,"I visited this restaurant recently and from the moment I walked in, it smelled great. Ordered a 16"" pizza and it came out quickly. Decided to take it home to eat. The pizza was delicious. I'll be coming back again",3 weeks ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Betsy Montanez,5.0,"I almost never write reviews, if ever. BUT I felt it was necessary for me to go out of my way to say that I had amazing service my first experience here. Food was delicious! Service was amazing! And the manager, Austin, made sure everything operated extremely smoothly. I was thoroughly impressed with how my experienced turned out. I will most definitely be back. If you’re reading this, go get yourself some pizza from this place!!!",6 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Briana Kalandyk,5.0,My favorite pizza place hands down! My son actually told me how good it was so I had to try! I’m so glad I found out about it! I only wish they offered garlic bread. Hopefully one day!,2 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Luis Riviera,5.0,"I stumbled across this place leaving Altamonte mall. They said they recently remodeled and it looked like an awesome spot for lunch. I placed my order where i had mentioned that it was my first time there. The manager brought me a sample of the meatballs to try while my food cooked. The pizza i ordered was delicious! It is a little weird they do spots of sauce instead of spread it across the dough, but its delicious none the less. Small beer selection but thats ok because the food is so good you almost dont want to wash away the flavor with a drink! After the great service and food i can confidently say ill be back.",a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Javier Alvarez,4.0,Excellent pizza first time trying coal fire pizza it was tasty.. I will be back again to order a bigger pie next time.,a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Trent wALKER,5.0,"Did not have a good experience, Granted I did order pizza at 9:15pm which would be 45 minutes before they close.The bottom of the pizza was scorched(yes I understand coal fired, however this was burnt and bitter).the restaurant was definitely closed by the time I return home, Definitely did not have enough effort to even drive 20 minutes away to bring it back Even if they were open.I have had good experiences at this location, unfortunately this was not one of them.

Update: Austin Blitz the manager is a great guy, He has restored my faith in this location and has true compassion for patrons who receive a bad experience doing his best to make it right.

The definition of good customer service my friend, thanks again.",7 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Alondra Oquendo,5.0,"This is such an elegant place and the staff were extremely nice, The only thing the would make this place even better and for me to actually eat here is if they had vegan options. But other than that this pizzeria had such a nice a wonderful atmosphere.♡",3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
larry fitzpatrick,5.0,"I went to this location on Sunday January 12 and let me start by saying the food and service was outstanding!! My server was Angelina. She was friendly, nice, knowledgeable of the menu, and just overall superb. Upon finding out that I was a first time guest, the manager Austin brought us an order of the home made meatballs for free! He was also very friendly, welcoming, and was great at his job. He was speaking to almost every table ensuring they were having a good time.

Now for the important part; the food. The meatballs were moist and flavorful while the sauce balanced with them perfectly. We had a plain cheese pizza which was to DIE for. The slightly charred crust mixed with dollops of sauce was a perfect combo.

Overall this location and its staff seem to be doing very well. I will definitely be back.",8 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Rick Scott,5.0,"Excellent pizza, a little burnt crust and pepperoni was slightly singed, all good parts of a great pizza. The small salad split between 2 people is perfect. A 16 inch pizza, small salad, two iced teas with a nice tip for the wait staff came to $49 with plenty to take home to enjoy for lunch the next day. Nice atmosphere and very clean.",a week ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
kaykay9385,1.0,"Usually Anthony's coal fired pizza is our go to place, but the pizza we got today was very poor quality. The crust was thicker in spots and very under done! There were whole chunks of garlic through out the pizza and the whole thing was cold and raw. Couldn't even finish it. Made us never want to order from here again. It's a shame that the quality went down so much.",a week ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Parker Perry,5.0,"Exceptional spot to eat some food when in a rush. Their customer service is quick, pricing is affordable, great vibes. Would recommend to others",4 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Joe V,1.0,"This was my favorite place to get pizza and wings! But withing the last year the quality of the food has gone way down. We don't even order the wings anymore because they're just gross now and we now have to order the pizza ""well done"" when it used to come that way without asking... but even when we ask we get soggy floppy pizza.  We've called, we've had things remade only to be disappointed by the recook. I'd like to know what happened. Today will be my last time at this pizza place.",3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Willy Frey,5.0,"not only is the pizza excellent the service provided by Gabriela is superior as well she is amazing loves what she does and has an excellent attitude
we come back for her and the pizza",2 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Daniel Gutierrez,5.0,The best pizza I’ve found in Central Florida after many searches. If you love a nice thin charred crust you will go nuts over this place. Also has a great bar with a nice rotation of local  and regional brews.,5 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Wild Journeys,1.0,"BEWARE: Loyal customers read this carefully - Extremely disappointing, and it was not the food or staff.

The corporate office decided to use this particular restaurant as a pilot for a stripped-down ACFP take-out pizza joint. The entire bar is gone. There are only two choices of beer (Miller Lite and Peroni) if you choose to stay and sit at one of the remaining tables, which I did, you can't even get a cappuccino or a slice of cheese cake. The pictures, lighting and overall  ambiance are no longer there. Gone. They even removed the pictures in the bathrooms. The music volume gets louder and quieter on its own and the staff has been decimated. There is no longer table service, you order at the front desk. They bring it to you. It was a cruel bait and switch.

After 10 years of loyalty to ACFP in Ft. Lauderdale, Plantation, Coral Springs, Wellington and Sand Lake I am shocked my favorite all time location is less than half the wonderful memory making place it was for me and my friends. I even planned to eat there this Wednesday night with my family and next week during one of my many business luncheons  throughout the year (I travel from downtown Orlando). Not any longer. I can't, it doesn't exist. It will be hard for me to eat there again. I will likely not be ordering take-out from the stripped-down facade either.

I have spent thousands of dollars for more than a decade and now there is nothing. As loyal customers there was no attempt to contact the local patrons to the changes. Nothing.

In time, alcohol sales will plummet (I am sure they have) and the Altamonte ACFP will become confused with the pizza joint across the street named - Anthony's. Corporate has rolled the dice, but my guess is they may have jumped the shark on this one.

If they reopen the full bar and restore table service, I will definitely be back, but otherwise it will be a rare occasion. Sand Lake or perhaps Tampa, I hope.",a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Sean Davis,4.0,"I've been here before and really like there pizza. There pizza is really light, not greasy, and never saugy in the middle. Tonight, I had the pepperoni and mushrooms 12"" traditional which comes out to 6 slices each. I'm not sure if it is their tomato sauce on the pizza or what but it has a little spice to it which is different.",9 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
YaBoy Stacey,1.0,Expensive crackers.,3 weeks ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Amy Coleman,5.0,"Wow! We just left our first time here. My husband really enjoyed their wings. We all agreed the pizza was the best we have had since we left NJ! Thin crust, perfect sauce and quality cheese, cooked perfectly! Great prices, too! chandler was our waiter, and the manager or owner? Alex introduced himself and talked for a few. Great service! We will definitely be back A LOT to satisfy my at least weekly craving for some
Good pizza!",2 years ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Isaac Parker,5.0,"If you are in the mood for Italian food, Anthony's Coal Fired Pizza is a great choice! The staff is very friendly and observant to your needs and services. The menu is nicely arranged with mainstays such as meatballs with ricotta cheese, eggplant Marino, calzones and of course traditional and specialty pizzas. It has a very welcoming feel and is a great place to bring the family. You will not be disappointed.",a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Mike Ball,1.0,Ordered 30 min before close via uber eats and they canceled my order. Obviously cause it was too close to closing time. 5-10 min before closing time acceptable. But not 30. Never ordering from here again,3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Toprollking Productions,5.0,"It was our 2nd time in this place, we really love their pizza. Place is very clean, I love the pictures in the bathrooms. We ordered wings and large pizza with three toppings and it came out very fast, so that was nice! Everything tasted amazing. Guy that was our server was also nice and funny.",a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
T Jones,5.0,"This food was everything and I thoroughly enjoyed every bite.  The chicken wings were delicious and the carmelized onions were an extra bonus. The pepperoni was delicious and had the perfect ""3 C"" combination char, crispiness and chew.   Would definitely recommend and will be going back again.",6 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
G M,5.0,"Really good pizza. Clean and nice sit down restaurant and bar. The original wings are very flavor filled, they do not have dipping sauces to choose from. Carnivori pizza was great, careful though, we lost a few meatballs to the floor.",6 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
R Pippin,4.0,"So disappointed to walk in and see the restaurant TOTALLY changed from the industrial NY feel; it is now a "" model"" restaurant for Anthony's new idea of quick and fast. Do not expect a dining experience like before ( and dining room half the size and bar is walled off). They say they can go back to original style if they want to after this 'trial'. They were doing plenty of take out and still had customers in dining room. Food as good but drinks down to 2 beer selections and 4 wines.",a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Michael Bub,5.0,"Ive been coming here for about two years now. Food has ALWAYS been delicious. They have remodeled recently and its definitely a different vibe, but still the same great Anthony's. The staff is amazing. Gabby has always been my favorite. She serves with a smile and always has good conversation. The manager Austin always comes and shakes my hand and asks how im doing. You feel welcomed here and ill never stop being an ACFP customer!",a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Mark Pafford,5.0,"I’ve been eating at ACFP for years. Ft. Lauderdale, Plantation, Coral Springs, Wellington or Orlando - all outstanding food and excellent atmosphere. However the best location in at least the State of Florida is in Altamonte! Not only are the recipes consistent, the Marino or cauliflower come out the way you expect them to.  The menu is outstanding.

A new twist is this: The entire COVID-19 thing has transformed them into a safety first eatery. They use masks and gloves and take care to maintain social distancing wherever possible. When Florida began to open back up my first experience in a restaurant was at the Altamonte location. They were wearing masks right from the start. Annie was especially cognizant and focused on our happiness and safety. Ask for her by name - she will be happy to greet you and if she is managing you’ll be even more pleased.

They have a new general manager there too. This guy always says hello and always is cheerful and friendly. He keeps a good solid crew in place. He works with the cook and doesn’t seem to be hesitant about getting his hands dirty. The guy busts his rear. Make sure you ask if Austin is managing. He may be in the back but I doubt it. He kills it!

Two more people make the place outstanding. Gabbie rocks and hustles. And finally, Scott when he is in is great. Once they open the bar I’ll take my seat and look forward to talking to him. Great human being and another example as to why Altamonte is the finest location in Florida. Hell i’m thinking of covering this place on my YouTube channel. Everybody should visit at least once. The hell with Mickey Mouse.",3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Jim White,2.0,"Good pizza, bad basil. Anthony's is my favorite  pizza in town, however i just picked up a mozzarella, tomato and basil pizza 5 minutes ago and half the basil was wilted and brown, completely inedible.  It came in a little cup, which i thought might be too keep it from wilting  but it was actually to keep me from seeing that it wilted yesterday,  so i didn't notice it when the girl opened the box to show me the pizza. They totally took advantage of me on this one.  Check out the picture before you order takeout from them.",a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Jo Dee Jakuszeit,5.0,"A friend took me shopping and we were starving so drove around the center trying to decide what we wanted and saw Anthony's Pizza and decided to try it.  We were both surprised at how perfect the pizza was!!  We both got the two slice and drink lunch deal and could not have been happier:-)  The pizza crust was cooked perfect, AND it was not too thick/not too thin, the toppings were yummy!!  We have found our new lunch spot when we go shopping over that way and will be back!",7 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Steve Britton,5.0,"There is a reason this place is busy, the pizza and wings are delicious and the service is top notch. This is our go to place for take home pizza!! It is a bit pricey but well worth it for real fresh ingredients, you can taste the difference.",7 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Nicki Milgrom,5.0,I’ve eaten a lot of pizza in my life and this one blows pretty much all of those out of the water. The ingredients are so incredibly flavorful and delicious. I ate this pizza when it had cooled off (and I NEVER eat anything less than piping hot pizza) and it was still one of the best things I’ve tasted. I’m seriously impressed.,8 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Audrey Kirteley,4.0,"The wings are absolute BEST great flavor the pizza was perfectly cooked ( well done ) I hate soggy undercooked food . , wish I lived closer !!!   I'll be back .",a month ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Daniel Seeman,5.0,"4.5 stars. It's really some of the best pizza I've ever had in the states. There are places with better dough (Pizza Time in St Augustine) and some with fresher toppings, but nothing has this taste. The coal firing really comes across, and gives it a profile that really can't be matched by a normal wood oven. Tap on a clip to paste it in the text box. They also have some of the best chicken wings I've ever tried.

I took off half a star (in the text at least) because the environment isn't anything special. The tables are generally too close together, the waiters are not very attentive, and the dressings are nothing fancy. I've had visits were I could smell the person at the table next to me. But again - the food is great, the prices are fine. That's worth the visit to me, and I'll go again and again instead of any other pizza place.",a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Shane Saw,4.0,Delicious pizza! Nice and well done crust. Delicious cheese and pepperoni. The wings are outstanding. The place is clean and the staff is friendly. I would give five stars but they no longer have bottled sodas. Fountain drinks are blah.,3 years ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Frederica Proctor,5.0,"This place is right around the corner from our house so we go all the time. Now, I am pretty picky about my pizza. From the sauce to the crust to the amount of cheese and the even dispersment of the toppings.",6 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Joey M,5.0,"two days ago was our first time we visited this place. But It is surely not the last. We enjoyed the evening a lot with the courteous service, with the first-rate  meal and booze and with the friendly pay. We will no doubt come back again.",9 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
andrea cuesta,4.0,The pizzas are really good. But 17 for a small margherita its a little too much,3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
John Luke,5.0,Great Food!Great Service!I'm Definitely Going back,a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Ryan Kriminger,5.0,"Anthony’s coal fired is the real deal. The food is great, the staff is friendly and the atmosphere is lively. Although the prices are a little high the quality of the food makes it worth the price. I had a server named Angelina take care of me and it was easily the best service I’ve ever had at a restaurant. Made the experience an 11/10. Will definitely be dining here again!",a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Mandy Ashenfelter,4.0,We had been looking for a good pizza place in Orlando for the last year - this one is the best we've found so far. We love specialty pizza and it's not common in central Florida for whatever reason. The service was great and it looked like they had an awesome bar selection as well!,10 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Eric Mayhew,4.0,"Great pizza! Higher priced than most, but worth it.",3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Russell Goldberg,5.0,Friendly service. First time eating there. Pizza was one of the best I ever had. Recommend 100%.,8 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
A Martine,5.0,"Yummy pizza, great atmosphere, and good portion sizes.",a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Tim Brizard,4.0,Great food! Nice folks. Decent prices.,2 years ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Gina Sheppard,5.0,"Food was terrific. Staff was helpful and friendly. Portions are huge! Our waiter kindly suggested splitting a pizza with different toppings instead of ordering several smalls. This was the right call. Not only did he save us around $20, but also prevented an overwhelming amount of leftovers as we still had a ton of food by the end of the meal",2 years ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Justin B.,5.0,"Love this place, will always come back. I love their wings even more than their pizza, which is saying something. The eggplant marina is also very good.",8 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Vi Straessler,5.0,First time here and really enjoyed it. The eggplant Marino is to die for. We will return. Service was above and beyond good. Restaurant was very clean also,9 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Disco San Andreas,5.0,Oh Wow! We got the Margarita. AMAZING! Eat this Pizza! I'll be going back for more and more...and more.,6 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
PKR,5.0,Awsome Pizza and awesome staff!,a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Douglas Walsh,5.0,"Never disappointed.  Attentive wait staff.  Open fire oven to cook pizzas and calzones in, gives them unique flavor.  Nice atmosphere,  can go in for a few drinks, or bring the family.",10 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Louann Angelo,5.0,"Best pasta fagioli I have ever had.
Great wings with caramelized onions. The best!",8 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
William Jennings,5.0,First time going and I was pleasantly surprised. Quite possibly some of the best pizza I've had in Orlando. Fresh ingredients all blended together nicely,a year ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Jacob Gillette,5.0,"Great service, even better taste",3 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Luciano Vazquez,4.0,Pizza was very good also your calzone had a beautiful crust to it loved it...when the moon hits your eye like a big pizza pie its AMORE...,6 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Alex Nguyen,5.0,I have to say the roasted cauliflower pizza was a huge surprise and might be one of my favorite pizzas ever!,7 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Jena Biggs Dejesus,5.0,"Italian husband said it's the best spaghetti he's had yet. & he's picky when it comes to spaghetti. Deff & go to . Clean, timely & polite. Descent prices also .",9 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
Bobby Bubbles,4.0,The food was very good had a great time with family. Can't wait to go again,7 months ago,Open,Anthony's Coal Fired Pizza 420 E Altamonte Dr ALTAMONTE SPRINGS FL 32701-4659 (407) 260-2625
