Company Name,Address 1,City,State,Zip,Phone,Google Link
The Pizza Ranch,1132 Oxford St,WORTHINGTON,MN,56187-1775,5073763711.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.6308355,-95.599551,17z/data=!3m1!4b1!4m5!3m4!1s0x878c82f414946f8b:0xa9fbda8e8c8a8e7e!8m2!3d43.6308355!4d-95.599551"
The Pizza Ranch,219 W 4th St,VINTON,IA,52349-1123,3194724000.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.1679699,-92.0265938,17z/data=!3m1!4b1!4m5!3m4!1s0x87e5171d42ffd157:0x6ca06da7f37956d4!8m2!3d42.1679699!4d-92.0265938"
The Pizza Ranch,202 Lemieur St,LITTLE FALLS,MN,56345-3382,3206328333.0,"https://www.google.com/maps/place/Pizza+Ranch/@45.9730295,-94.3384516,17z/data=!3m1!4b1!4m5!3m4!1s0x52b43b32bb0ef703:0xeff8becff6e1a018!8m2!3d45.9730295!4d-94.3384516"
The Pizza Ranch,201 Wiley Ave S,WASHINGTON,IA,52353,3196535553.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.2974797,-91.6643392,17z/data=!3m1!4b1!4m5!3m4!1s0x87e4284f9749127b:0xeae602dc9789f95!8m2!3d41.2974797!4d-91.6643392"
The Pizza Ranch,708 N Grand Ave,MOUNT PLEASANT,IA,52641-3115,3199862222.0,"https://www.google.com/maps/place/Pizza+Ranch/@40.9754491,-91.5371416,17z/data=!3m1!4b1!4m5!3m4!1s0x87e6956c7acbd177:0x9d609960a82eba34!8m2!3d40.9754491!4d-91.5371416"
The Pizza Ranch,1513 14th St,ROCK VALLEY,IA,51247-1206,7124769930.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.2043956,-96.2961502,17z/data=!3m1!4b1!4m5!3m4!1s0x878c2448ae12158f:0xd1a6b41c7e58ae6a!8m2!3d43.2043956!4d-96.2961502"
The Pizza Ranch,2502 E Beltline,HIBBING,MN,55746-2302,2184401371.0,"https://www.google.com/maps/place/Pizza+Ranch/@47.4202424,-92.9225001,17z/data=!3m1!4b1!4m5!3m4!1s0x52baa75b5e2455fb:0x45b4835bcc1161dc!8m2!3d47.4202424!4d-92.9225001"
The Pizza Ranch,505 E Oak St,MONTICELLO,IA,52310-1737,3194656000.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.2340944,-91.1830792,17z/data=!3m1!4b1!4m5!3m4!1s0x87e35fd9e86e49f9:0xd2dd1f25b32d10a!8m2!3d42.2340944!4d-91.1830792"
The Pizza Ranch,106 Ford Ave,MUSCATINE,IA,52761-5623,5632633535.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.4488089,-91.029482,17z/data=!3m1!4b1!4m5!3m4!1s0x87e3ef9a8bd57d89:0x5d5730e3eae2731d!8m2!3d41.4488089!4d-91.029482"
The Pizza Ranch,405 State St,GARNER,IA,50438-1334,6419236042.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.1012492,-93.6039341,17z/data=!4m5!3m4!1s0x87f1829582058359:0x8cf36aa5c26f3bf4!8m2!3d43.1012453!4d-93.6017454?hl=en"
The Pizza Ranch,502 E Norway Ave,MITCHELL,SD,57301-4781,6059968009.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.6952917,-98.0185225,17z/data=!3m1!4b1!4m5!3m4!1s0x878611a3f15cb30d:0xf1ce4fec5ab8f5b3!8m2!3d43.6952917!4d-98.0185225"
The Pizza Ranch,2003 18th St,SPIRIT LAKE,IA,51360-1061,7123361419.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.4219555,-95.120935,17z/data=!3m1!4b1!4m5!3m4!1s0x878cb440d6a9251b:0x89892eb5cf9577c2!8m2!3d43.4219555!4d-95.120935"
The Pizza Ranch,103 1st St SE,PRIMGHAR,IA,51245-7701,7129570053.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.0860862,-95.6282094,17z/data=!3m1!4b1!4m5!3m4!1s0x878cfc39b8d536ad:0x903086cea054ffa2!8m2!3d43.0860862!4d-95.6282094"
The Pizza Ranch,900 W Main St,WAUPUN,WI,53963-1201,9203249000.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.6337604,-88.7519914,17z/data=!3m1!4b1!4m5!3m4!1s0x880402d4531c3925:0xf6a5cc8603b5ee29!8m2!3d43.6337604!4d-88.7519914"
The Pizza Ranch,212 College Dr,DECORAH,IA,52101-1305,5633828744.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.3074109,-91.7962,17z/data=!3m1!4b1!4m5!3m4!1s0x87fbad799607babb:0x600f8dd4b8e86d46!8m2!3d43.3074109!4d-91.7962"
The Pizza Ranch,206 3rd St,JACKSON,MN,56143-1605,5078475555.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.6197493,-94.988367,17z/data=!3m1!4b1!4m5!3m4!1s0x87f35410c9e70d31:0xe74756ee9c2211c4!8m2!3d43.6197493!4d-94.988367"
The Pizza Ranch,1101 N State St,FAIRMONT,MN,56031-3740,5072358822.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.6635409,-94.4504793,17z/data=!4m5!3m4!1s0x87f37ef9b9cb310d:0xbfb96b24a3a0836f!8m2!3d43.663537!4d-94.4482906?hl=en"
The Pizza Ranch,202 S Splitrock Blvd,BRANDON,SD,57005-1654,6055826322.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.5930551,-96.5714496,17z/data=!3m1!4b1!4m5!3m4!1s0x878ead5125580573:0xd65d67a6d753b07c!8m2!3d43.5930551!4d-96.5714496"
The Pizza Ranch,3809 E 10th St,SIOUX FALLS,SD,57103-2111,6052759777.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.5447362,-96.6789938,17z/data=!3m1!4b1!4m5!3m4!1s0x878eb46f28cbd98f:0xb0474fd416dd3350!8m2!3d43.5447362!4d-96.6789938"
The Pizza Ranch,721 Lincoln Ave,HARVEY,ND,58341-1519,7013242332.0,"https://www.google.com/maps/place/Pizza+Ranch/@47.7704872,-99.9343642,17z/data=!3m1!4b1!4m5!3m4!1s0x52dbc8e1ad1b8241:0xf020ad0349df4f90!8m2!3d47.7704872!4d-99.9343642"
The Pizza Ranch,1111 NW 2nd St,MADISON,SD,57042-6779,6052563333.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.0070651,-97.129821,17z/data=!3m1!4b1!4m5!3m4!1s0x8788e2ddedfbe231:0xfeb833be5da48295!8m2!3d44.0070651!4d-97.129821"
The Pizza Ranch,613 Court St,HARLAN,IA,51537-1440,7127552262.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.6575682,-95.3183723,17z/data=!3m1!4b1!4m5!3m4!1s0x8793235d7bf90a07:0x97169887ce5aafee!8m2!3d41.6575682!4d-95.3183723"
The Pizza Ranch,124 N 2nd St,LE SUEUR,MN,56058-1824,5076652222.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.4618594,-93.913862,17z/data=!3m1!4b1!4m5!3m4!1s0x87f5cfdcf5c776b3:0xf72cbb2ef9af1ba6!8m2!3d44.4618594!4d-93.913862"
The Pizza Ranch,120 W Hwy 38,HARTFORD,SD,57033,6055283663.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.631909,-96.9468674,17z/data=!3m1!4b1!4m5!3m4!1s0x87892dbda76af3b7:0x8c7888fcfd07d87c!8m2!3d43.631909!4d-96.9468674"
The Pizza Ranch,500 W 4th St,DELL RAPIDS,SD,57022-1839,6054285967.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.8241977,-96.7269209,17z/data=!4m5!3m4!1s0x878940cae6341689:0xb8347235d1e1836d!8m2!3d43.8241939!4d-96.7247322?hl=en"
The Pizza Ranch,730 4th Ave S,CARRINGTON,ND,58421-2337,7016523232.0,"https://www.google.com/maps/place/Pizza+Ranch/@47.441016,-99.1182872,17z/data=!3m1!4b1!4m5!3m4!1s0x52daeda7a2ffcbd5:0x50fc1ffd00a29b49!8m2!3d47.441016!4d-99.1182872"
The Pizza Ranch,903 W Jackson St,MORTON,IL,61550-1567,3092631200.0,"https://www.google.com/maps/place/Pizza+Ranch/@40.6199909,-89.4652215,17z/data=!3m1!4b1!4m5!3m4!1s0x880aff5b3a5460b3:0x9ec708a7daf8d37b!8m2!3d40.6199909!4d-89.4652215"
The Pizza Ranch,638 Front St,CASSELTON,ND,58012-3300,7013474099.0,"https://www.google.com/maps/place/Pizza+Ranch/@46.9008564,-97.2118845,17z/data=!3m1!4b1!4m5!3m4!1s0x52cf3f7a3f9af785:0xe4356166aa1db26!8m2!3d46.9008564!4d-97.2118845"
The Pizza Ranch,508 Main St,PELLA,IA,50219-1832,6416288844.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.4035032,-92.9161701,17z/data=!3m1!4b1!4m5!3m4!1s0x87ef3075699260a1:0x2e3fcb175552f642!8m2!3d41.4035032!4d-92.9161701"
The Pizza Ranch,1500 W 18th St S,NEWTON,IA,50208-4381,6417923447.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.6863167,-93.0761437,17z/data=!3m1!4b1!4m5!3m4!1s0x87ef1d0ceb77cd55:0x72da80398c169aff!8m2!3d41.6863167!4d-93.0761437"
The Pizza Ranch,3492 Chicago Dr,HUDSONVILLE,MI,49426-1428,6166697030.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.8661685,-85.8684427,17z/data=!3m1!4b1!4m5!3m4!1s0x8819bea03d7315f9:0x91fa8e8ffa7ab742!8m2!3d42.8661685!4d-85.8684427"
The Pizza Ranch,916 Gateway Dr,BARABOO,WI,53913-9293,6084482215.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.4582786,-89.7765197,17z/data=!3m1!4b1!4m5!3m4!1s0x88076a071dee9b5d:0xe2964e414e27770!8m2!3d43.4582786!4d-89.7765197"
The Pizza Ranch,723 Central Ave,HAWARDEN,IA,51023-2224,7125512455.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.9940826,-96.485635,17z/data=!3m1!4b1!4m5!3m4!1s0x878e80a9aa7be1af:0xb1380cb48d9c479b!8m2!3d42.9940826!4d-96.485635"
The Pizza Ranch,251 N Main Ave,SIOUX CENTER,IA,51250-1873,7127223988.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.0791666,-96.1773926,17z/data=!3m1!4b1!4m5!3m4!1s0x878c33dc5c1a7fe1:0x71e01c1e975c996f!8m2!3d43.0791666!4d-96.1773926"
The Pizza Ranch,316 9th St,SIBLEY,IA,51249-1802,7127544196.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.3994789,-95.7499762,17z/data=!3m1!4b1!4m5!3m4!1s0x878c61ead973708d:0xd26843977dd0b991!8m2!3d43.3994789!4d-95.7499762"
The Pizza Ranch,108 E Michigan Ave,GEORGE,IA,51237-7751,7124752865.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.3439163,-96.0016625,17z/data=!3m1!4b1!4m5!3m4!1s0x878c6a15040db86d:0xa07809d38d714799!8m2!3d43.3439163!4d-96.0016625"
The Pizza Ranch,16137 State 34,PARK RAPIDS,MN,56470-1803,2187324030.0,"https://www.google.com/maps/place/Pizza+Ranch/@46.9215652,-95.0309309,17z/data=!3m1!4b1!4m5!3m4!1s0x52b7b8e26f521775:0x3e59738298e1f4dd!8m2!3d46.9215652!4d-95.0309309"
The Pizza Ranch,2625 E Colorado Blvd,SPEARFISH,SD,57783-3206,6056424422.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.4750574,-103.8148992,17z/data=!3m1!4b1!4m5!3m4!1s0x53329892f6947c1f:0xe2f0217489892392!8m2!3d44.4750574!4d-103.8148992"
The Pizza Ranch,125 1st Ave SE,OELWEIN,IA,50662-2320,3192835858.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.6758255,-91.9113472,17z/data=!3m1!4b1!4m5!3m4!1s0x87fad0b4846a3a03:0xb74555e81d91774c!8m2!3d42.6758255!4d-91.9113472"
The Pizza Ranch,2430 Bridge Ave,ALBERT LEA,MN,56007-2005,5073772166.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.6813874,-93.3567175,17z/data=!3m1!4b1!4m5!3m4!1s0x87f13415f9212311:0x37d841878c1fc8e0!8m2!3d43.6813874!4d-93.3567175"
The Pizza Ranch,7 E 5th St,MORRIS,MN,56267-1307,3205892102.0,"https://www.google.com/maps/place/Pizza+Ranch/@45.5865673,-95.9134501,17z/data=!3m1!4b1!4m5!3m4!1s0x52cbad717452fdef:0xcb08f24912c59ecc!8m2!3d45.5865673!4d-95.9134501"
The Pizza Ranch,2451 Truax Blvd,EAU CLAIRE,WI,54703-6953,7155144143.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.8318571,-91.5431821,17z/data=!3m1!4b1!4m5!3m4!1s0x87f897f372da710f:0x6b63a51f3de9cdc!8m2!3d44.8318571!4d-91.5431821"
The Pizza Ranch,1015 Main St,HULL,IA,51239-7733,7124391853.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.187992,-96.1341098,17z/data=!3m1!4b1!4m5!3m4!1s0x878c3995b1161489:0x26292c88fdc0b0e7!8m2!3d43.187992!4d-96.1341098"
The Pizza Ranch,106 Jefferson St S,WADENA,MN,56482-1546,2186312145.0,"https://www.google.com/maps/place/Pizza+Ranch/@46.4407376,-95.1367562,17z/data=!3m1!4b1!4m5!3m4!1s0x52b63ce23e00a7c7:0x9cb796892919b3d6!8m2!3d46.4407376!4d-95.1367562"
The Pizza Ranch,14 Minnesota Ave E,GLENWOOD,MN,56334-1675,3206344261.0,"https://www.google.com/maps/place/Pizza+Ranch/@45.6499696,-95.3893693,17z/data=!3m1!4b1!4m5!3m4!1s0x52ca6fc71606b9bf:0x350f94521958dd47!8m2!3d45.6499696!4d-95.3893693"
The Pizza Ranch,2020 W Bremer Ave,WAVERLY,IA,50677-2029,3193522222.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.7259248,-92.496313,17z/data=!3m1!4b1!4m5!3m4!1s0x87f009a93e6b16e9:0xf088c358de582bb0!8m2!3d42.7259248!4d-92.496313"
The Pizza Ranch,1000 Blunt Pkwy,CHARLES CITY,IA,50616-2802,6412284100.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.0670457,-92.6743874,17z/data=!3m1!4b1!4m5!3m4!1s0x87f0638a18ec8609:0xb46a83d2ce9caaf9!8m2!3d43.0670457!4d-92.6743874"
The Pizza Ranch,801 East Brian Street,TEA,SD,57064,6053685588.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.453425,-96.8254545,17z/data=!3m1!4b1!4m5!3m4!1s0x878ec8ca6f53a169:0x5c8cfc9232aa47b0!8m2!3d43.453425!4d-96.8254545"
The Pizza Ranch,109 N Main St,MARCUS,IA,51035-7707,7123762168.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.8233697,-95.8076475,17z/data=!3m1!4b1!4m5!3m4!1s0x878da69b3790b1c5:0xd6d90971b632281a!8m2!3d42.8233697!4d-95.8076475"
The Pizza Ranch,245 S Main St,WEST POINT,NE,68788-1834,4023725099.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.8385344,-96.712448,17z/data=!3m1!4b1!4m5!3m4!1s0x89c2ccf2948f012f:0x663051af94f72bbf!8m2!3d41.8385344!4d-96.712448"
The Pizza Ranch,604 Frontier Dr,FERGUS FALLS,MN,56537-1026,2187395888.0,"https://www.google.com/maps/place/Pizza+Ranch/@46.2909002,-96.1176547,17z/data=!3m1!4b1!4m5!3m4!1s0x52c973f5d4f6e619:0xe949b8e055720749!8m2!3d46.2909002!4d-96.1176547"
The Pizza Ranch,815 Burrel Ave SW,COOPERSTOWN,ND,58425,7017972800.0,"https://www.google.com/maps/place/Pizza+Ranch/@47.444822,-98.1241079,17z/data=!3m1!4b1!4m5!3m4!1s0x52c56b02fc833949:0x62297577dfdc1efc!8m2!3d47.444822!4d-98.1241079"
The Pizza Ranch,201 N Sibley Ave,LITCHFIELD,MN,55355-2140,3206939393.0,"https://www.google.com/maps/place/Pizza+Ranch/@45.1278334,-94.530361,17z/data=!4m8!1m2!2m1!1sThe+Pizza+Ranch+201+N+Sibley+Ave+LITCHFIELD+MN+55355-2140!3m4!1s0x52b5240e60c03159:0x28872334bf1e6bec!8m2!3d45.1275641!4d-94.5284444?hl=en"
The Pizza Ranch,1102 1st St NE,NEW PRAGUE,MN,56071-2196,9527589440.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.5442928,-93.560383,17z/data=!3m1!4b1!4m5!3m4!1s0x87f66e4786b0b0dd:0xe98b6f8dd6b89b50!8m2!3d44.5442928!4d-93.560383"
The Pizza Ranch,108 W Main St,PIPESTONE,MN,56164-1652,5075622222.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.0002948,-96.3202467,17z/data=!4m5!3m4!1s0x878bd952356e0605:0xcdaaf3d28af1d25e!8m2!3d44.000291!4d-96.318058?hl=en"
The Pizza Ranch,1511 N Broadway St,RED OAK,IA,51566-1026,7126232332.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.018457,-95.2348134,17z/data=!3m1!4b1!4m5!3m4!1s0x8794a55c1660aa49:0xe4ea68c84fda205b!8m2!3d41.018457!4d-95.2348134"
The Pizza Ranch,1360 E Bridge St,REDWOOD FALLS,MN,56283-1904,5076445936.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.5408747,-95.0936571,17z/data=!3m1!4b1!4m5!3m4!1s0x878acb05757065f3:0x928849277bd67bc9!8m2!3d44.5408747!4d-95.0936571"
The Pizza Ranch,1501 Broadway Ave,YANKTON,SD,57078-2010,6056651222.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.88382,-97.3993884,17z/data=!4m5!3m4!1s0x878fa1a722aa0c95:0x33372d9a6e2c79b5!8m2!3d42.8838161!4d-97.3971997?hl=en"
The Pizza Ranch,28 W Hidden Trl,ELKHORN,WI,53121-4543,2627237880.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.6945841,-88.5434692,17z/data=!3m1!4b1!4m5!3m4!1s0x8805f208ab9c7ecd:0x5d7ef485d921a07f!8m2!3d42.6945841!4d-88.5434692"
The Pizza Ranch,3010 S 84th St,OMAHA,NE,68124-3215,4029344888.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.2311122,-96.0456077,17z/data=!3m1!4b1!4m5!3m4!1s0x87938ce8e2219eed:0x1a1a72a45d41af9d!8m2!3d41.2311122!4d-96.0456077"
The Pizza Ranch,1300 18th Ave NW,AUSTIN,MN,55912-1856,5073962677.0,"https://www.google.com/maps/place/Pizza+Ranch/@43.6855905,-92.9927872,17z/data=!4m5!3m4!1s0x87f0d3c4d2fcb3db:0xdd1be8d30837b2eb!8m2!3d43.6855866!4d-92.9905985?hl=en"
The Pizza Ranch,2266 33rd Ave,COLUMBUS,NE,68601-3155,4025648131.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.4380897,-97.3686142,17z/data=!3m1!4b1!4m5!3m4!1s0x8790ebf3dbad8d61:0x92aae383c133fced!8m2!3d41.4380897!4d-97.3686142"
The Pizza Ranch,1220 Highway 25 S,MONTICELLO,MN,55362-4672,7632956500.0,"https://www.google.com/maps/place/Pizza+Ranch/@45.2932372,-93.8013336,17z/data=!3m1!4b1!4m5!3m4!1s0x52b49e17ac66cd4f:0xc99afbdf0ba9d4be!8m2!3d45.2932372!4d-93.8013336"
The Pizza Ranch,2711 Lazelle St,STURGIS,SD,57785-2934,6053473400.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.4177794,-103.5379751,17z/data=!3m1!4b1!4m5!3m4!1s0x532d5c0a8c2a9827:0xd02a5d47d44352d5!8m2!3d44.4177794!4d-103.5379751"
The Pizza Ranch,2184 2nd Ave W,DICKINSON,ND,58601-6508,7014830008.0,"https://www.google.com/maps/place/Pizza+Ranch/@46.9059969,-102.7876192,17z/data=!3m1!4b1!4m5!3m4!1s0x53263d5c33971b95:0xb5a317e89c7ab31c!8m2!3d46.9059969!4d-102.7876192"
The Pizza Ranch,4302 University Ave,CEDAR FALLS,IA,50613-6255,3192662555.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.507273,-92.4086611,17z/data=!3m1!4b1!4m5!3m4!1s0x87e554c283b50b3b:0xb76ef7c50bfba24e!8m2!3d42.507273!4d-92.4086611"
The Pizza Ranch,3750 32nd Ave S,GRAND FORKS,ND,58201-5998,7017752222.0,"https://www.google.com/maps/place/Pizza+Ranch/@47.8908677,-97.0824157,17z/data=!3m1!4b1!4m5!3m4!1s0x52c680f0c0077c95:0x767d34e292061a0b!8m2!3d47.8908677!4d-97.0824157"
The Pizza Ranch,880 Lincoln Rd,BETTENDORF,IA,52722-4292,5633559400.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.5370126,-90.5203042,17z/data=!3m1!4b1!4m5!3m4!1s0x87e236a3d834f49b:0xd227ac2b8222214e!8m2!3d41.5370126!4d-90.5203042"
The Pizza Ranch,12443 Champlin Dr,CHAMPLIN,MN,55316-1907,7634212558.0,"https://www.google.com/maps/place/Pizza+Ranch/@45.2000073,-93.4227224,12z/data=!4m8!1m2!2m1!1sThe+Pizza+Ranch+12443+Champlin+Dr+CHAMPLIN+MN+55316-1907!3m4!1s0x52b33ece6672d287:0x55e53429f6cff93c!8m2!3d45.1793682!4d-93.3945889?hl=en"
The Pizza Ranch,1513 Broad St,STORY CITY,IA,50248-1581,5157334111.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.1880357,-93.5772783,17z/data=!3m1!4b1!4m5!3m4!1s0x87ee12a9a98a6d27:0x8e4d441b43eeb1b1!8m2!3d42.1880357!4d-93.5772783"
The Pizza Ranch,1556 Luna Ave,RAPID CITY,SD,57701-6949,6053489114.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.0996115,-103.1953491,17z/data=!3m1!4b1!4m5!3m4!1s0x877d424f0ddfb60f:0xe8a68b76eb5e8e1f!8m2!3d44.0996115!4d-103.1953491"
The Pizza Ranch,3212 Calumet Ave,MANITOWOC,WI,54220-5424,9207690015.0,"https://www.google.com/maps/place/Pizza+Ranch/@44.0856642,-87.6880163,17z/data=!3m1!4b1!4m5!3m4!1s0x880337ee2708d879:0x9a0c0fa23af7ce63!8m2!3d44.0856642!4d-87.6880163"
The Pizza Ranch,1709 N Jefferson Way,INDIANOLA,IA,50125-1459,5159617492.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.3784609,-93.5595435,17z/data=!3m1!4b1!4m5!3m4!1s0x87eeb0727e2a7423:0x55cb67dba4eae137!8m2!3d41.3784609!4d-93.5595435"
The Pizza Ranch,613 West St S,GRINNELL,IA,50112-8103,6412608020.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.722607,-92.7283108,17z/data=!3m1!4b1!4m5!3m4!1s0x87ef6d8896eb936f:0x13a0f65a9044f1fe!8m2!3d41.722607!4d-92.7283108"
The Pizza Ranch,4954 86th St,URBANDALE,IA,50322-1049,5153314610.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.6498075,-93.7372506,17z/data=!3m1!4b1!4m5!3m4!1s0x87ee9d8f5d438fcb:0x808512f5013b2e24!8m2!3d41.6498075!4d-93.7372506"
The Pizza Ranch,520 Main St,LISBON,ND,58054-4144,7016834017.0,"https://www.google.com/maps/place/Pizza+Ranch/@46.4407477,-97.681805,17z/data=!3m1!4b1!4m5!3m4!1s0x52ce5047f89c037d:0xaf5218bd2893fff5!8m2!3d46.4407477!4d-97.681805"
The Pizza Ranch,1700 Market Ln,NORFOLK,NE,68701-0303,4023164015.0,"https://www.google.com/maps/place/Pizza+Ranch/@42.0206866,-97.4310915,17z/data=!3m1!4b1!4m5!3m4!1s0x87903fdc02d53a1b:0x596d999ca0964032!8m2!3d42.0206866!4d-97.4310915"
The Pizza Ranch,8810 S 71st Plz,PAPILLION,NE,68133-2144,4028842468.0,"https://www.google.com/maps/place/Pizza+Ranch/@41.1706732,-96.0229164,17z/data=!3m1!4b1!4m5!3m4!1s0x87938ba9a7dedd57:0xc52838b5eda1296c!8m2!3d41.1706732!4d-96.0229164"
